1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
340	-0.000000	259.022116	0.000000	4.5
341	-1.042301	258.670343	0.005926	4.2
342	-0.456827	258.319841	0.002721	4.3
343	-0.664534	257.970602	0.014853	4.1
344	0.000000	257.622620	0.000000	4.1
345	-0.379185	257.275887	0.008867	6.1
346	-0.190927	256.930396	0.003439	4.4
347	-0.116806	256.586139	0.003105	5.5
348	0.000000	256.243109	0.000000	4.0
349	-1.092083	255.901300	0.017621	3.9
350	-0.000000	255.560703	0.000000	3.9
351	0.000000	255.221313	0.000000	4.0
352	0.000000	254.883122	0.000000	4.1
353	-0.230575	254.546124	0.005802	3.8
354	-0.206820	254.210311	0.004330	4.0
355	0.000000	253.875677	0.000000	3.9
356	-0.878133	253.542215	0.012431	4.1
357	-0.843633	253.209918	0.003660	5.0
358	-0.604155	252.878781	0.007943	5.2
359	-0.552384	252.548795	0.004893	4.5
360	-0.967287	252.219956	0.008224	4.3
361	-0.328619	251.892255	0.002350	3.7
362	-0.473084	251.565688	0.003486	4.1
363	-0.638171	251.240247	0.008080	3.7
364	-0.737808	250.915926	0.013126	3.9
365	-0.213872	250.592720	0.001854	3.9
366	-0.674782	250.270621	0.005813	3.9
367	-0.674925	249.949624	0.005877	4.0
368	-0.963894	249.629723	0.009145	4.1
369	-0.413719	249.310911	0.005120	3.9
370	0.000000	248.993182	0.000000	4.1
371	-0.806739	248.676531	0.005017	5.0
372	0.000000	248.360952	0.000000	3.9
373	-0.513614	248.046438	0.009681	4.3
374	-0.259917	247.732984	0.002422	3.7
375	-0.742455	247.420584	0.011241	4.1
376	-0.643270	247.109233	0.009877	3.9
377	0.000000	246.798924	0.000000	3.9
378	-0.000000	246.489652	0.000000	4.0
379	0.000000	246.181412	0.000000	4.0
380	-0.000000	245.874197	0.000000	4.0
381	0.000000	245.568002	0.000000	3.9
382	-0.090483	245.262822	0.001207	3.9
383	0.000000	244.958652	0.000000	4.0
384	0.000000	244.655485	0.000000	4.0
385	-0.031341	244.353317	0.000105	4.3
386	-0.361214	244.052142	0.005868	4.3
387	-0.000000	243.751955	0.000000	4.2
388	0.000000	243.452750	0.000000	4.9
389	-0.000000	243.154523	0.000000	4.0
390	-0.461932	242.857268	0.007556	5.9
391	-0.544573	242.560980	0.007618	4.4
392	-0.433779	242.265654	0.004988	5.1
393	-0.189272	241.971285	0.006290	4.7
394	-0.344025	241.677868	0.006657	4.3
395	-0.962932	241.385397	0.018203	4.7
396	-0.204406	241.093869	0.002848	4.2
397	-0.772554	240.803278	0.010196	4.5
398	0.000000	240.513619	0.000000	4.3
399	-1.015001	240.224887	0.018569	4.0
400	-0.340806	239.937077	0.014506	4.0
401	0.000000	239.650186	0.000000	3.9
402	-0.862550	239.364207	0.007635	3.9
403	-0.954683	239.079136	0.011106	4.0
404	-0.789693	238.794969	0.009900	4.3
405	-0.457180	238.511701	0.010785	3.7
406	-0.000001	238.229327	0.000000	3.9
407	-0.148841	237.947843	0.002331	3.9
408	-0.857558	237.667244	0.007005	4.5
409	-0.619654	237.387526	0.007838	3.7
410	-0.385859	237.108684	0.003978	4.4
411	-0.230079	236.830714	0.003067	4.1
412	-0.990766	236.553610	0.007198	4.7
413	0.000000	236.277370	0.000000	3.7
414	-0.750833	236.001989	0.007012	4.5
415	-0.458088	235.727461	0.010162	3.7
416	-0.345475	235.453784	0.011255	3.8
417	-0.154672	235.180952	0.004471	3.6
418	-0.717292	234.908962	0.006928	3.9
419	-0.327566	234.637809	0.010008	4.0
420	-0.752475	234.367488	0.010436	3.9
421	0.000000	234.097997	0.000000	3.9
422	-0.000000	233.829331	0.000000	4.0
423	-0.818939	233.561485	0.012053	4.0
424	-0.675007	233.294456	0.007831	4.0
425	-0.983350	233.028239	0.009451	3.9
426	-0.402468	232.762831	0.011282	4.0
427	-0.494565	232.498228	0.003280	4.0
428	-0.805216	232.234425	0.007237	3.9
429	-0.903681	231.971419	0.007446	3.9
430	-0.825173	231.709205	0.009274	3.9
431	-0.713500	231.447781	0.009065	6.2
432	-0.000022	231.187141	0.000002	4.8
433	-0.754954	230.927283	0.005358	4.0
434	0.000000	230.668202	0.000000	4.0
435	-1.034240	230.409895	0.013454	4.0
436	-0.081434	230.152358	0.001163	4.0
437	-0.445297	229.895587	0.004025	4.0
438	0.000000	229.639578	0.000000	4.9
439	0.000000	229.384329	0.000000	4.0
440	-0.289576	229.129834	0.010141	4.1
441	-0.890453	228.876091	0.015135	4.0
442	0.000000	228.623096	0.000000	4.7
443	-0.518143	228.370846	0.010995	3.8
444	-0.676796	228.119336	0.008451	4.6
445	-0.288506	227.868563	0.015081	4.7
446	-0.887709	227.618525	0.005595	4.8
447	-0.868361	227.369216	0.009240	5.0
448	-0.190414	227.120635	0.004015	4.1
449	-0.624135	226.872777	0.005525	4.6
450	-0.841321	226.625638	0.004258	3.7
451	-0.620271	226.379217	0.009704	4.1
452	-0.975687	226.133509	0.007579	5.8
453	-1.058616	225.888510	0.008278	4.0
454	-1.036327	225.644218	0.009067	5.6
455	0.000000	225.400630	0.000000	4.2
456	-1.087310	225.157741	0.011351	4.7
457	-0.000000	224.915549	0.000000	3.9
458	-1.017606	224.674051	0.009827	3.8
459	-0.295003	224.433242	0.003711	3.9
460	-0.728190	224.193121	0.011520	3.9
461	-0.519435	223.953684	0.025229	3.9
462	-0.000000	223.714927	0.000000	4.4
463	0.000000	223.476848	0.000000	4.0
464	-0.786445	223.239444	0.043768	4.0
465	-0.363069	223.002710	0.010395	3.8
466	-0.824858	222.766645	0.014333	3.8
467	-0.002712	222.531245	0.000083	3.6
468	-0.954038	222.296508	0.008876	3.7
469	-1.025267	222.062429	0.005382	4.0
470	0.000000	221.829007	0.000000	4.0
471	-0.271662	221.596238	0.009466	4.3
472	0.000000	221.364119	0.000000	3.6
473	0.000000	221.132647	0.000000	5.0
474	-0.499556	220.901820	0.011933	3.8
475	-0.836469	220.671634	0.010449	4.1
476	-0.305582	220.442086	0.007369	3.8
477	-0.551880	220.213174	0.005740	3.9
478	-0.198215	219.984895	0.002888	3.9
479	0.000000	219.757246	0.000000	3.9
480	-0.135212	219.530224	0.003768	3.7
481	-0.805687	219.303826	0.031386	3.7
482	-0.297686	219.078050	0.006697	3.9
483	0.000000	218.852893	0.000000	5.0
484	-0.933478	218.628352	0.009321	4.0
485	0.000000	218.404424	0.000000	4.1
486	0.000000	218.181106	0.000000	3.9
487	-0.914941	217.958397	0.018069	3.9
488	-0.451563	217.736292	0.004899	3.9
489	0.000000	217.514790	0.000000	3.9
490	-0.598920	217.293888	0.009400	4.0
491	-0.161651	217.073584	0.001434	4.0
492	0.000000	216.853873	0.000000	5.0
493	0.000000	216.634755	0.000000	4.1
494	-1.009702	216.416227	0.005509	5.0
495	0.000000	216.198285	0.000000	4.1
496	-0.872676	215.980927	0.008455	4.5
497	-0.000006	215.764151	0.000001	4.5
498	0.000000	215.547955	0.000000	4.0
499	-0.000000	215.332335	0.000000	3.9
500	-0.000000	215.117289	0.000000	4.3
501	-0.582696	214.902815	0.017436	6.6
502	-0.710582	214.688911	0.015968	4.2
503	-0.252203	214.475573	0.005656	4.9
504	-0.777146	214.262800	0.008441	4.1
505	-0.313405	214.050588	0.002651	4.5
506	-0.000000	213.838936	0.000000	4.3
507	0.000000	213.627842	0.000000	4.0
508	-0.558304	213.417302	0.008529	4.0
509	0.000000	213.207314	0.000000	4.0
510	-0.959516	212.997877	0.018685	4.0
511	-0.671752	212.788987	0.012324	3.8
512	0.000000	212.580642	0.000000	3.9
513	-0.778507	212.372841	0.018492	3.9
514	-0.589104	212.165581	0.008195	4.0
515	-0.847697	211.958859	0.013799	4.0
516	-1.006947	211.752673	0.012235	3.9
517	-0.844405	211.547021	0.006790	4.0
518	-1.074737	211.341902	0.007364	3.8
519	0.000000	211.137311	0.000000	3.8
520	-0.922705	210.933248	0.017300	3.6
521	0.000000	210.729710	0.000000	3.7
522	-0.718678	210.526695	0.014814	3.7
523	0.000000	210.324200	0.000000	3.8
524	0.000000	210.122224	0.000000	3.7
525	-0.360086	209.920765	0.008392	3.9
526	-0.758956	209.719820	0.037658	3.9
527	-0.512744	209.519387	0.006207	4.0
528	0.000000	209.319463	0.000000	4.1
529	-0.553990	209.120048	0.008439	4.0
530	-0.353795	208.921139	0.004138	3.9
531	-0.171974	208.722733	0.003031	4.2
532	-0.751906	208.524829	0.018042	4.0
533	0.000000	208.327425	0.000000	3.9
534	0.000000	208.130518	0.000000	4.1
535	0.000000	207.934107	0.000000	5.2
536	-0.005250	207.738189	0.000021	4.4
537	-0.611406	207.542762	0.005290	5.3
538	0.000000	207.347825	0.000000	3.9
539	-0.385074	207.153376	0.004938	5.2
540	-0.893500	206.959412	0.004919	4.1
541	-0.837602	206.765932	0.006498	4.3
542	-0.725771	206.572933	0.005986	4.9
543	-0.081108	206.380414	0.003658	4.0
544	-0.748486	206.188373	0.004444	4.7
545	0.000000	205.996807	0.000000	4.4
546	-0.482852	205.805716	0.014239	5.1
547	-0.593664	205.615096	0.012452	5.8
548	0.000000	205.424946	0.000000	4.1
549	-0.733610	205.235265	0.008760	4.9
550	-0.000000	205.046050	0.000000	3.9
551	-0.559464	204.857299	0.008183	4.5
552	-0.284925	204.669011	0.002229	4.3
553	-0.274611	204.481184	0.004223	4.8
554	0.000000	204.293816	0.000000	3.9
555	-0.764341	204.106905	0.012286	4.0
556	-0.138139	203.920449	0.002112	3.8
557	-0.620188	203.734447	0.008399	3.8
558	-1.099757	203.548896	0.004750	3.7
559	-0.897046	203.363795	0.014999	3.7
560	-0.858870	203.179143	0.003532	4.0
561	-0.981739	202.994937	0.006604	4.0
562	-0.888934	202.811176	0.013890	4.0
563	-0.773034	202.627857	0.021970	4.0
564	0.000000	202.444980	0.000000	4.0
565	-0.000855	202.262543	0.000004	4.0
566	0.000000	202.080543	0.000000	3.9
567	-0.616262	201.898979	0.008269	3.9
568	-0.000000	201.717849	0.000000	4.1
569	-0.212615	201.537153	0.002412	3.9
570	0.000000	201.356887	0.000000	3.9
571	0.000000	201.177050	0.000000	3.9
572	0.000000	200.997642	0.000000	3.9
573	-0.748412	200.818659	0.015606	4.0
574	-0.692215	200.640100	0.010777	3.8
575	-0.000000	200.461965	0.000000	3.7
576	-0.921619	200.284250	0.008475	3.7
577	-0.000000	200.106955	0.000000	3.7
578	-0.554105	199.930078	0.006958	4.0
579	0.000000	199.753617	0.000000	4.0
580	-0.916487	199.577571	0.007835	4.2
581	-0.607251	199.401938	0.008539	3.8
582	-0.647673	199.226717	0.025371	4.9
583	-0.906107	199.051905	0.014963	4.5
584	-0.000001	198.877502	0.000001	4.1
585	-0.688076	198.703506	0.007694	4.6
586	0.000000	198.529916	0.000000	3.8
587	0.000000	198.356729	0.000000	5.0
588	-0.718400	198.183944	0.005586	3.9
589	-0.000000	198.011560	0.000000	3.8
590	-0.358308	197.839576	0.008194	4.0
591	-0.728705	197.667989	0.008468	4.1
592	-0.198902	197.496798	0.004851	3.9
593	-0.847364	197.326002	0.016308	4.0
594	-0.000000	197.155600	0.000000	4.5
595	-0.119442	196.985589	0.000839	5.6
596	-0.000000	196.815969	0.000000	4.2
597	0.000000	196.646738	0.000000	4.4
598	-0.216863	196.477894	0.002720	4.2
599	-1.282211	196.309436	0.017264	5.2
600	0.000000	196.141363	0.000000	4.7
601	-0.593901	195.973673	0.011544	6.2
602	-0.000000	195.806365	0.000000	5.1
603	0.000000	195.639437	0.000000	4.6
604	-0.709527	195.472888	0.003685	3.8
605	-0.760960	195.306717	0.007489	3.9
606	-0.334555	195.140922	0.005791	4.0
607	-0.784017	194.975501	0.011066	4.0
608	-0.363905	194.810454	0.007703	4.0
609	-0.029290	194.645779	0.000144	4.1
610	-0.849867	194.481475	0.007966	4.5
611	-0.000000	194.317540	0.000000	3.8
612	0.000000	194.153973	0.000000	4.7
613	-0.784971	193.990773	0.011198	4.1
614	-0.368887	193.827938	0.006815	4.2
615	-0.327423	193.665467	0.005544	4.5
616	-0.705954	193.503358	0.005258	3.8
617	-0.513475	193.341611	0.011231	3.9
618	-0.000000	193.180224	0.000000	4.1
619	-0.806503	193.019196	0.007004	4.0
620	0.000000	192.858525	0.000000	4.0
621	-0.000000	192.698210	0.000000	3.8
622	-0.783365	192.538251	0.003818	4.0
623	-0.561534	192.378644	0.009259	4.0
624	-0.146658	192.219391	0.002667	4.5
625	-0.611350	192.060488	0.008793	4.0
626	0.000000	191.901935	0.000000	4.1
627	-0.172467	191.743730	0.002226	4.5
628	0.000000	191.585873	0.000000	4.0
629	0.000000	191.428362	0.000000	4.7
630	-0.837437	191.271196	0.011774	4.9
631	0.000000	191.114374	0.000000	4.0
632	-0.487320	190.957893	0.014021	4.9
633	0.000000	190.801755	0.000000	4.1
634	0.000000	190.645956	0.000000	4.9
635	-0.517230	190.490495	0.007427	3.9
636	-0.599057	190.335373	0.004125	4.3
637	-0.006104	190.180587	0.000050	4.1
638	0.000000	190.026136	0.000000	4.9
