1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
112	-1.102614	400.841093	0.004384	4.0
113	-0.304744	399.716187	0.011083	3.6
114	0.000000	398.599660	0.000000	3.9
115	-1.002361	397.491411	0.010652	3.9
116	-0.000000	396.391342	0.000000	4.4
117	-0.235548	395.299353	0.005332	3.7
118	-0.075351	394.215350	0.000993	4.1
119	-0.218214	393.139238	0.012572	3.8
120	-0.584752	392.070924	0.013355	3.9
121	-0.899369	391.010316	0.002470	4.0
122	-0.517208	389.957325	0.008942	4.0
123	-0.699153	388.911862	0.009890	4.5
124	0.000000	387.873839	0.000000	3.8
125	0.000000	386.843173	0.000000	4.3
126	-0.031874	385.819777	0.000165	3.7
127	0.000000	384.803569	0.000000	3.8
128	-1.341820	383.794468	0.007753	3.9
129	0.000000	382.792393	0.000000	4.8
130	-0.200765	381.797264	0.002881	3.8
131	-0.273926	380.809005	0.009610	4.4
132	-0.987633	379.827537	0.013984	3.7
133	-0.098021	378.852786	0.002348	3.8
134	-0.381287	377.884678	0.012206	3.8
135	-0.784746	376.923138	0.009052	3.9
136	-1.466025	375.968095	0.009198	3.7
137	-0.842477	375.019479	0.006656	3.9
138	-0.778074	374.077218	0.007565	3.9
139	-0.000000	373.141244	0.000000	4.0
140	-0.136989	372.211489	0.002563	4.1
141	-1.162854	371.287887	0.013987	3.9
142	-0.412455	370.370370	0.009105	3.9
143	-0.014268	369.458876	0.000418	3.9
144	-0.783858	368.553338	0.010002	3.9
145	0.000000	367.653696	0.000000	4.0
146	-1.156851	366.759885	0.010647	3.9
147	-0.434787	365.871846	0.017445	3.9
148	-0.258402	364.989518	0.004974	4.0
149	0.000000	364.112841	0.000000	3.9
150	-0.790598	363.241757	0.015458	4.0
151	-0.884350	362.376208	0.012969	4.0
152	-1.200055	361.516137	0.009692	4.1
153	-0.468412	360.661488	0.009162	4.0
154	-0.473273	359.812206	0.011953	4.1
155	0.000000	358.968236	0.000000	3.8
156	-1.154775	358.129524	0.019544	3.9
157	-0.597815	357.296018	0.010062	4.6
158	-0.575560	356.467665	0.005354	3.9
159	0.000000	355.644414	0.000000	4.7
160	-0.519027	354.826213	0.007474	3.8
161	-0.007491	354.013012	0.002553	3.7
162	-0.350124	353.204763	0.006273	3.7
163	0.000000	352.401415	0.000000	4.1
164	-0.581078	351.602922	0.015634	3.7
165	-0.000013	350.809235	0.000016	3.7
166	-0.446634	350.020308	0.008793	3.9
167	0.000000	349.236095	0.000000	3.9
168	0.000000	348.456550	0.000000	4.0
169	-0.000000	347.681627	0.000000	4.2
170	-0.500298	346.911283	0.004143	3.9
171	-0.970368	346.145474	0.007282	3.9
172	-1.383076	345.384157	0.009698	3.9
173	-0.906534	344.627288	0.009413	4.1
174	-0.000000	343.874826	0.000000	3.9
175	-0.949071	343.126729	0.009253	4.0
176	-0.685803	342.382957	0.010621	4.1
177	-0.000000	341.643469	0.000000	5.2
178	-0.000000	340.908224	0.000000	4.3
179	-0.401148	340.177184	0.005612	5.0
180	-0.555873	339.450309	0.007853	4.1
181	-0.306383	338.727561	0.004826	4.5
182	-0.730199	338.008902	0.010929	3.9
183	-0.710098	337.294295	0.009207	3.7
184	0.000000	336.583703	0.000000	3.8
185	-0.169588	335.877089	0.002782	3.6
186	-1.174665	335.174416	0.025506	3.9
187	-0.948180	334.475651	0.009057	3.9
188	-0.325943	333.780756	0.007223	3.9
189	0.000000	333.089698	0.000000	3.9
190	0.000000	332.402443	0.000000	3.6
191	0.000000	331.718955	0.000000	3.7
192	0.000000	331.039203	0.000000	3.9
193	-0.713154	330.363153	0.006788	3.9
194	-0.290589	329.690771	0.003535	4.0
195	-0.594721	329.022027	0.011027	3.9
196	0.000000	328.356888	0.000000	3.9
197	0.000000	327.695322	0.000000	4.1
198	-1.048133	327.037299	0.009375	4.0
199	-0.700044	326.382787	0.015703	3.8
200	-0.561853	325.731758	0.006704	3.7
201	-0.935536	325.084179	0.010393	3.7
202	-0.634209	324.440023	0.008346	3.7
203	0.000000	323.799258	0.000000	3.7
204	0.000000	323.161858	0.000000	3.7
205	-0.929861	322.527792	0.009272	3.8
206	-0.571696	321.897034	0.012160	3.9
207	-0.579016	321.269554	0.008679	4.9
208	-0.852149	320.645325	0.007921	5.1
209	0.000000	320.024320	0.000000	4.7
210	-0.363152	319.406512	0.007762	4.6
211	-0.584502	318.791875	0.011935	4.2
212	-1.012700	318.180381	0.012119	4.2
213	0.000000	317.572005	0.000000	4.1
214	-0.565003	316.966721	0.009283	3.8
215	-1.107482	316.364504	0.011901	3.9
216	-0.613453	315.765329	0.002735	3.8
217	-1.169599	315.169170	0.005452	4.0
218	0.000000	314.576003	0.000000	4.0
219	-0.000169	313.985804	0.000165	3.8
220	-0.304411	313.398548	0.018166	4.0
221	-1.035209	312.814213	0.022802	3.8
222	0.000000	312.232773	0.000000	3.7
223	-0.638386	311.654207	0.008104	3.7
224	-0.402358	311.078491	0.003857	4.0
225	-0.363093	310.505602	0.002972	4.0
226	-0.000000	309.935518	0.000000	4.0
227	0.000000	309.368217	0.000000	4.0
228	-0.700721	308.803676	0.004396	3.9
229	0.000000	308.241874	0.000000	4.4
230	-0.138696	307.682789	0.005348	3.7
231	-0.712889	307.126400	0.007098	4.0
232	-0.630500	306.572687	0.020637	3.9
233	-0.163110	306.021627	0.000812	3.9
234	-0.588279	305.473201	0.000899	3.9
235	-0.000000	304.927388	0.000000	4.7
236	-0.645661	304.384168	0.013752	3.6
237	-1.164302	303.843521	0.008086	3.7
238	-0.837667	303.305427	0.007542	3.9
239	-0.817277	302.769867	0.004962	3.8
240	0.000000	302.236821	0.000000	3.9
241	-0.326167	301.706270	0.006060	3.6
242	-0.000000	301.178196	0.000000	3.6
243	-0.293450	300.652580	0.003587	3.9
244	-0.451905	300.129402	0.004457	3.9
245	-0.683322	299.608645	0.020674	3.9
246	-0.050144	299.090291	0.000455	3.9
247	0.000000	298.574321	0.000000	3.9
248	-0.776681	298.060718	0.012919	3.8
249	-0.021859	297.549465	0.000184	3.6
250	-1.164860	297.040543	0.018562	3.9
251	-1.216304	296.533936	0.014680	3.9
252	-0.733876	296.029626	0.016703	3.9
253	-1.007274	295.527597	0.028133	3.9
254	0.000000	295.027832	0.000000	3.8
255	-0.231841	294.530315	0.002240	3.7
256	-0.000000	294.035028	0.000000	3.7
257	0.000000	293.541956	0.000000	3.7
258	0.000000	293.051083	0.000000	3.7
259	-0.748592	292.562393	0.015063	3.8
260	-0.709596	292.075870	0.029252	3.7
261	-0.995447	291.591498	0.005611	3.9
262	-0.442374	291.109263	0.006162	3.9
263	-0.646149	290.629149	0.013519	6.0
264	-0.307960	290.151140	0.004760	4.2
265	-0.000000	289.675222	0.000000	4.5
266	-0.316059	289.201380	0.002609	3.9
267	-0.810919	288.729600	0.005058	4.3
268	-0.742661	288.259866	0.004786	3.9
269	0.000000	287.792165	0.000000	4.0
270	0.000000	287.326481	0.000000	3.9
271	-0.027521	286.862802	0.000230	3.8
272	-0.969867	286.401113	0.013928	3.9
273	-1.223045	285.941400	0.015391	3.7
274	-0.479404	285.483649	0.006369	3.7
275	-0.430768	285.027847	0.014171	3.9
276	0.000000	284.573981	0.000000	3.8
277	-0.874700	284.122037	0.006559	4.9
278	0.000000	283.672002	0.000000	3.9
279	0.000000	283.223863	0.000000	4.3
280	-0.940289	282.777607	0.010829	3.8
281	-0.439816	282.333221	0.003179	4.3
282	0.000000	281.890692	0.000000	3.7
283	-0.002837	281.450008	0.000090	4.5
284	-0.836461	281.011157	0.014667	4.8
285	-0.000032	280.574125	0.000005	4.4
286	-0.444288	280.138901	0.001908	3.8
287	-0.324448	279.705473	0.005737	3.6
288	-0.599147	279.273829	0.015169	3.6
289	0.000000	278.843956	0.000000	3.8
290	-0.000000	278.415844	0.000000	3.9
291	-0.426784	277.989479	0.010680	3.9
292	0.000000	277.564851	0.000000	3.7
293	-0.824210	277.141949	0.021532	3.8
294	-1.545471	276.720761	0.010171	3.9
295	-0.707503	276.301275	0.005074	3.9
296	-1.053046	275.883480	0.012599	4.0
297	-0.706843	275.467366	0.017120	4.1
298	-0.762445	275.052922	0.003128	4.0
299	-0.547080	274.640136	0.007213	3.9
300	-0.000000	274.228998	0.000000	3.9
301	0.000000	273.819497	0.000000	3.9
302	-0.736834	273.411623	0.003276	3.9
303	-0.000000	273.005365	0.000000	3.9
304	-0.440641	272.600712	0.010069	3.9
305	-0.016964	272.197655	0.000327	4.1
306	-0.609501	271.796184	0.018985	4.1
307	-0.000000	271.396287	0.000000	4.0
308	-1.270942	270.997956	0.004842	4.0
309	-0.532360	270.601180	0.007527	4.1
310	-0.648594	270.205949	0.009005	4.0
311	-0.221029	269.812254	0.003160	4.7
312	-0.166151	269.420085	0.003997	4.0
313	-0.586919	269.029432	0.012240	5.8
314	-0.115427	268.640287	0.000833	3.9
315	-0.000000	268.252638	0.000000	3.9
316	-0.000466	267.866478	0.000073	3.8
317	-0.793579	267.481796	0.011586	3.9
318	-0.265875	267.098584	0.006628	4.7
319	-0.757739	266.716833	0.024082	4.1
320	-0.000000	266.336533	0.000000	3.9
321	-1.055347	265.957676	0.006601	3.9
322	-0.686786	265.580253	0.004539	5.8
323	-0.126439	265.204254	0.001107	4.1
324	-0.868788	264.829672	0.014414	4.8
325	0.000000	264.456497	0.000000	4.2
326	-1.095318	264.084721	0.010932	5.5
327	0.000000	263.714335	0.000000	4.1
328	-0.444524	263.345332	0.012740	4.4
329	-1.156203	262.977702	0.014525	3.8
330	-0.559146	262.611438	0.024120	4.0
331	-0.000002	262.246531	0.000001	3.8
332	-0.000000	261.882973	0.000000	3.9
333	-0.531629	261.520756	0.015395	4.0
334	-0.000000	261.159871	0.000000	3.9
335	-0.000000	260.800312	0.000000	4.0
336	-0.000000	260.442070	0.000000	3.9
337	-1.083108	260.085137	0.006074	3.8
338	0.000000	259.729505	0.000000	3.5
339	-0.998682	259.375167	0.018680	3.9
340	-0.226950	259.022116	0.010806	3.9
341	-0.548155	258.670343	0.006026	3.9
342	-0.539601	258.319841	0.016057	3.9
343	-1.467085	257.970602	0.003838	4.2
344	-1.314455	257.622620	0.018264	4.0
345	-0.006950	257.275887	0.000965	4.1
346	-0.638167	256.930396	0.004022	4.0
347	-0.000000	256.586139	0.000000	3.7
348	-0.000003	256.243109	0.000000	3.9
349	-0.424392	255.901300	0.007738	3.9
350	0.000000	255.560703	0.000000	4.1
351	-0.719761	255.221313	0.005366	4.0
352	-0.445022	254.883122	0.004285	3.9
353	0.000000	254.546124	0.000000	4.1
354	-0.330772	254.210311	0.008824	4.2
355	-1.013556	253.875677	0.011466	3.9
356	-0.000000	253.542215	0.000000	4.0
357	-1.047079	253.209918	0.014706	4.0
358	-0.471820	252.878781	0.010464	4.6
359	0.000000	252.548795	0.000000	4.1
360	-0.147751	252.219956	0.005254	4.0
361	-0.169674	251.892255	0.005717	4.0
362	-0.940068	251.565688	0.011039	4.6
363	-0.022485	251.240247	0.000075	4.4
364	0.000000	250.915926	0.000000	4.6
365	0.000000	250.592720	0.000000	5.3
366	0.000000	250.270621	0.000000	4.2
367	-0.224788	249.949624	0.006099	4.6
368	0.000000	249.629723	0.000000	4.3
369	-0.359728	249.310911	0.002119	4.5
370	-0.978541	248.993182	0.010813	4.4
371	-0.238189	248.676531	0.001596	4.8
372	-1.044669	248.360952	0.023694	4.0
373	-0.655337	248.046438	0.010501	4.8
374	-0.489233	247.732984	0.015601	4.2
375	-0.431011	247.420584	0.011047	3.9
376	-0.340620	247.109233	0.005887	3.9
377	0.000000	246.798924	0.000000	4.0
378	-1.079493	246.489652	0.004643	3.9
379	-0.880049	246.181412	0.006692	4.7
380	-1.032901	245.874197	0.012198	3.8
381	-0.684345	245.568002	0.007063	3.6
382	0.000000	245.262822	0.000000	3.7
383	-0.249538	244.958652	0.004430	4.0
384	0.000000	244.655485	0.000000	3.9
385	-0.852595	244.353317	0.019670	3.9
386	-0.037031	244.052142	0.003278	4.0
387	0.000000	243.751955	0.000000	3.9
388	0.000000	243.452750	0.000000	3.9
389	-0.560508	243.154523	0.010262	3.7
390	-0.416257	242.857268	0.004511	3.6
391	-0.847117	242.560980	0.025490	3.9
392	-0.013912	242.265654	0.000034	3.9
393	-0.388911	241.971285	0.005124	3.9
394	-0.000002	241.677868	0.000004	3.8
395	0.000000	241.385397	0.000000	3.6
396	-0.869657	241.093869	0.007591	3.6
397	-0.622159	240.803278	0.019550	3.9
398	-0.000000	240.513619	0.000000	3.7
399	-0.837650	240.224887	0.014861	3.8
400	-0.512451	239.937077	0.020348	3.8
401	-0.527109	239.650186	0.010416	3.8
402	-0.573462	239.364207	0.003479	3.9
403	-0.269703	239.079136	0.012843	4.0
404	-0.276807	238.794969	0.005987	4.1
405	-0.835221	238.511701	0.026284	4.2
406	-0.000000	238.229327	0.000000	4.1
407	0.000000	237.947843	0.000000	4.3
408	-0.021055	237.667244	0.000984	4.7
409	0.000000	237.387526	0.000000	4.1
410	-0.249874	237.108684	0.002106	4.5
411	-0.534626	236.830714	0.014502	4.1
412	-1.334823	236.553610	0.017370	4.6
413	-0.092029	236.277370	0.007120	4.9
414	-0.000000	236.001989	0.000000	4.2
415	-0.000000	235.727461	0.000000	5.0
416	-0.547939	235.453784	0.010718	4.1
417	-0.896204	235.180952	0.010867	4.9
418	-0.000000	234.908962	0.000000	4.1
419	-0.000116	234.637809	0.000003	5.1
420	-0.690856	234.367488	0.014391	4.1
421	-0.000000	234.097997	0.000000	4.1
422	-0.005676	233.829331	0.000537	3.9
423	-0.911103	233.561485	0.005598	4.0
424	-0.825112	233.294456	0.007220	3.9
425	-0.544152	233.028239	0.009230	4.3
426	0.000000	232.762831	0.000000	4.3
427	-0.399183	232.498228	0.007830	3.9
428	-1.121565	232.234425	0.008892	4.2
429	-0.231259	231.971419	0.011141	3.7
430	-0.216959	231.709205	0.004547	3.6
431	-0.613054	231.447781	0.013257	4.0
432	-1.011971	231.187141	0.010526	4.1
433	0.000000	230.927283	0.000000	4.0
434	-1.222958	230.668202	0.010508	3.8
435	-0.372191	230.409895	0.007858	3.9
436	-0.941395	230.152358	0.010707	4.0
437	-0.260505	229.895587	0.007107	4.0
438	0.000000	229.639578	0.000000	4.0
439	-0.000211	229.384329	0.000155	3.9
440	0.000000	229.129834	0.000000	3.9
441	-0.457536	228.876091	0.010341	4.0
442	-0.948066	228.623096	0.010870	4.0
443	-0.800730	228.370846	0.007875	4.1
444	-0.505217	228.119336	0.002134	3.9
445	-0.000000	227.868563	0.000000	3.9
446	-0.660099	227.618525	0.003412	3.9
447	-0.425663	227.369216	0.005889	3.9
448	-0.720605	227.120635	0.009760	4.1
449	-0.000000	226.872777	0.000000	4.5
450	0.000000	226.625638	0.000000	3.9
451	-0.467052	226.379217	0.012248	5.0
452	-1.350786	226.133509	0.014420	4.2
453	-0.323481	225.888510	0.003719	5.1
454	-0.790254	225.644218	0.009185	4.3
455	-0.818480	225.400630	0.019625	3.9
456	-0.050645	225.157741	0.001704	4.0
457	-0.564916	224.915549	0.008301	4.2
458	-0.960105	224.674051	0.023405	4.2
459	-0.000000	224.433242	0.000000	4.1
460	-0.976418	224.193121	0.009147	4.8
461	-0.467206	223.953684	0.010398	3.8
462	-0.259488	223.714927	0.010276	3.8
463	-0.179181	223.476848	0.005577	3.9
464	-0.701322	223.239444	0.009683	5.1
465	-0.404367	223.002710	0.004361	4.0
466	-1.064858	222.766645	0.013932	4.6
467	-0.000001	222.531245	0.000001	3.9
468	0.000000	222.296508	0.000000	3.9
469	-0.830373	222.062429	0.015719	3.8
470	-0.327167	221.829007	0.002740	3.8
471	-0.371814	221.596238	0.005747	3.8
472	0.000000	221.364119	0.000000	4.0
473	-0.460998	221.132647	0.005778	3.9
474	0.000000	220.901820	0.000000	3.9
475	-0.084962	220.671634	0.000668	3.8
476	-0.766986	220.442086	0.012580	4.0
477	-0.677949	220.213174	0.007618	3.9
478	-0.912920	219.984895	0.006697	3.9
479	-0.586080	219.757246	0.025417	3.9
480	-0.993871	219.530224	0.014978	4.6
481	-1.012207	219.303826	0.016411	3.9
482	0.000000	219.078050	0.000000	3.7
483	0.000000	218.852893	0.000000	3.8
484	-0.000000	218.628352	0.000000	3.8
485	-0.456144	218.404424	0.007329	3.9
486	-1.261930	218.181106	0.011144	4.0
487	-0.133108	217.958397	0.003110	4.0
488	0.000000	217.736292	0.000000	3.9
489	-0.332263	217.514790	0.017912	3.9
490	-0.815148	217.293888	0.018319	3.7
491	-0.182696	217.073584	0.003849	3.8
492	0.000000	216.853873	0.000000	3.7
493	-0.000000	216.634755	0.000000	3.7
494	-0.798570	216.416227	0.005874	3.9
495	-0.780256	216.198285	0.007222	3.8
496	-0.820914	215.980927	0.014191	3.7
497	-0.696135	215.764151	0.016785	4.0
498	0.000000	215.547955	0.000000	3.9
499	-0.000000	215.332335	0.000000	3.9
500	0.000000	215.117289	0.000000	3.9
501	0.000000	214.902815	0.000000	4.0
502	-0.478062	214.688911	0.005451	4.0
503	0.000000	214.475573	0.000000	4.5
504	-1.063225	214.262800	0.003057	3.9
505	-0.589062	214.050588	0.004666	4.0
506	-0.023258	213.838936	0.000680	3.8
507	-0.540270	213.627842	0.004688	4.5
508	-1.046888	213.417302	0.003753	3.8
509	-0.438138	213.207314	0.000795	3.8
510	-0.262345	212.997877	0.008213	6.2
511	-0.023323	212.788987	0.000211	4.1
512	-0.570504	212.580642	0.012753	5.1
513	-0.173670	212.372841	0.011132	4.1
514	-0.301912	212.165581	0.001776	4.8
515	0.000000	211.958859	0.000000	3.8
516	0.000000	211.752673	0.000000	3.9
517	0.000000	211.547021	0.000000	3.8
518	-0.701489	211.341902	0.008783	4.0
519	-0.961652	211.137311	0.008295	3.8
520	-0.072883	210.933248	0.001493	3.9
521	-0.232447	210.729710	0.000938	3.7
522	-0.500268	210.526695	0.014382	4.8
523	-0.577227	210.324200	0.010355	3.9
524	0.000000	210.122224	0.000000	4.0
525	-0.478306	209.920765	0.004990	4.4
526	-0.412705	209.719820	0.014748	4.6
527	-0.911376	209.519387	0.031972	4.1
528	-0.992377	209.319463	0.006260	3.9
529	-0.848817	209.120048	0.008329	3.9
530	-0.216103	208.921139	0.004094	3.9
531	-0.000000	208.722733	0.000000	4.0
532	0.000000	208.524829	0.000000	3.9
533	-0.042099	208.327425	0.001112	3.8
534	0.000000	208.130518	0.000000	3.6
535	-1.241073	207.934107	0.011854	3.6
536	-0.000000	207.738189	0.000000	3.8
537	-1.253200	207.542762	0.008884	3.7
538	-0.040141	207.347825	0.000554	3.6
539	-0.930403	207.153376	0.016734	4.0
540	-0.805839	206.959412	0.023366	3.9
541	-0.000000	206.765932	0.000000	3.9
542	-0.000000	206.572933	0.000000	3.9
543	-1.003446	206.380414	0.013355	3.9
544	0.000000	206.188373	0.000000	3.9
545	0.000000	205.996807	0.000000	3.9
546	-0.350757	205.805716	0.006465	3.7
547	-1.122635	205.615096	0.008335	3.6
548	-0.840343	205.424946	0.006717	3.9
549	-0.276606	205.235265	0.012894	3.9
550	0.000000	205.046050	0.000000	3.9
551	-0.000000	204.857299	0.000000	3.9
552	0.000000	204.669011	0.000000	4.0
553	-0.000000	204.481184	0.000000	5.1
554	-0.418013	204.293816	0.002420	4.1
555	-0.848948	204.106905	0.007920	4.0
556	-1.284597	203.920449	0.006597	4.1
557	-0.355649	203.734447	0.009729	4.6
558	-0.623042	203.548896	0.017059	3.7
559	-1.360318	203.363795	0.016916	3.8
560	-0.964713	203.179143	0.009636	3.9
561	-0.000000	202.994937	0.000000	4.0
562	-0.634726	202.811176	0.019462	4.0
563	-0.865729	202.627857	0.006685	3.8
564	-0.685853	202.444980	0.011773	4.1
565	-0.289277	202.262543	0.002280	3.9
566	-0.692267	202.080543	0.012485	4.0
567	0.000000	201.898979	0.000000	3.9
568	-1.053264	201.717849	0.013088	6.1
569	0.000000	201.537153	0.000000	4.0
570	-0.722609	201.356887	0.006540	5.5
571	0.000000	201.177050	0.000000	3.7
572	-0.951507	200.997642	0.018504	4.6
573	-0.595854	200.818659	0.008680	4.1
574	-0.875819	200.640100	0.013586	4.0
575	-1.247787	200.461965	0.016460	3.9
576	0.000000	200.284250	0.000000	3.9
577	-0.565420	200.106955	0.012950	3.9
578	-0.635126	199.930078	0.010308	3.9
579	-0.338508	199.753617	0.002879	3.9
580	-0.527874	199.577571	0.004183	3.9
581	-0.591876	199.401938	0.007046	4.0
582	0.000000	199.226717	0.000000	4.2
583	-1.112705	199.051905	0.014159	4.0
584	0.000000	198.877502	0.000000	4.1
585	0.000000	198.703506	0.000000	4.1
586	0.000000	198.529916	0.000000	3.8
587	-0.870125	198.356729	0.011004	3.9
588	0.000000	198.183944	0.000000	3.9
589	0.000000	198.011560	0.000000	3.9
590	-1.175206	197.839576	0.012119	3.9
591	-1.145976	197.667989	0.003727	3.9
592	-1.196662	197.496798	0.018122	3.8
593	-0.000000	197.326002	0.000000	3.6
594	-0.791444	197.155600	0.008564	3.9
595	-0.392424	196.985589	0.002501	3.9
596	-0.279184	196.815969	0.002525	3.9
597	-0.591497	196.646738	0.004970	4.0
598	-1.076193	196.477894	0.008565	3.9
599	-0.811320	196.309436	0.005232	3.8
600	-1.099904	196.141363	0.015763	3.6
601	0.000000	195.973673	0.000000	3.9
602	-0.914038	195.806365	0.010262	4.2
603	-0.000000	195.639437	0.000000	4.6
604	-1.025477	195.472888	0.005702	4.6
605	-1.153110	195.306717	0.009515	4.3
606	-0.217998	195.140922	0.008406	5.0
607	-1.057463	194.975501	0.009711	4.1
608	-0.837220	194.810454	0.006416	4.4
609	-0.210562	194.645779	0.006646	4.9
610	-0.385689	194.481475	0.004664	4.1
611	-0.724482	194.317540	0.007994	4.6
612	-0.768191	194.153973	0.010197	4.1
613	-0.393410	193.990773	0.013229	3.9
614	-0.702090	193.827938	0.006250	4.1
615	-0.966799	193.665467	0.010301	4.1
616	-1.017498	193.503358	0.005429	4.0
617	0.000000	193.341611	0.000000	4.6
618	-0.166003	193.180224	0.003885	4.7
619	-0.258900	193.019196	0.004458	4.9
620	0.000000	192.858525	0.000000	4.0
621	-0.415089	192.698210	0.008362	5.0
622	-0.788796	192.538251	0.012968	4.7
623	-0.725559	192.378644	0.018108	5.2
624	-0.420390	192.219391	0.008331	3.9
625	-0.781417	192.060488	0.016871	4.0
626	-0.542403	191.901935	0.015615	4.0
627	0.000000	191.743730	0.000000	3.9
628	-0.873446	191.585873	0.006912	4.0
629	0.000000	191.428362	0.000000	4.0
630	-0.022006	191.271196	0.001330	3.9
631	0.000000	191.114374	0.000000	3.8
632	-1.196608	190.957893	0.007224	3.8
633	-1.005539	190.801755	0.006862	3.8
634	0.000000	190.645956	0.000000	3.8
635	0.000000	190.490495	0.000000	3.7
636	-0.028865	190.335373	0.000130	3.7
637	-0.612251	190.180587	0.019426	3.7
