1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
57	-0.151793	479.518920	0.005246	4.9
58	-0.590646	477.707132	0.009644	5.7
59	-0.589356	475.913485	0.012072	5.8
60	-0.589908	474.137684	0.009952	5.2
61	-1.088951	472.379445	0.020911	6.0
62	-1.151421	470.638485	0.009643	5.0
63	-0.445774	468.914531	0.021863	5.0
64	-0.785644	467.207315	0.020009	5.3
65	-0.870857	465.516573	0.022665	5.2
66	-0.449106	463.842050	0.023612	6.0
67	-1.352619	462.183494	0.020367	5.1
68	-0.788075	460.540658	0.022677	4.4
69	-0.420275	458.913303	0.004796	5.0
70	-1.345989	457.301192	0.014092	4.3
71	-0.000000	455.704096	0.000000	4.8
72	-0.261638	454.121787	0.004723	5.0
73	-0.546260	452.554045	0.009552	5.3
74	-0.382876	451.000653	0.011575	5.1
75	-0.790596	449.461399	0.012603	5.2
76	-0.014276	447.936075	0.004646	5.0
77	-0.881453	446.424477	0.011936	5.3
78	-0.276903	444.926406	0.002008	4.9
79	-0.098900	443.441666	0.006933	4.9
80	-0.333661	441.970065	0.010679	5.2
81	-0.363504	440.511415	0.013029	5.1
82	-1.083642	439.065533	0.015105	5.2
83	-0.000000	437.632238	0.000000	5.5
84	-0.626822	436.211351	0.023829	5.8
85	-1.041985	434.802701	0.016979	6.1
86	-1.626321	433.406117	0.016719	5.4
87	-0.716745	432.021430	0.005903	5.0
88	-0.435251	430.648479	0.005408	4.9
89	-0.977383	429.287101	0.014198	5.5
90	-1.193375	427.937140	0.019180	5.2
91	-0.000000	426.598440	0.000000	5.2
92	-0.106397	425.270849	0.004539	5.0
93	-0.000000	423.954220	0.000000	4.4
94	-0.000000	422.648404	0.000000	4.8
95	-0.618339	421.353259	0.011001	5.0
96	-0.000000	420.068643	0.000000	4.8
97	-0.744853	418.794419	0.035893	5.2
98	-1.174173	417.530451	0.022049	6.3
99	-0.143516	416.276604	0.001872	5.5
100	-0.000000	415.032748	0.000000	5.0
101	-0.000000	413.798754	0.000000	4.8
102	-0.377678	412.574495	0.009710	5.4
103	-1.164619	411.359849	0.022421	5.0
104	-0.000000	410.154691	0.000000	5.3
105	-0.690150	408.958904	0.009224	5.0
106	-0.000000	407.772368	0.000000	5.2
107	-0.141324	406.594968	0.001677	4.6
108	-0.382317	405.426590	0.010480	4.9
109	-0.245203	404.267122	0.003659	5.0
110	-1.614968	403.116456	0.031481	5.0
111	-0.239537	401.974481	0.006468	5.0
112	-0.845790	400.841093	0.011293	5.0
113	-0.826067	399.716187	0.016234	5.3
114	-0.011388	398.599660	0.000510	5.4
115	-0.519106	397.491411	0.006652	5.4
116	-0.482459	396.391342	0.008944	5.9
117	-0.599382	395.299353	0.012391	6.5
118	-0.993837	394.215350	0.022184	6.1
119	-0.000000	393.139238	0.000000	5.5
120	-0.000000	392.070924	0.000000	5.5
121	-0.872873	391.010316	0.018540	4.9
122	-0.511441	389.957325	0.006665	5.0
123	-0.724876	388.911862	0.013392	5.0
124	-0.525502	387.873839	0.020295	5.1
125	-0.329663	386.843173	0.012329	4.8
126	-0.530107	385.819777	0.010704	5.2
127	-1.177809	384.803569	0.028256	5.2
128	-0.000000	383.794468	0.000000	5.9
129	-1.340257	382.792393	0.008223	7.2
130	-0.516182	381.797264	0.013861	5.7
131	-0.081051	380.809005	0.003521	6.1
132	-0.452012	379.827537	0.007139	4.9
133	-1.026739	378.852786	0.019467	4.9
134	-1.354116	377.884678	0.018890	5.3
135	-1.510948	376.923138	0.028881	4.9
136	-0.124376	375.968095	0.001487	4.7
137	-1.017624	375.019479	0.023057	5.0
138	-0.959733	374.077218	0.017731	5.7
139	-0.646316	373.141244	0.011302	4.5
140	-1.116086	372.211489	0.018615	5.0
141	-0.515388	371.287887	0.007877	4.9
142	-0.088103	370.370370	0.000900	5.4
143	-0.478818	369.458876	0.013093	5.1
144	-1.183871	368.553338	0.019328	5.0
145	-0.085815	367.653696	0.001089	4.6
146	-0.284541	366.759885	0.007692	5.6
147	-0.311730	365.871846	0.005317	6.0
148	-0.616930	364.989518	0.010849	6.0
149	-0.608669	364.112841	0.007849	5.6
150	-1.264133	363.241757	0.019856	5.5
151	-0.835412	362.376208	0.010385	6.2
152	-0.000070	361.516137	0.000008	4.9
153	-1.255450	360.661488	0.013724	4.9
154	-0.000000	359.812206	0.000000	6.4
155	-0.763385	358.968236	0.014755	5.8
156	-1.412639	358.129524	0.032616	4.6
157	-0.016168	357.296018	0.000772	6.4
158	-0.723348	356.467665	0.013893	6.1
159	-0.748121	355.644414	0.014944	6.9
160	-0.643048	354.826213	0.007577	6.2
161	-0.746151	354.013012	0.019878	5.1
162	-1.057242	353.204763	0.017519	5.1
163	-0.526882	352.401415	0.009745	4.9
164	-0.645486	351.602922	0.010210	5.3
165	-0.400354	350.809235	0.012485	5.3
166	-0.533919	350.020308	0.008803	4.9
167	-0.000000	349.236095	0.000000	4.8
168	-0.342789	348.456550	0.004476	5.0
169	-0.432623	347.681627	0.009456	5.0
170	-0.000000	346.911283	0.000000	4.9
171	-0.294547	346.145474	0.005215	5.1
172	-0.236599	345.384157	0.007818	4.8
173	-1.150008	344.627288	0.017181	5.0
174	-1.153724	343.874826	0.010561	4.6
175	-0.927729	343.126729	0.012459	5.9
176	-0.306889	342.382957	0.010134	5.3
177	-0.000000	341.643469	0.000000	5.8
178	-0.502353	340.908224	0.005685	6.0
179	-0.564713	340.177184	0.012826	5.2
180	-0.000000	339.450309	0.000000	4.8
181	-1.196522	338.727561	0.021975	5.3
182	-0.971947	338.008902	0.015383	5.7
183	-0.481755	337.294295	0.013301	5.1
184	-0.393104	336.583703	0.010297	5.3
185	-0.000000	335.877089	0.000000	4.5
186	-0.596365	335.174416	0.006837	4.6
187	-0.855045	334.475651	0.015781	6.0
188	-0.019312	333.780756	0.000705	5.5
189	-0.417743	333.089698	0.009300	5.2
190	-0.225684	332.402443	0.004332	5.8
191	-0.686698	331.718955	0.016772	5.8
192	-0.869335	331.039203	0.016839	5.1
193	-0.943406	330.363153	0.015229	5.1
194	-1.106798	329.690771	0.015215	4.6
195	-0.377099	329.022027	0.013086	4.8
196	-0.447680	328.356888	0.011181	4.9
197	-0.441621	327.695322	0.009325	5.0
198	-0.542062	327.037299	0.011293	5.5
199	-0.654230	326.382787	0.008176	4.7
200	-0.661137	325.731758	0.015530	5.0
201	-0.000000	325.084179	0.000000	4.8
202	-0.698327	324.440023	0.009528	5.0
203	-0.367989	323.799258	0.013698	5.1
204	-1.188452	323.161858	0.036896	5.0
205	-0.686074	322.527792	0.013240	5.8
206	-0.641355	321.897034	0.006858	5.9
207	-1.291007	321.269554	0.011771	5.9
208	-0.884576	320.645325	0.038736	5.6
209	-0.593226	320.024320	0.017441	5.4
210	-1.032039	319.406512	0.010878	5.0
211	-0.202719	318.791875	0.001936	6.6
212	-0.471477	318.180381	0.014763	6.2
213	-0.934391	317.572005	0.007330	5.2
214	-0.714865	316.966721	0.006197	5.7
215	-0.852781	316.364504	0.010851	5.0
216	-0.401846	315.765329	0.004081	5.0
217	-1.459480	315.169170	0.011364	5.8
218	-0.744316	314.576003	0.009604	6.7
219	-0.503195	313.985804	0.007157	5.6
220	-0.464088	313.398548	0.010353	6.8
221	-0.713745	312.814213	0.012936	6.7
222	-0.362463	312.232773	0.008349	6.2
223	-0.628518	311.654207	0.013792	4.6
224	-1.043265	311.078491	0.006071	5.0
225	-0.001050	310.505602	0.000009	4.9
226	-0.000133	309.935518	0.000248	4.6
227	-0.791836	309.368217	0.021237	4.4
228	-0.000000	308.803676	0.000000	4.5
229	-1.594769	308.241874	0.029332	4.9
230	-0.224284	307.682789	0.006686	5.1
231	-0.408163	307.126400	0.014703	5.5
232	-0.463312	306.572687	0.012555	4.9
233	-1.198775	306.021627	0.028048	5.0
234	-0.755093	305.473201	0.011692	5.9
235	-0.000014	304.927388	0.000024	5.1
236	-0.907216	304.384168	0.010444	5.1
237	-0.764782	303.843521	0.006888	5.2
238	-0.539321	303.305427	0.012380	5.2
239	-0.917233	302.769867	0.009066	5.1
240	-0.220554	302.236821	0.005252	5.5
241	-0.491972	301.706270	0.016773	5.4
242	-0.831291	301.178196	0.012693	4.9
243	-0.390749	300.652580	0.009522	5.3
244	-0.382454	300.129402	0.006092	5.6
245	-0.320743	299.608645	0.006816	5.0
246	0.000000	299.090291	0.000000	4.8
247	-1.636739	298.574321	0.037016	5.5
248	-0.396295	298.060718	0.007733	6.2
249	-0.518097	297.549465	0.010838	6.6
250	-1.045107	297.040543	0.025077	5.8
251	-0.511066	296.533936	0.014047	6.2
252	-0.232687	296.029626	0.010828	5.1
253	-1.125879	295.527597	0.034060	5.2
254	-0.536302	295.027832	0.005007	5.1
255	-0.656512	294.530315	0.020965	4.8
256	-0.898303	294.035028	0.009254	5.4
257	-1.452881	293.541956	0.028367	5.1
258	-0.490659	293.051083	0.011014	4.9
259	-1.025749	292.562393	0.020925	5.1
260	-1.168178	292.075870	0.016726	5.0
261	-0.375838	291.591498	0.006403	4.8
262	-1.045755	291.109263	0.013807	4.9
263	-0.531517	290.629149	0.008807	5.5
264	-0.000000	290.151140	0.000000	5.0
265	-0.750379	289.675222	0.016063	5.1
266	-0.814217	289.201380	0.012037	5.0
267	-0.547959	288.729600	0.011700	4.9
268	-1.232309	288.259866	0.025209	5.2
269	-0.000000	287.792165	0.000000	5.5
270	-0.367518	287.326481	0.005683	5.6
271	-0.568795	286.862802	0.010607	5.9
272	-0.873449	286.401113	0.016245	4.6
273	-0.664514	285.941400	0.015478	4.9
274	-0.074265	285.483649	0.000548	5.3
275	-0.000000	285.027847	0.000000	4.7
276	-1.180983	284.573981	0.014571	4.8
277	-0.836847	284.122037	0.014466	5.3
278	-0.822968	283.672002	0.016539	4.8
279	-0.000000	283.223863	0.000000	4.8
280	-0.584704	282.777607	0.024173	6.1
281	-0.381027	282.333221	0.011104	5.6
282	-0.596011	281.890692	0.014400	4.9
283	-0.528700	281.450008	0.007309	5.2
284	-0.677947	281.011157	0.017307	5.0
285	-0.702040	280.574125	0.014852	5.0
286	-0.000000	280.138901	0.000000	5.3
287	-1.057426	279.705473	0.019957	5.1
288	-1.160323	279.273829	0.014832	5.0
289	-0.054208	278.843956	0.004338	6.1
290	0.000000	278.415844	0.000000	5.8
291	-0.000000	277.989479	0.000000	4.9
292	-0.746810	277.564851	0.017468	5.0
293	-0.748553	277.141949	0.009816	4.7
294	-1.589119	276.720761	0.016417	5.3
295	-0.141628	276.301275	0.003108	5.1
296	-1.303636	275.883480	0.029531	4.8
297	-1.023277	275.467366	0.014189	5.3
298	-0.221522	275.052922	0.005410	4.5
299	-1.236174	274.640136	0.017737	5.5
300	-0.326598	274.228998	0.003547	5.7
301	-0.738683	273.819497	0.007519	5.0
302	-0.731062	273.411623	0.025426	5.3
303	-0.926412	273.005365	0.009023	5.4
304	-0.287285	272.600712	0.010458	5.0
305	-0.972128	272.197655	0.015547	5.1
306	-0.668483	271.796184	0.006266	5.7
307	-1.115389	271.396287	0.013111	6.6
308	-0.565158	270.997956	0.007433	5.3
309	-0.671443	270.601180	0.013912	5.4
310	-0.684623	270.205949	0.015551	5.1
311	-0.480793	269.812254	0.023505	5.3
312	-0.000000	269.420085	0.000000	5.1
313	-0.282777	269.029432	0.004049	5.0
314	-0.431840	268.640287	0.009509	6.3
315	-0.440727	268.252638	0.011280	6.6
316	-0.218439	267.866478	0.003566	6.3
317	-1.096217	267.481796	0.012216	5.0
318	-0.169608	267.098584	0.003157	5.0
319	-0.897776	266.716833	0.014089	5.1
320	-0.847504	266.336533	0.012945	5.5
321	-0.707512	265.957676	0.006045	5.5
322	-0.504711	265.580253	0.010907	5.1
323	-0.000756	265.204254	0.000331	4.7
324	-0.865018	264.829672	0.017997	5.0
325	-0.270441	264.456497	0.007311	5.0
326	-0.000000	264.084721	0.000000	5.3
327	-0.456777	263.714335	0.016919	5.0
328	-0.565432	263.345332	0.007210	5.0
329	-0.025228	262.977702	0.001669	5.1
330	-0.674886	262.611438	0.005615	5.0
331	-1.143055	262.246531	0.013299	4.5
332	-0.497723	261.882973	0.015110	5.0
333	-1.080362	261.520756	0.019419	5.0
334	-0.536667	261.159871	0.010722	5.0
335	-0.709451	260.800312	0.008639	4.7
336	-0.766620	260.442070	0.071035	5.5
337	-0.540971	260.085137	0.003353	5.4
338	-1.241616	259.729505	0.009046	5.7
339	-0.000000	259.375167	0.000000	5.4
340	-0.000005	259.022116	0.000000	5.2
341	-0.610271	258.670343	0.013238	5.6
342	-0.822977	258.319841	0.012086	5.4
343	-0.773054	257.970602	0.005351	5.5
344	-0.490343	257.622620	0.011989	6.1
345	-0.633368	257.275887	0.010444	5.5
346	-0.602548	256.930396	0.013022	6.0
347	-0.434341	256.586139	0.010908	5.4
348	-0.767239	256.243109	0.013701	5.3
349	-0.999080	255.901300	0.021082	5.1
350	-0.000000	255.560703	0.000000	5.2
351	-0.000813	255.221313	0.000064	5.0
352	-0.000000	254.883122	0.000000	5.1
353	-0.562133	254.546124	0.012438	5.9
354	-0.388987	254.210311	0.012648	5.0
355	-0.000000	253.875677	0.000000	5.0
356	-1.739711	253.542215	0.021143	4.8
357	-1.317656	253.209918	0.012473	5.6
358	-0.654540	252.878781	0.020004	5.3
359	-0.528167	252.548795	0.010110	5.4
360	-0.652459	252.219956	0.011750	5.0
361	-1.358437	251.892255	0.023710	4.7
362	-1.541998	251.565688	0.041780	4.9
363	-0.980263	251.240247	0.014837	4.8
364	-0.551255	250.915926	0.008774	5.0
365	-1.546027	250.592720	0.021022	5.1
366	-0.698042	250.270621	0.018218	5.2
367	-0.435546	249.949624	0.010354	4.8
368	-0.557731	249.629723	0.010838	4.8
369	-0.635414	249.310911	0.010161	5.3
370	-0.399297	248.993182	0.007387	5.6
371	-1.123660	248.676531	0.034246	6.2
372	-0.000000	248.360952	0.000000	5.3
373	-1.107502	248.046438	0.016033	5.1
374	-0.163901	247.732984	0.003994	6.2
375	-0.741882	247.420584	0.017593	6.0
376	-0.289646	247.109233	0.014776	5.6
377	-0.069974	246.798924	0.000872	5.3
378	-1.153265	246.489652	0.042431	5.0
379	-0.000000	246.181412	0.000000	5.5
380	-0.016786	245.874197	0.001174	4.9
381	-0.000000	245.568002	0.000000	4.9
382	-1.207969	245.262822	0.017634	5.0
383	-0.554044	244.958652	0.021619	4.9
384	-0.791332	244.655485	0.012809	4.9
385	-0.489106	244.353317	0.003339	5.8
386	-0.450920	244.052142	0.008644	5.3
387	-0.346357	243.751955	0.004686	5.1
388	-0.580679	243.452750	0.008938	4.9
389	-0.208397	243.154523	0.003879	5.0
390	-0.564447	242.857268	0.020694	6.2
391	-0.545696	242.560980	0.013857	5.2
392	-0.891255	242.265654	0.011798	4.9
393	-0.328506	241.971285	0.005267	5.0
394	-0.741744	241.677868	0.005410	5.1
395	-1.300982	241.385397	0.019423	4.5
396	-0.723507	241.093869	0.009492	4.9
397	-0.767376	240.803278	0.012148	5.0
398	-0.441302	240.513619	0.011008	4.9
399	-0.928924	240.224887	0.023627	5.1
400	-0.706506	239.937077	0.005302	5.1
401	-0.103410	239.650186	0.001393	5.0
402	-0.513051	239.364207	0.009137	5.7
403	-1.537423	239.079136	0.018420	5.5
404	-1.003927	238.794969	0.014339	6.3
405	-0.230332	238.511701	0.005525	5.3
406	-0.622066	238.229327	0.006867	6.1
407	-1.135709	237.947843	0.010037	5.7
408	-0.904195	237.667244	0.012969	5.3
409	-0.626232	237.387526	0.019366	5.9
410	-1.034822	237.108684	0.006644	5.9
411	-0.271765	236.830714	0.004675	5.0
412	-0.767712	236.553610	0.013031	5.0
413	-0.000000	236.277370	0.000000	5.1
414	-0.745663	236.001989	0.011457	4.9
415	-0.623937	235.727461	0.023089	5.0
416	-0.270729	235.453784	0.006917	6.0
417	-0.424507	235.180952	0.011945	5.5
418	-1.253652	234.908962	0.009474	4.8
419	-0.427070	234.637809	0.007363	5.2
420	-1.127495	234.367488	0.019471	5.2
421	-0.000000	234.097997	0.000000	5.1
422	-0.918750	233.829331	0.014893	5.5
423	-0.840340	233.561485	0.017900	4.8
424	-0.985678	233.294456	0.008158	5.2
425	-1.263216	233.028239	0.020208	4.8
426	-0.501228	232.762831	0.014335	5.0
427	-1.250618	232.498228	0.031935	5.0
428	-0.946497	232.234425	0.032767	4.9
429	-0.496612	231.971419	0.007219	5.2
430	-0.399467	231.709205	0.005985	4.4
431	-0.338593	231.447781	0.008929	5.2
432	-0.857801	231.187141	0.015004	5.8
433	-1.468200	230.927283	0.020205	6.2
434	-0.000000	230.668202	0.000000	5.7
435	-0.476637	230.409895	0.006289	6.1
436	-1.337511	230.152358	0.014516	6.2
437	-0.740163	229.895587	0.014438	6.2
438	-0.000000	229.639578	0.000000	5.0
439	-0.000000	229.384329	0.000000	5.2
440	-0.661801	229.129834	0.009799	5.5
441	-0.352397	228.876091	0.010911	5.1
442	-0.000000	228.623096	0.000000	5.0
443	-0.540933	228.370846	0.010215	4.6
444	-0.476911	228.119336	0.005389	4.8
445	-0.381979	227.868563	0.006128	5.0
446	-0.938992	227.618525	0.015472	5.0
447	-0.347938	227.369216	0.016309	5.5
448	-0.343528	227.120635	0.009069	6.0
449	-0.406729	226.872777	0.006847	5.7
450	-0.630903	226.625638	0.010460	4.8
451	-0.328487	226.379217	0.008242	4.9
452	-0.698808	226.133509	0.004708	5.0
453	-0.846515	225.888510	0.027876	5.0
454	-0.362751	225.644218	0.012359	5.1
455	-0.000000	225.400630	0.000000	4.9
456	-0.509878	225.157741	0.016913	4.8
457	-0.000000	224.915549	0.000000	4.9
458	-0.679324	224.674051	0.017457	4.9
459	-1.215984	224.433242	0.012290	5.0
460	-0.286456	224.193121	0.008500	5.2
461	-0.960291	223.953684	0.014595	4.9
462	-1.102492	223.714927	0.010657	5.0
463	-0.265123	223.476848	0.019117	5.6
464	-0.356179	223.239444	0.006559	5.4
465	-0.736174	223.002710	0.024908	5.2
466	-0.193478	222.766645	0.003668	5.2
467	-0.000979	222.531245	0.000011	5.4
468	-0.908305	222.296508	0.007123	4.9
469	-1.135238	222.062429	0.072540	4.8
470	-0.256067	221.829007	0.003494	5.1
471	-0.358592	221.596238	0.008248	5.6
472	-0.104696	221.364119	0.001104	5.1
473	-0.000000	221.132647	0.000000	5.2
474	-0.257663	220.901820	0.002878	5.0
475	-0.711903	220.671634	0.017597	4.8
476	-0.268687	220.442086	0.006230	5.1
477	-0.585713	220.213174	0.008110	5.1
478	-0.976650	219.984895	0.024350	4.9
479	-0.000000	219.757246	0.000000	4.3
480	-0.376030	219.530224	0.014284	4.8
481	-0.703568	219.303826	0.007751	5.9
482	-0.222482	219.078050	0.004393	5.0
483	-0.024207	218.852893	0.000406	4.9
484	-0.664698	218.628352	0.017052	4.4
485	-0.525596	218.404424	0.009929	4.9
486	-0.000000	218.181106	0.000000	5.0
487	-0.241222	217.958397	0.007085	5.1
488	-0.631026	217.736292	0.015395	4.9
489	-0.000000	217.514790	0.000000	5.0
490	-0.247597	217.293888	0.004724	4.9
491	-1.087968	217.073584	0.016060	5.0
492	-0.000000	216.853873	0.000000	4.9
493	-0.000002	216.634755	0.000000	5.3
494	-0.378252	216.416227	0.005177	5.1
495	-0.000000	216.198285	0.000000	5.7
496	-0.686479	215.980927	0.017222	5.8
497	-1.457856	215.764151	0.019979	5.1
498	-0.300744	215.547955	0.011530	5.5
499	-0.368311	215.332335	0.006522	4.9
500	-0.032754	215.117289	0.000531	4.8
501	-0.364847	214.902815	0.006392	5.6
502	-0.432517	214.688911	0.013796	5.3
503	-1.690440	214.475573	0.050189	5.1
504	-0.543307	214.262800	0.010669	4.8
505	-0.706846	214.050588	0.006553	5.0
506	-0.201850	213.838936	0.004177	5.2
507	-0.045563	213.627842	0.002786	5.0
508	-0.827519	213.417302	0.011043	4.9
509	-0.916010	213.207314	0.020921	5.0
510	-0.705796	212.997877	0.010387	5.0
511	-0.410400	212.788987	0.022972	5.1
512	-0.128713	212.580642	0.006316	5.0
513	-0.742325	212.372841	0.010804	4.6
514	-0.746391	212.165581	0.015205	5.1
515	-1.202461	211.958859	0.025712	5.1
516	-0.899313	211.752673	0.018983	4.9
517	-1.235430	211.547021	0.019659	4.9
518	-0.848980	211.341902	0.010164	4.9
519	-0.722956	211.137311	0.016064	5.2
520	-0.368874	210.933248	0.004724	5.2
521	-0.000000	210.729710	0.000000	4.9
522	-0.784659	210.526695	0.004895	4.5
523	-0.000000	210.324200	0.000000	5.0
524	-0.005184	210.122224	0.001322	4.9
525	-0.698347	209.920765	0.012785	5.4
526	-0.253493	209.719820	0.004545	5.5
527	-0.682244	209.519387	0.043777	5.2
528	-0.000000	209.319463	0.000000	5.1
529	-0.431798	209.120048	0.004673	5.3
530	-1.341335	208.921139	0.026163	5.3
531	-0.802509	208.722733	0.013612	5.9
532	-0.715612	208.524829	0.009036	6.0
533	-1.058414	208.327425	0.011738	5.2
534	-0.000000	208.130518	0.000000	4.6
535	-0.887492	207.934107	0.010042	4.6
536	-0.152464	207.738189	0.002167	5.1
537	-0.575412	207.542762	0.021101	5.3
538	-0.000000	207.347825	0.000000	4.7
539	-0.683440	207.153376	0.009683	5.2
540	-0.997854	206.959412	0.019308	5.2
541	-0.557877	206.765932	0.009190	5.6
542	-0.950006	206.572933	0.018342	5.3
543	-0.360682	206.380414	0.007101	4.9
544	-0.604416	206.188373	0.010813	5.0
545	-0.000000	205.996807	0.000000	4.9
546	-0.813097	205.805716	0.008714	4.9
547	-1.174143	205.615096	0.013371	5.8
548	-0.834630	205.424946	0.009353	6.1
549	-0.490614	205.235265	0.005497	4.8
550	-0.677757	205.046050	0.021513	4.6
551	-0.344161	204.857299	0.005488	4.9
552	-0.486935	204.669011	0.017880	5.8
553	-0.605586	204.481184	0.010411	4.9
554	-0.000000	204.293816	0.000000	5.0
555	-0.566516	204.106905	0.012295	4.8
556	-0.198928	203.920449	0.004461	5.2
557	-0.150172	203.734447	0.004608	5.4
558	-1.273203	203.548896	0.019402	5.8
559	-0.292432	203.363795	0.004737	4.9
560	-0.898708	203.179143	0.008501	4.9
561	-0.351582	202.994937	0.006082	5.8
562	-1.436189	202.811176	0.017470	5.3
563	-0.329603	202.627857	0.005386	5.9
564	-0.000000	202.444980	0.000000	6.2
565	-0.633290	202.262543	0.010352	5.4
566	-0.725644	202.080543	0.007371	4.9
567	-0.378687	201.898979	0.004702	5.1
568	-0.000000	201.717849	0.000000	4.9
569	-1.023914	201.537153	0.011956	5.2
570	-0.000000	201.356887	0.000000	5.3
571	-0.000058	201.177050	0.000035	4.9
572	-0.000000	200.997642	0.000000	5.9
573	-1.279597	200.818659	0.015490	5.0
574	-1.263685	200.640100	0.016997	5.1
575	-0.002984	200.461965	0.000003	5.0
576	-0.554586	200.284250	0.012207	4.9
577	-0.356548	200.106955	0.006680	4.9
578	-0.705982	199.930078	0.015847	5.0
579	-0.885544	199.753617	0.011338	5.6
580	-1.349338	199.577571	0.021872	6.1
581	-0.331268	199.401938	0.013378	5.5
582	-0.834790	199.226717	0.006961	5.5
583	-0.237575	199.051905	0.002815	5.0
584	-1.228386	198.877502	0.021789	5.7
585	-1.588679	198.703506	0.024231	5.0
586	-0.000000	198.529916	0.000000	4.6
587	-0.000000	198.356729	0.000000	5.0
588	-1.147719	198.183944	0.009029	5.1
589	-0.611523	198.011560	0.021429	4.9
590	-0.200666	197.839576	0.005391	4.9
591	-0.311692	197.667989	0.003406	5.9
592	-0.320997	197.496798	0.007047	6.3
593	-0.781023	197.326002	0.009934	5.3
594	-0.345212	197.155600	0.009450	5.1
595	-0.030432	196.985589	0.000336	6.1
596	-0.000000	196.815969	0.000000	5.9
597	-0.000000	196.646738	0.000000	5.4
598	-0.710280	196.477894	0.010885	5.0
599	-0.745647	196.309436	0.013421	4.9
600	-0.820377	196.141363	0.026501	4.9
601	-1.235226	195.973673	0.012780	5.1
602	-0.690233	195.806365	0.013102	5.0
603	-0.371167	195.639437	0.005965	5.5
604	-0.437788	195.472888	0.011358	4.9
605	-0.432876	195.306717	0.006524	4.9
606	-0.685664	195.140922	0.012696	4.8
607	-0.640917	194.975501	0.008863	5.2
608	-0.435307	194.810454	0.012978	5.0
609	-1.039412	194.645779	0.019601	5.0
610	-0.641597	194.481475	0.011226	5.0
611	-0.000000	194.317540	0.000000	6.2
612	-0.264388	194.153973	0.003504	6.2
613	-0.678591	193.990773	0.007440	4.8
614	-0.559277	193.827938	0.010798	5.2
615	-1.128507	193.665467	0.009725	5.4
616	-0.261541	193.503358	0.006706	5.1
617	-0.490832	193.341611	0.009724	5.0
618	-0.775190	193.180224	0.021580	4.9
619	-0.685680	193.019196	0.010905	5.0
620	-0.000000	192.858525	0.000000	4.9
621	-0.000000	192.698210	0.000000	5.1
622	-0.761854	192.538251	0.014351	5.1
623	-0.866238	192.378644	0.032051	5.0
624	-0.878773	192.219391	0.016423	5.0
625	-0.506155	192.060488	0.012591	5.2
626	-0.968132	191.901935	0.016381	5.2
627	-1.636371	191.743730	0.019742	5.6
628	-0.148101	191.585873	0.007551	5.5
629	-0.000000	191.428362	0.000000	6.1
630	-0.247812	191.271196	0.003756	5.6
631	-0.032746	191.114374	0.000537	4.4
632	-0.756835	190.957893	0.025326	5.0
