1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
84	-0.693083	13.812926	23.643726	0.005030	9.0
85	-0.679590	13.193326	24.072162	0.004168	9.8
86	-0.697133	12.490167	24.577581	0.005075	10.0
87	-0.688809	13.473795	23.876318	0.006824	9.5
88	-0.697989	12.767770	24.375530	0.005287	9.4
89	-0.684435	12.061746	24.896062	0.005978	9.0
90	-0.699019	12.989762	24.216330	0.006144	9.3
91	-0.696053	12.284344	24.729563	0.007143	10.0
92	-0.703340	11.578319	25.265493	0.004450	11.3
93	-0.691675	10.872331	25.825137	0.005528	9.8
94	-0.697542	11.872331	25.039517	0.005498	10.6
95	-0.693394	12.872305	24.300304	0.006026	10.9
96	-0.692699	12.283731	24.730018	0.004107	10.5
97	-0.692901	11.578698	25.265199	0.004686	9.6
98	-0.700956	12.053763	24.902075	0.006920	9.6
99	-0.697008	13.053730	24.170841	0.003923	9.8
100	-0.688638	13.800784	23.651975	0.003642	9.7
101	-0.692232	14.752848	23.022146	0.004845	10.4
102	-0.697845	15.752846	22.395743	0.006616	10.1
103	-0.693341	15.046825	22.834391	0.004606	9.8
104	-0.694729	16.046825	22.218025	0.007295	9.5
105	-0.693536	16.496857	21.951368	0.007929	8.9
106	-0.689841	17.496857	21.381156	0.007555	11.7
107	-0.700462	18.496857	20.839818	0.004413	11.4
108	-0.682129	19.496857	20.325214	0.004595	9.8
109	-0.695184	20.496852	19.835415	0.005661	10.5
110	-0.680513	19.790918	20.178690	0.003056	10.2
111	-0.696332	19.100109	20.526311	0.004126	10.6
112	-0.701068	20.100074	20.026905	0.007955	11.8
113	-0.696452	21.100074	19.551208	0.004623	11.0
114	-0.697146	20.394050	19.884677	0.004782	9.9
115	-0.689925	20.925166	19.632774	0.003716	9.7
116	-0.710591	21.925163	19.175403	0.004017	10.2
117	-0.709186	21.494696	19.369648	0.004747	9.3
118	-0.700369	22.494696	18.924314	0.005734	9.0
119	-0.682592	23.179938	18.630793	0.005069	8.9
120	-0.698181	24.179938	18.218424	0.003920	9.8
121	-0.697816	25.179908	17.823926	0.004586	9.7
122	-0.678950	24.473977	18.100623	0.006618	10.7
123	-0.702257	25.473977	17.711144	0.004022	10.6
124	-0.692586	26.473918	17.338095	0.004226	9.6
125	-0.694440	25.767894	17.599837	0.005043	9.0
126	-0.691687	25.061990	17.869556	0.006385	8.9
127	-0.690416	26.061988	17.489854	0.005221	9.3
128	-0.695244	27.061980	17.125955	0.003120	10.3
129	-0.677485	28.055951	16.778949	0.005364	10.8
130	-0.694386	29.048908	16.446059	0.006760	10.0
131	-0.696002	28.342884	16.681378	0.005142	9.7
132	-0.694486	29.342884	16.350023	0.004716	8.9
133	-0.687145	30.342464	16.031706	0.004926	9.8
134	-0.693456	31.293156	15.740249	0.005196	11.0
135	-0.682394	30.620252	15.945433	0.006464	9.2
136	-0.695354	29.914286	16.166529	0.004070	9.6
137	-0.690183	29.208262	16.393861	0.005670	9.6
138	-0.691692	30.208262	16.073721	0.004140	9.6
139	-0.702334	31.195566	15.769678	0.005808	10.2
140	-0.685032	32.195542	15.473238	0.006067	10.7
141	-0.700373	33.195542	15.187731	0.006579	9.7
142	-0.690146	32.682008	15.333020	0.006926	8.9
143	-0.694808	31.975984	15.537367	0.003963	9.4
144	-0.690109	31.269960	15.747234	0.006667	9.1
145	-0.685090	30.588528	15.955239	0.007870	9.2
146	-0.695615	31.588527	15.651841	0.005905	10.3
147	-0.696184	32.588527	15.359767	0.007254	10.2
148	-0.702058	31.882503	15.564832	0.006115	9.8
149	-0.696786	32.882503	15.275966	0.003940	11.3
150	-0.683962	32.187941	15.475450	0.007184	10.5
151	-0.702142	33.187931	15.189864	0.006631	10.0
152	-0.712935	34.187931	14.914625	0.004657	9.9
153	-0.689348	35.187869	14.649199	0.004391	9.8
154	-0.682381	34.481844	14.835615	0.005595	9.9
155	-0.690907	35.481844	14.572954	0.004556	9.4
156	-0.698292	34.777107	14.757081	0.004131	9.5
157	-0.694927	35.776525	14.497317	0.005057	10.5
158	-0.690096	35.070500	14.679863	0.005527	10.0
159	-0.702475	34.364476	14.867065	0.005244	9.8
160	-0.679549	33.658660	15.059046	0.004892	10.2
161	-0.699922	34.406733	14.855727	0.005261	9.8
162	-0.709185	35.406694	14.592369	0.004263	9.6
163	-0.704590	36.406632	14.338192	0.006147	11.1
164	-0.684506	35.700621	14.516724	0.006804	10.0
165	-0.703086	34.994597	14.699763	0.003843	11.7
166	-0.693287	34.289185	14.887311	0.003130	11.2
167	-0.696821	34.080589	14.943691	0.004837	10.2
168	-0.698344	33.401771	15.130156	0.005830	10.7
169	-0.691717	33.778360	15.026140	0.004445	10.8
170	-0.688720	33.072425	15.222311	0.003710	9.7
171	-0.688517	34.053925	14.950928	0.008025	10.0
172	-0.695047	35.053086	14.684424	0.005017	9.6
173	-0.685127	36.053057	14.427050	0.006926	9.7
174	-0.685406	36.977512	14.197009	0.003222	10.0
175	-0.690792	36.271819	14.371943	0.003327	10.3
176	-0.710780	35.832588	14.483016	0.004062	9.1
177	-0.696612	35.129623	14.664401	0.004189	9.2
178	-0.687523	36.096895	14.415973	0.004586	8.9
179	-0.694248	37.096834	14.167851	0.003624	9.0
180	-0.696607	37.774924	14.004396	0.005309	10.2
181	-0.699174	37.070617	14.174247	0.006502	9.9
182	-0.683802	38.070617	13.934293	0.006552	9.5
183	-0.693099	37.364593	14.102853	0.002852	9.6
184	-0.691464	36.658852	14.275471	0.003976	10.1
185	-0.698318	35.989558	14.443125	0.005220	9.2
186	-0.688631	36.894082	14.217469	0.008546	9.2
187	-0.691353	36.189018	14.392751	0.004810	9.3
188	-0.685442	37.189018	14.145406	0.006009	8.9
189	-0.693413	38.189018	13.906419	0.005477	9.5
190	-0.688092	37.482994	14.074302	0.005257	10.3
191	-0.695054	38.482857	13.837723	0.003363	10.1
192	-0.700555	37.777460	14.003791	0.004422	9.3
193	-0.680921	37.520639	14.065248	0.006022	8.9
194	-0.695935	37.338125	14.109252	0.005562	9.0
195	-0.695971	37.340050	14.108786	0.003921	8.9
196	-0.690473	36.634026	14.281621	0.003253	8.8
197	-0.702535	37.634005	14.038053	0.004930	9.0
198	-0.692555	38.634005	13.802650	0.004935	10.3
199	-0.705090	39.634005	13.575011	0.005543	9.6
200	-0.687917	38.927980	13.734941	0.005678	9.8
201	-0.697930	39.926939	13.509743	0.006212	9.7
202	-0.685453	40.926932	13.291588	0.005770	9.7
203	-0.704316	40.221066	13.444838	0.003881	10.6
204	-0.692230	39.515334	13.601632	0.009151	10.0
205	-0.702240	40.515156	13.380561	0.007465	9.8
206	-0.698576	39.847792	13.527316	0.006941	9.1
207	-0.689329	40.847745	13.308606	0.005395	9.2
208	-0.694244	40.141720	13.462285	0.007262	9.5
209	-0.699991	39.435696	13.619555	0.008166	9.7
210	-0.693554	40.428421	13.399454	0.003918	9.3
211	-0.691557	41.423464	13.185864	0.004351	9.1
212	-0.704324	41.654969	13.137143	0.004707	9.7
213	-0.703527	42.654969	12.930763	0.005047	9.5
214	-0.689564	43.654941	12.730772	0.005762	10.1
215	-0.689690	42.958818	12.869332	0.003360	9.9
216	-0.677647	43.957925	12.671391	0.008770	9.6
217	-0.693260	44.936078	12.483413	0.004845	9.2
218	-0.682972	44.230054	12.618528	0.008701	9.6
219	-0.703968	44.151221	12.633797	0.007828	9.6
220	-0.705642	45.150270	12.442992	0.006428	10.5
221	-0.699610	46.150270	12.257691	0.003404	10.0
222	-0.698879	47.150263	12.077830	0.004459	9.2
223	-0.682350	48.133090	11.906126	0.005071	9.2
224	-0.694565	47.439269	12.026828	0.003636	9.5
225	-0.692575	46.737583	12.151412	0.007567	9.8
226	-0.692737	47.095669	12.087513	0.004706	9.8
227	-0.686811	48.095669	11.912574	0.006423	12.4
228	-0.689567	49.095669	11.742627	0.003961	10.2
229	-0.706235	48.389644	11.862106	0.002399	9.7
230	-0.696858	48.077372	11.915730	0.005650	9.7
231	-0.680685	47.991860	11.930499	0.007027	9.5
232	-0.693877	47.285962	12.053829	0.002627	9.7
233	-0.703142	48.074018	11.916308	0.006654	10.2
234	-0.696951	47.739216	11.974348	0.004046	9.6
235	-0.687426	48.737610	11.802918	0.007123	10.0
236	-0.702513	49.737608	11.636063	0.002553	10.0
237	-0.682178	49.058295	11.748891	0.005661	8.9
238	-0.699384	48.364102	11.866474	0.007411	9.6
239	-0.693232	49.364102	11.697830	0.006389	8.8
240	-0.675501	48.658078	11.816394	0.006866	9.3
241	-0.668434	49.658078	11.649160	0.004747	9.4
242	-0.688573	48.952283	11.766697	0.006058	9.7
243	-0.682309	49.889626	11.611111	0.005299	9.2
244	-0.697283	49.294630	11.709391	0.005884	11.2
245	-0.686946	48.588606	11.828191	0.006664	10.6
246	-0.684135	49.218353	11.722110	0.004761	9.7
247	-0.680443	48.513915	11.840900	0.004657	9.4
248	-0.699169	49.513221	11.673092	0.004912	9.1
249	-0.683406	48.807202	11.791151	0.002739	10.9
250	-0.684882	49.328250	11.703793	0.003859	10.1
251	-0.687775	48.696178	11.809934	0.005108	10.3
252	-0.691611	49.696122	11.642892	0.005301	10.5
253	-0.686293	50.035116	11.587329	0.003914	9.2
254	-0.695634	50.368302	11.533234	0.002477	9.5
255	-0.690070	49.686783	11.644430	0.003282	9.2
256	-0.692010	49.090890	11.743428	0.005695	9.5
257	-0.692543	50.090743	11.578263	0.005454	9.8
258	-0.691284	51.082432	11.418972	0.006935	10.0
259	-0.702602	51.478597	11.356557	0.005481	9.4
260	-0.683673	50.772573	11.468271	0.003493	9.8
261	-0.682033	50.707556	11.478669	0.004879	10.1
262	-0.696325	51.707555	11.320794	0.003272	10.9
263	-0.698976	51.404545	11.368172	0.006636	9.5
264	-0.691291	52.404545	11.213301	0.005426	9.8
265	-0.698349	53.404545	11.062594	0.005094	9.1
266	-0.696806	54.404545	10.915884	0.004508	10.2
267	-0.703577	55.365172	10.778569	0.008240	9.9
268	-0.693204	56.222783	10.658866	0.004641	10.4
269	-0.699159	55.519463	10.756836	0.004881	9.3
270	-0.690944	56.519447	10.618075	0.006080	9.8
271	-0.702775	56.408228	10.633331	0.005107	9.6
272	-0.691314	57.363563	10.503699	0.005702	9.7
273	-0.697512	57.841644	10.440007	0.007003	9.9
274	-0.695009	58.841644	10.309248	0.005845	9.6
275	-0.689116	59.841644	10.181724	0.004355	9.9
276	-0.691467	60.841644	10.057316	0.004547	9.1
277	-0.680804	60.135717	10.144821	0.005390	9.3
278	-0.686157	59.435536	10.233130	0.004203	9.2
279	-0.686235	60.435536	10.107471	0.003721	10.7
280	-0.703679	60.157356	10.142116	0.005604	10.1
281	-0.695018	59.451332	10.231121	0.007067	9.9
282	-0.695112	58.752112	10.320821	0.005026	9.9
283	-0.692915	59.752112	10.193012	0.005569	9.7
284	-0.688279	60.752051	10.068338	0.003615	8.9
285	-0.684429	61.748397	9.947109	0.005365	9.6
286	-0.688943	62.747428	9.828449	0.006084	10.4
287	-0.684846	63.747428	9.712475	0.003749	9.4
288	-0.689522	64.746843	9.599272	0.004914	9.1
289	-0.706074	65.745433	9.488768	0.004617	9.4
290	-0.693827	65.039408	9.566631	0.005575	10.1
291	-0.679447	64.333384	9.645783	0.006626	10.4
292	-0.690325	65.333044	9.534093	0.005436	10.0
293	-0.693983	66.333044	9.424924	0.003980	9.8
294	-0.694415	67.333025	9.318228	0.006132	9.5
295	-0.689759	66.627018	9.393305	0.004256	10.2
296	-0.682710	67.627018	9.287318	0.003968	10.9
297	-0.682015	66.921006	9.361896	0.003440	9.7
298	-0.695339	66.922682	9.361717	0.004346	9.6
299	-0.704295	67.472239	9.303566	0.007516	9.3
300	-0.690426	68.058766	9.242294	0.005217	9.3
301	-0.702014	69.058762	9.139669	0.004011	9.9
302	-0.702397	68.352762	9.211884	0.005325	9.8
303	-0.688099	69.238556	9.121459	0.003080	11.0
304	-0.700455	70.203533	9.024950	0.004556	9.9
305	-0.698489	69.497512	9.095358	0.004853	9.1
306	-0.700219	70.497504	8.995953	0.006449	9.1
307	-0.695521	69.791479	9.065909	0.005805	9.1
308	-0.688099	70.791479	8.967143	0.007914	10.1
309	-0.688473	70.085472	9.036647	0.004925	9.3
310	-0.692796	71.085472	8.938514	0.003040	10.0
311	-0.701203	72.085471	8.842489	0.004884	9.7
312	-0.694082	71.384716	8.909561	0.005234	9.7
313	-0.694069	72.354420	8.817015	0.003938	10.0
314	-0.690471	73.253229	8.732935	0.004398	9.1
315	-0.692151	74.188893	8.647094	0.005555	8.9
316	-0.679874	73.482868	8.711709	0.006249	9.8
317	-0.683691	74.452456	8.623217	0.005761	10.0
318	-0.690948	75.452456	8.533814	0.006092	10.4
319	-0.691123	76.030878	8.482942	0.006280	9.9
320	-0.697890	75.385563	8.539736	0.006341	10.1
321	-0.695018	74.679538	8.602751	0.004783	10.0
322	-0.694701	73.973515	8.666703	0.005841	9.1
323	-0.698115	74.973508	8.576401	0.006228	9.2
324	-0.688425	74.267698	8.639941	0.003712	9.5
325	-0.689681	73.561748	8.704442	0.004758	9.1
326	-0.685629	74.561511	8.613377	0.004659	10.0
327	-0.694629	75.547023	8.525455	0.005277	9.8
328	-0.684085	76.547023	8.438056	0.005428	9.2
329	-0.701991	77.547021	8.352432	0.003751	9.3
330	-0.703285	78.541864	8.268956	0.005846	9.5
331	-0.700602	77.850921	8.326754	0.007346	9.6
332	-0.689865	77.144897	8.386654	0.006786	9.5
333	-0.697405	78.144897	8.302064	0.002828	9.5
334	-0.690602	78.946767	8.235457	0.003718	8.9
335	-0.689261	79.873902	8.159765	0.007249	10.2
336	-0.697928	80.823487	8.083668	0.005374	10.0
337	-0.694049	81.823487	8.005051	0.007737	10.7
338	-0.690281	82.823487	7.927949	0.007028	9.8
339	-0.703474	83.823286	7.852332	0.006039	9.8
340	-0.691450	84.821770	7.778242	0.005060	9.7
341	-0.684019	85.821420	7.705452	0.005532	9.8
342	-0.695107	86.819013	7.634157	0.006575	10.2
343	-0.688910	87.816010	7.564211	0.006094	9.5
344	-0.698765	87.134401	7.611891	0.006798	9.0
345	-0.704495	86.428378	7.661917	0.004938	9.3
346	-0.701133	87.428378	7.591253	0.006148	9.1
347	-0.693115	86.722353	7.641007	0.003404	9.9
348	-0.696264	86.019014	7.691225	0.003888	9.9
349	-0.696950	87.013915	7.620382	0.005250	9.2
350	-0.710264	86.337615	7.668396	0.006354	10.7
351	-0.688036	87.337615	7.597613	0.006869	10.4
352	-0.688560	86.631591	7.647451	0.003928	9.7
353	-0.697705	85.925566	7.697946	0.006494	11.0
354	-0.701271	85.219542	7.749114	0.003490	10.5
355	-0.684587	86.219542	7.676840	0.006350	9.3
356	-0.699312	87.219032	7.605938	0.007865	9.6
357	-0.687545	86.513008	7.655886	0.004665	9.3
358	-0.682942	85.806984	7.706493	0.006004	9.4
359	-0.704510	85.100959	7.757774	0.004875	9.2
360	-0.688789	84.394935	7.809742	0.004070	9.7
361	-0.703124	83.889580	7.847369	0.004163	8.9
362	-0.694670	83.183581	7.900547	0.007723	9.5
363	-0.691407	84.174746	7.826092	0.005936	9.2
364	-0.694514	83.468721	7.878983	0.006815	9.8
365	-0.696133	84.458874	7.805007	0.004828	9.2
366	-0.667403	85.458774	7.731700	0.005700	9.1
367	-0.690914	85.951536	7.696077	0.005962	10.3
368	-0.697288	85.245511	7.747219	0.005257	9.6
369	-0.694201	84.558198	7.797663	0.004278	9.2
370	-0.683057	83.896528	7.846850	0.006213	10.8
371	-0.704916	83.190620	7.900013	0.004405	10.2
372	-0.704744	82.484731	7.953901	0.005597	9.3
373	-0.696877	83.483814	7.877845	0.008329	8.9
374	-0.685756	82.777790	7.931440	0.004473	9.8
375	-0.699950	83.777789	7.855742	0.005968	9.6
376	-0.680344	83.083941	7.908110	0.003244	10.5
377	-0.705802	82.377920	7.962119	0.005563	11.1
378	-0.689937	81.735902	8.011876	0.005937	9.7
379	-0.688266	81.039717	8.066538	0.004484	9.1
380	-0.690498	82.039717	7.988253	0.006047	9.1
381	-0.692811	83.031677	7.912083	0.003788	9.6
382	-0.686432	82.326407	7.966088	0.007261	9.3
383	-0.705183	81.623932	8.020617	0.004053	9.3
384	-0.695551	82.623932	7.943216	0.004358	9.0
385	-0.689348	82.515898	7.951506	0.004936	10.3
386	-0.701821	81.883847	8.000355	0.004989	10.4
387	-0.700822	82.883847	7.923342	0.004318	9.7
388	-0.712511	82.177823	7.977560	0.006576	11.3
389	-0.708088	82.215259	7.974667	0.002996	9.9
390	-0.703937	83.153892	7.902799	0.003728	9.1
391	-0.693036	82.449130	7.956638	0.006700	9.1
392	-0.709165	81.743106	8.011314	0.005812	9.9
393	-0.683873	82.743106	7.934091	0.005047	11.0
394	-0.696199	82.037092	7.988456	0.003895	10.3
395	-0.700038	83.029362	7.912259	0.004985	9.6
396	-0.691928	82.323337	7.966325	0.005713	9.6
397	-0.691056	81.719420	8.013161	0.005432	9.5
398	-0.673758	81.013396	8.068620	0.005053	9.7
399	-0.695875	80.307372	8.124851	0.007444	10.0
400	-0.682655	81.307369	8.045435	0.006588	9.7
401	-0.686206	80.601350	8.101342	0.005102	9.8
402	-0.697918	81.561916	8.025467	0.005370	9.5
403	-0.702218	82.561916	7.947973	0.005654	10.7
404	-0.699977	83.561773	7.871971	0.004266	9.5
405	-0.686534	84.561773	7.797399	0.004186	8.8
406	-0.705618	85.561733	7.724230	0.007313	9.0
407	-0.703912	86.561662	7.652423	0.006140	9.8
408	-0.687306	85.855641	7.702984	0.003839	9.8
409	-0.699658	85.187888	7.751423	0.004840	9.4
410	-0.698739	85.760591	7.709842	0.004036	10.3
411	-0.693270	85.054619	7.761164	0.004397	9.9
412	-0.682011	86.054619	7.688667	0.005985	9.6
413	-0.707614	87.054580	7.617514	0.004439	9.0
414	-0.702755	88.054580	7.547664	0.011453	9.0
415	-0.704191	87.348556	7.596846	0.005879	9.1
416	-0.688187	88.348556	7.527372	0.005401	9.6
417	-0.692264	89.348550	7.459158	0.004154	8.9
418	-0.698796	90.344196	7.392458	0.004035	9.4
419	-0.683979	91.198500	7.336170	0.004178	9.8
420	-0.691975	91.310059	7.328883	0.004187	10.0
421	-0.692901	92.310052	7.264204	0.004545	9.4
422	-0.694320	91.604027	7.309750	0.006059	9.7
423	-0.698762	92.604027	7.245406	0.005685	9.5
424	-0.687033	93.599321	7.182480	0.006600	11.2
425	-0.686855	92.894481	7.226929	0.004551	11.0
426	-0.697599	92.188553	7.272001	0.007180	10.1
427	-0.708270	93.182886	7.208675	0.005650	9.5
428	-0.685361	92.476862	7.253525	0.008245	10.0
429	-0.704130	91.770837	7.298937	0.005033	9.7
430	-0.697178	92.770837	7.234783	0.004649	9.6
431	-0.669721	92.067019	7.279818	0.006747	9.1
432	-0.692006	91.360994	7.325561	0.003955	9.5
433	-0.678724	90.654986	7.371881	0.004211	9.2
434	-0.704334	91.653509	7.306539	0.007347	10.0
435	-0.696668	92.652579	7.242311	0.003882	9.3
436	-0.706284	91.951706	7.287250	0.006267	10.0
437	-0.702359	92.949747	7.223424	0.006396	9.4
438	-0.688786	93.949747	7.160584	0.005065	9.3
439	-0.708420	93.243722	7.204836	0.005626	9.9
440	-0.695702	92.537698	7.249639	0.005618	9.9
441	-0.701488	91.831674	7.295002	0.005644	10.1
442	-0.687911	91.125655	7.340936	0.003243	11.5
443	-0.702900	92.122586	7.276242	0.005812	9.8
444	-0.686449	92.841225	7.230310	0.005305	10.0
445	-0.700364	93.841225	7.167350	0.009203	9.5
446	-0.688640	93.135200	7.211687	0.004558	9.0
447	-0.695733	94.107889	7.150746	0.007166	9.1
448	-0.690430	95.107320	7.089194	0.006694	9.1
449	-0.696413	96.107320	7.028658	0.003682	9.1
450	-0.695933	97.107317	6.969147	0.005414	9.2
451	-0.690687	98.071487	6.912715	0.005904	10.4
452	-0.680751	97.371679	6.953583	0.006905	10.6
453	-0.690267	96.665696	6.995304	0.004232	9.3
454	-0.687137	95.960530	7.037479	0.004329	9.9
455	-0.684041	96.883541	6.982377	0.004646	9.6
456	-0.688151	97.883523	6.923645	0.008078	9.7
457	-0.700610	98.883523	6.865892	0.007235	9.8
458	-0.698238	99.883523	6.809094	0.004960	8.9
459	-0.685734	99.177499	6.849096	0.006678	8.9
460	-0.693230	98.471475	6.889572	0.005510	9.7
461	-0.700550	99.467034	6.832635	0.004549	9.6
462	-0.707338	100.467034	6.776384	0.005108	9.3
463	-0.682263	99.761011	6.816002	0.006638	8.9
464	-0.680657	100.761011	6.760023	0.006628	9.8
465	-0.689496	100.054993	6.799449	0.006086	9.6
466	-0.686423	99.350061	6.839276	0.006297	9.2
467	-0.697604	100.006329	6.802184	0.004837	9.1
468	-0.698177	99.704415	6.819198	0.005961	9.0
469	-0.696674	100.653971	6.765971	0.005175	9.3
470	-0.690075	99.949251	6.805394	0.005439	9.6
471	-0.682820	100.668671	6.765154	0.006981	8.9
472	-0.684426	99.962647	6.804640	0.005088	9.4
473	-0.684108	99.922181	6.806917	0.003054	10.6
474	-0.690201	99.598748	6.825173	0.004735	9.6
475	-0.688530	100.593509	6.769336	0.004737	9.3
476	-0.685803	101.593365	6.714126	0.004609	9.1
477	-0.686340	102.585791	6.660210	0.004104	9.2
478	-0.693330	101.950649	6.694615	0.005243	9.0
479	-0.696892	102.950385	6.640619	0.003413	9.9
480	-0.687844	102.245732	6.678587	0.003142	10.1
481	-0.712257	103.245591	6.624841	0.006135	9.8
482	-0.699013	104.190586	6.574834	0.007176	9.2
483	-0.698495	105.190110	6.522756	0.004494	9.8
484	-0.705580	106.167962	6.472600	0.005623	9.0
485	-0.696356	105.490175	6.507282	0.007021	10.1
486	-0.681761	104.784151	6.543808	0.004607	9.7
487	-0.696212	105.741158	6.494396	0.003747	9.5
488	-0.701152	106.740817	6.443573	0.006608	9.6
489	-0.692168	107.740817	6.393522	0.006530	9.4
490	-0.698970	108.740817	6.344243	0.005788	9.6
491	-0.691301	109.740652	6.295726	0.004304	10.8
492	-0.688379	110.504513	6.259156	0.005614	9.3
493	-0.698779	110.378746	6.265148	0.005961	9.0
494	-0.689939	109.672722	6.298999	0.005949	9.8
495	-0.701051	108.995436	6.331817	0.005746	9.8
496	-0.685329	109.995436	6.283481	0.006122	10.3
497	-0.697620	110.800734	6.245089	0.002443	10.2
498	-0.687126	111.768632	6.199561	0.007291	9.7
499	-0.696902	111.066432	6.232525	0.007841	9.7
