1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
169	-0.635340	21.663666	9.337403	0.010822	10.1
170	-0.646039	20.793121	9.531900	0.010794	10.4
171	-0.652665	21.793121	9.309156	0.004270	10.3
172	-0.633832	20.922578	9.502465	0.007538	10.9
173	-0.632422	20.254911	9.656252	0.005481	9.2
174	-0.660823	19.384366	9.864407	0.007552	9.5
175	-0.656857	20.384366	9.626046	0.009277	9.3
176	-0.646007	21.384339	9.398939	0.007219	9.3
177	-0.640749	22.384227	9.182319	0.005489	9.4
178	-0.635701	21.531381	9.366445	0.006636	10.0
179	-0.639891	20.661861	9.561931	0.005877	9.3
180	-0.639207	19.791847	9.765869	0.004508	8.9
181	-0.661385	19.033342	9.950901	0.006251	9.9
182	-0.626291	18.454956	10.096775	0.004940	9.5
183	-0.642606	17.665280	10.302986	0.006157	9.3
184	-0.652014	16.794973	10.540233	0.003610	9.1
185	-0.657242	15.925715	10.788358	0.007925	9.6
186	-0.639439	15.061726	11.046832	0.007290	9.4
187	-0.651137	16.061686	10.748778	0.007488	11.3
188	-0.655084	17.061517	10.466420	0.005334	10.2
189	-0.638764	18.058819	10.199178	0.008545	10.9
190	-0.645080	19.058819	9.944573	0.008883	9.2
191	-0.624088	20.058819	9.702369	0.008862	9.0
192	-0.645623	21.058819	9.471684	0.007597	9.6
193	-0.657821	22.056561	9.252198	0.003581	9.3
194	-0.648394	21.187629	9.442764	0.005702	9.2
195	-0.639433	21.883228	9.289595	0.004663	9.0
196	-0.637160	22.688631	9.118341	0.006015	8.8
197	-0.657655	21.823524	9.302547	0.010097	9.2
198	-0.639912	22.819892	9.091027	0.006066	10.1
199	-0.662930	21.955629	9.273938	0.006936	9.2
200	-0.646573	22.718522	9.112107	0.006744	9.3
201	-0.649869	21.847978	9.297238	0.008776	9.3
202	-0.649591	20.977548	9.490021	0.008618	9.8
203	-0.642996	20.107004	9.690997	0.007194	9.9
204	-0.640333	19.301338	9.884730	0.007380	9.1
205	-0.650224	18.430794	10.102962	0.006874	8.9
206	-0.636943	17.564962	10.329787	0.007452	9.2
207	-0.653391	18.154241	10.174321	0.004932	9.3
208	-0.657410	19.154241	9.920940	0.008388	9.6
209	-0.634247	18.290358	10.139074	0.005949	9.4
210	-0.644211	19.290358	9.887423	0.007698	9.2
211	-0.654397	20.290266	9.647984	0.004285	9.7
212	-0.640383	21.021632	9.480066	0.006724	9.2
213	-0.653543	21.891078	9.287895	0.004679	9.0
214	-0.641379	22.890973	9.076304	0.003378	9.5
215	-0.637720	23.407575	8.970718	0.004760	9.8
216	-0.646327	23.235851	9.005542	0.005321	9.5
217	-0.651865	24.199194	8.813605	0.006735	9.9
218	-0.641351	25.190975	8.624365	0.006787	9.2
219	-0.649182	26.190974	8.441611	0.007063	10.2
220	-0.651385	27.167544	8.270462	0.005803	10.9
221	-0.627261	28.165686	8.102558	0.006878	11.2
222	-0.653129	29.164146	7.941286	0.003951	11.0
223	-0.643039	28.294039	8.081461	0.005608	10.4
224	-0.651785	29.264075	7.925498	0.005454	9.4
225	-0.614317	30.263817	7.770936	0.011273	9.5
226	-0.647214	31.007248	7.659852	0.007081	9.3
227	-0.647930	32.007245	7.515347	0.006484	10.1
228	-0.651420	33.007243	7.376193	0.007514	9.8
229	-0.647838	34.007243	7.242098	0.008669	9.2
230	-0.647362	33.136700	7.358554	0.007086	9.2
231	-0.647286	34.136700	7.225094	0.006254	9.8
232	-0.653706	33.289574	7.337833	0.005703	9.3
233	-0.629536	32.454116	7.452519	0.006992	9.6
234	-0.638366	31.585173	7.575668	0.005369	9.4
235	-0.645428	32.543858	7.440029	0.005839	9.2
236	-0.650172	33.166765	7.354470	0.003886	9.7
237	-0.636245	34.164227	7.221489	0.006412	9.5
238	-0.649865	33.308801	7.335235	0.007063	10.9
239	-0.643032	32.438518	7.454695	0.009584	10.4
240	-0.646205	31.567974	7.578147	0.006219	10.6
241	-0.654752	30.697429	7.705757	0.009599	9.5
242	-0.640442	29.826884	7.837739	0.007178	9.5
243	-0.638913	30.826884	7.686509	0.006154	9.6
244	-0.646374	29.956561	7.817793	0.007366	9.5
245	-0.637226	30.956508	7.667333	0.007166	9.2
246	-0.649752	31.954736	7.522799	0.006534	8.8
247	-0.652800	31.084205	7.648534	0.008111	9.4
248	-0.636236	30.213660	7.778546	0.006028	9.4
249	-0.648885	29.343163	7.913047	0.004028	10.5
250	-0.650593	28.479840	8.051114	0.007199	9.8
251	-0.645594	27.610563	8.195088	0.012441	9.2
252	-0.641593	26.740672	8.344412	0.008043	9.6
253	-0.639129	25.870128	8.499397	0.007341	9.9
254	-0.646028	26.869990	8.321870	0.005443	9.5
255	-0.647253	25.999445	8.476011	0.005721	10.4
256	-0.652972	25.152949	8.631471	0.007143	9.7
257	-0.650897	24.282963	8.797300	0.006909	9.9
258	-0.642881	25.046348	8.651453	0.006576	9.0
259	-0.641072	26.046348	8.467561	0.006065	9.0
260	-0.632122	27.005119	8.298445	0.005612	10.4
261	-0.646698	26.191411	8.441532	0.006154	12.5
262	-0.640895	25.320870	8.600180	0.004472	10.8
263	-0.646429	26.320827	8.418446	0.006480	10.3
264	-0.651258	25.450282	8.576220	0.007053	9.1
265	-0.653006	24.581854	8.739614	0.005588	9.4
266	-0.646576	25.581465	8.552068	0.009027	10.4
267	-0.661144	24.710933	8.714935	0.006799	9.9
268	-0.638239	25.710621	8.528421	0.006989	9.6
269	-0.649636	25.171313	8.628038	0.005854	9.8
270	-0.647042	24.445482	8.765840	0.008378	10.3
271	-0.656549	23.574937	8.937036	0.006086	9.4
272	-0.649792	22.704393	9.115052	0.005661	9.0
273	-0.646267	23.699329	8.912166	0.008345	9.0
274	-0.648593	22.828785	9.089183	0.006774	11.4
275	-0.653734	23.828785	8.886429	0.005338	9.4
276	-0.656792	24.828785	8.692524	0.004739	9.5
277	-0.643796	25.773181	8.517014	0.004721	9.4
278	-0.637677	26.284475	8.424918	0.010261	9.1
279	-0.636723	27.279071	8.251357	0.003931	9.0
280	-0.653870	28.278948	8.083935	0.007424	9.3
281	-0.635829	27.408424	8.229308	0.005264	9.0
282	-0.642277	28.405996	8.063147	0.005851	8.9
283	-0.651053	29.074089	7.955568	0.006040	8.8
284	-0.646024	30.066540	7.800956	0.006948	9.7
285	-0.645207	29.196003	7.936246	0.006279	9.5
286	-0.649227	28.325694	8.076274	0.004337	9.0
287	-0.642652	28.659039	8.022061	0.006766	10.0
288	-0.636112	29.328855	7.915297	0.006458	10.5
289	-0.650738	28.464498	8.053611	0.005216	9.6
290	-0.656141	29.431044	7.899258	0.005737	9.5
291	-0.646174	28.926411	7.979100	0.006203	9.8
292	-0.638827	29.382479	7.906872	0.006514	9.9
293	-0.651510	28.512214	8.045850	0.007529	9.7
294	-0.645141	29.167904	7.940691	0.006942	10.0
295	-0.633833	28.297359	8.080916	0.008793	9.0
296	-0.653495	27.426814	8.226183	0.009329	9.3
297	-0.650020	28.426486	8.059805	0.010089	8.9
298	-0.649100	27.555941	8.204307	0.004528	9.1
299	-0.663387	28.555941	8.038750	0.006367	9.0
300	-0.627984	27.686150	8.182365	0.007264	9.0
301	-0.640609	26.990687	8.300940	0.005942	8.9
302	-0.627690	26.149745	8.448992	0.008714	9.2
303	-0.652106	25.286063	8.606648	0.006071	9.1
304	-0.650863	26.284680	8.424882	0.006542	8.8
305	-0.651246	25.510273	8.565158	0.007923	8.8
306	-0.642491	24.639731	8.728532	0.004069	9.5
307	-0.638687	23.769213	8.898254	0.009697	9.2
308	-0.658071	22.973271	9.059318	0.007216	9.3
309	-0.648134	22.102727	9.242288	0.005164	9.8
310	-0.643972	21.247844	9.429306	0.005324	9.7
311	-0.622381	22.247611	9.211326	0.006733	10.0
312	-0.625785	21.377066	9.400552	0.004488	9.8
313	-0.636744	22.287582	9.202820	0.008535	9.2
314	-0.646194	23.286773	8.995188	0.007691	9.2
315	-0.649858	23.923442	8.867705	0.009059	9.0
316	-0.633399	24.188493	8.815692	0.007521	9.1
317	-0.657250	25.188493	8.624829	0.005686	8.9
318	-0.650259	24.317949	8.790509	0.009126	8.9
319	-0.647529	23.447572	8.962645	0.007450	9.4
320	-0.654021	22.824516	9.090068	0.008972	9.3
321	-0.650338	23.493775	8.953339	0.006853	9.2
322	-0.649997	22.627105	9.131200	0.005095	9.2
323	-0.643634	21.758687	9.316652	0.006216	9.6
324	-0.639735	21.422445	9.390497	0.004496	9.7
325	-0.633417	22.414275	9.175964	0.007193	9.3
326	-0.648374	21.592875	9.352922	0.006627	9.2
327	-0.661580	20.761162	9.539194	0.006472	9.2
328	-0.646787	19.892747	9.741772	0.005205	9.2
329	-0.637957	19.035112	9.950461	0.006856	9.4
330	-0.631944	18.296677	10.137443	0.007039	10.1
331	-0.643276	19.296673	9.885874	0.006381	10.5
332	-0.656797	20.296673	9.646487	0.006787	9.4
333	-0.643367	19.426132	9.854216	0.008112	9.2
334	-0.643636	20.425995	9.616373	0.004196	9.2
335	-0.639035	19.823456	9.758307	0.003987	8.9
336	-0.648447	20.761950	9.539014	0.007872	8.9
337	-0.646139	21.735064	9.321803	0.007636	9.2
338	-0.635664	20.864574	9.515631	0.005475	8.8
339	-0.654265	21.861052	9.294402	0.006679	9.0
340	-0.640566	21.075041	9.468032	0.005614	9.1
341	-0.647337	20.631948	9.568801	0.008825	9.5
342	-0.648135	19.774622	9.769994	0.007117	9.1
343	-0.652548	20.774619	9.536121	0.006775	9.3
344	-0.646827	19.953449	9.727333	0.006050	9.2
345	-0.634718	20.953446	9.495473	0.004856	9.4
346	-0.644584	21.944428	9.276357	0.006429	9.8
347	-0.653798	21.076166	9.467779	0.008141	9.7
348	-0.662356	20.206542	9.667587	0.004692	10.2
349	-0.651183	20.702346	9.552648	0.007030	9.1
350	-0.633708	19.831847	9.756302	0.008543	10.0
351	-0.657903	20.831847	9.523075	0.008451	9.5
352	-0.653864	20.061957	9.701628	0.007119	9.3
353	-0.640703	21.040811	9.475741	0.006069	9.1
354	-0.650582	21.997519	9.264903	0.009065	9.0
355	-0.646732	21.836677	9.299690	0.006605	8.8
356	-0.646495	21.503307	9.372631	0.007614	8.8
357	-0.641478	22.502122	9.157434	0.004903	8.9
358	-0.648547	23.465737	8.958984	0.005614	9.8
359	-0.649444	22.668847	9.122472	0.007379	9.6
360	-0.635286	23.591361	8.933745	0.007374	9.0
361	-0.655700	22.724313	9.110900	0.008563	10.9
362	-0.642489	23.720850	8.907877	0.004223	9.4
363	-0.647498	22.881577	9.078248	0.006318	10.1
364	-0.642598	23.776065	8.896892	0.006520	9.3
365	-0.637205	22.910935	9.072178	0.008564	10.2
366	-0.640612	23.910935	8.870175	0.006490	9.7
367	-0.656026	23.041904	9.045200	0.009400	9.4
368	-0.642595	22.329128	9.193996	0.007928	9.3
369	-0.655688	23.327071	8.987010	0.008821	8.9
370	-0.632680	24.325230	8.789097	0.005311	9.1
371	-0.635171	23.458107	8.960522	0.007198	9.1
372	-0.641390	23.020905	9.049515	0.004603	9.1
373	-0.627425	23.354730	8.981406	0.006979	8.9
374	-0.664055	22.488969	9.160204	0.004539	9.2
375	-0.635525	21.836803	9.299663	0.005447	9.7
376	-0.640925	22.835170	9.087859	0.006319	10.1
377	-0.663530	23.832095	8.885773	0.007766	11.3
378	-0.646782	22.972489	9.059479	0.005528	9.4
379	-0.653377	23.952415	8.861990	0.003883	9.3
380	-0.649125	23.089713	9.035392	0.007982	10.2
381	-0.649282	22.344858	9.190660	0.006987	9.8
382	-0.637300	21.503699	9.372545	0.005249	9.5
383	-0.634904	20.633155	9.568524	0.005820	9.3
384	-0.657267	21.633155	9.344085	0.007506	9.2
385	-0.649104	22.633155	9.129934	0.005135	9.2
386	-0.652265	21.848183	9.297193	0.006497	9.6
387	-0.636375	22.838875	9.087091	0.005196	9.4
388	-0.637323	22.006277	9.263016	0.006721	9.0
389	-0.650433	22.999872	9.053841	0.007205	8.7
390	-0.638378	23.999211	8.852774	0.009858	8.7
391	-0.645816	23.128691	9.027411	0.006361	9.3
392	-0.643934	22.258149	9.209082	0.007938	10.0
393	-0.640122	23.258100	9.001015	0.006400	10.1
394	-0.639330	22.388332	9.181451	0.006414	10.2
395	-0.619437	21.517811	9.369434	0.005999	9.4
396	-0.637921	22.516504	9.154408	0.008138	9.3
397	-0.644193	21.647459	9.340951	0.007404	9.3
398	-0.659138	22.647458	9.126942	0.010228	9.3
399	-0.645134	21.776914	9.312683	0.004270	9.0
400	-0.648422	22.563106	9.144615	0.006032	9.1
401	-0.642843	22.516082	9.154497	0.006505	9.2
402	-0.643164	21.646208	9.341225	0.008750	9.6
403	-0.647700	20.775874	9.535835	0.005670	9.7
404	-0.646535	19.905438	9.738750	0.009879	10.4
405	-0.639473	19.035847	9.950279	0.008033	9.8
406	-0.641580	20.035710	9.707833	0.008714	9.5
407	-0.638973	21.035710	9.476891	0.006880	9.4
408	-0.646304	20.172306	9.675626	0.004701	9.6
409	-0.645856	21.169254	9.446879	0.006360	10.9
410	-0.648367	20.300920	9.645495	0.011915	9.8
411	-0.631137	21.300920	9.417474	0.007870	9.4
412	-0.642035	20.430378	9.615356	0.009593	9.1
413	-0.648007	19.740881	9.778086	0.006538	10.1
414	-0.636841	20.740881	9.543829	0.006031	10.3
415	-0.647147	20.179887	9.673845	0.004622	9.8
416	-0.636798	19.594840	9.813263	0.009523	9.0
417	-0.625594	18.724296	10.028317	0.003620	9.3
418	-0.635985	19.679761	9.792777	0.006405	9.6
419	-0.659741	20.196398	9.669968	0.011943	8.9
420	-0.654942	20.894313	9.508876	0.006412	9.0
421	-0.650162	21.894276	9.287202	0.006088	10.7
422	-0.642150	21.127499	9.456242	0.006982	10.3
423	-0.643891	22.127444	9.236991	0.005281	9.3
424	-0.647840	22.177450	9.226294	0.007381	9.1
425	-0.637762	21.306905	9.416142	0.005021	11.0
426	-0.644278	20.436708	9.613887	0.005361	10.2
427	-0.644027	19.566172	9.820198	0.008387	9.8
428	-0.650417	20.566117	9.583956	0.006822	10.2
429	-0.653838	19.695599	9.788966	0.011165	9.3
430	-0.647586	18.834298	10.000624	0.009187	10.5
431	-0.650046	19.834298	9.755716	0.009478	9.6
432	-0.637649	20.833792	9.522632	0.004682	9.0
433	-0.669638	19.963368	9.724977	0.006666	8.7
434	-0.650481	20.916134	9.503926	0.010824	9.9
435	-0.644769	21.911890	9.283390	0.005887	9.7
436	-0.630433	21.041346	9.475620	0.005392	8.9
437	-0.644995	20.217786	9.664950	0.005683	9.0
438	-0.654397	19.467591	9.844120	0.009935	10.2
439	-0.648082	19.072068	9.941285	0.007198	10.5
440	-0.624819	20.072068	9.699240	0.005532	9.6
441	-0.635066	21.057312	9.472023	0.008639	9.7
442	-0.680315	20.919150	9.503242	0.008762	10.0
443	-0.637796	20.051348	9.704135	0.008280	10.5
444	-0.645724	19.180804	9.914382	0.004850	10.1
445	-0.639735	18.330508	10.128723	0.007134	9.6
446	-0.647062	19.329865	9.877738	0.006302	9.4
447	-0.650470	20.202632	9.668504	0.007581	9.8
448	-0.666220	21.202630	9.439408	0.007096	10.8
449	-0.646576	22.202628	9.220917	0.007093	11.9
450	-0.629907	23.202405	9.012356	0.006540	9.6
451	-0.644186	22.331861	9.193416	0.007118	9.1
452	-0.635284	21.540842	9.364362	0.010746	8.7
453	-0.646057	22.540839	9.149292	0.005727	8.8
454	-0.634371	21.670295	9.335952	0.008717	9.1
455	-0.631250	22.670061	9.122218	0.005214	9.6
456	-0.642684	21.799517	9.307765	0.007024	10.8
457	-0.649323	22.798699	9.095426	0.007018	10.4
458	-0.626149	21.928794	9.279735	0.008294	11.1
459	-0.654185	21.063228	9.470691	0.006407	10.4
460	-0.657450	22.050650	9.253468	0.004671	10.5
461	-0.638089	22.683069	9.119502	0.004661	10.2
462	-0.638713	23.676661	8.916688	0.005573	8.9
463	-0.640317	24.122494	8.828586	0.010087	9.2
464	-0.628072	23.251950	9.002266	0.007878	9.6
465	-0.633135	24.251728	8.803373	0.007714	9.6
466	-0.650527	23.381184	8.976052	0.006697	10.2
467	-0.648121	22.583604	9.140314	0.003172	9.4
468	-0.648257	23.559147	8.940203	0.004109	9.3
469	-0.637562	24.146901	8.823813	0.007786	9.0
470	-0.644451	24.842277	8.689966	0.007609	9.4
471	-0.656484	23.971732	8.858183	0.006053	9.6
472	-0.651314	23.101188	9.033041	0.005550	9.0
473	-0.652228	23.762751	8.899539	0.006124	10.2
474	-0.649372	24.756973	8.706167	0.004865	10.9
475	-0.646796	23.888879	8.874533	0.006799	10.8
476	-0.646996	23.119732	9.029244	0.006542	10.4
477	-0.661084	24.119127	8.829245	0.010131	9.9
478	-0.650596	25.110485	8.639420	0.006794	9.2
479	-0.652608	26.110478	8.456035	0.005980	9.2
480	-0.635883	27.098431	8.282346	0.004055	9.1
481	-0.645462	28.097204	8.113860	0.009599	9.0
482	-0.636852	27.332797	8.242185	0.005028	10.3
483	-0.632587	27.417654	8.227739	0.007129	10.0
484	-0.640562	28.388545	8.065996	0.007988	9.4
485	-0.641768	27.569825	8.201961	0.007336	9.4
486	-0.633280	28.569673	8.036523	0.005936	9.0
487	-0.636499	28.516023	8.045231	0.007220	9.4
488	-0.629857	29.515581	7.886039	0.007636	10.4
489	-0.650999	30.504026	7.734693	0.010116	9.3
490	-0.652607	31.504025	7.587377	0.007237	11.0
491	-0.646880	30.633524	7.715294	0.007669	9.5
492	-0.643831	31.631972	7.568932	0.006422	9.0
493	-0.650816	30.761866	7.696164	0.007351	9.8
494	-0.653582	29.891328	7.827814	0.010973	9.7
495	-0.648259	29.039767	7.961025	0.005336	9.3
496	-0.619360	28.169239	8.101973	0.008196	9.9
497	-0.639616	27.298940	8.247962	0.008882	9.7
498	-0.638639	26.428395	8.399353	0.011126	10.5
499	-0.651155	27.417456	8.227773	0.008540	10.0
