1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
133	-0.662381	378.852786	0.006090	5.9
134	-0.248864	377.884678	0.005279	5.2
135	-0.763461	376.923138	0.012328	5.5
136	-0.424111	375.968095	0.004318	5.4
137	-0.726196	375.019479	0.016074	4.9
138	-0.566711	374.077218	0.007867	5.6
139	0.000000	373.141244	0.000000	8.8
140	-1.124162	372.211489	0.010730	5.8
141	-0.504008	371.287887	0.008313	4.2
142	-0.634988	370.370370	0.009290	5.4
143	-0.896726	369.458876	0.011325	4.9
144	-0.722660	368.553338	0.008878	4.3
145	-0.367320	367.653696	0.012595	4.5
146	-0.700266	366.759885	0.006920	4.3
147	-0.527054	365.871846	0.005441	8.3
148	0.000000	364.989518	0.000000	16.4
149	-0.695877	364.112841	0.013208	4.5
150	-0.371637	363.241757	0.017060	5.9
151	-0.488375	362.376208	0.006423	6.1
152	-0.945926	361.516137	0.012408	4.2
153	-1.166401	360.661488	0.010409	4.2
154	-0.385718	359.812206	0.006978	4.4
155	0.000000	358.968236	0.000000	3.2
156	-0.717994	358.129524	0.010513	5.6
157	-0.511534	357.296018	0.010459	7.2
158	-1.046695	356.467665	0.008261	6.9
159	-0.616762	355.644414	0.010713	6.7
160	-0.822534	354.826213	0.011047	5.7
161	-0.241263	354.013012	0.005393	5.1
162	0.000000	353.204763	0.000000	4.9
163	-0.673796	352.401415	0.004345	4.6
164	-1.309822	351.602922	0.013084	3.7
165	-0.851655	350.809235	0.009724	5.0
166	-0.435462	350.020308	0.005537	4.3
167	-0.553142	349.236095	0.007257	6.7
168	-1.049575	348.456550	0.008192	6.5
169	-0.200061	347.681627	0.003485	5.3
170	-0.238957	346.911283	0.003602	5.1
171	-0.558055	346.145474	0.005938	5.8
172	-0.259185	345.384157	0.002685	4.8
173	-0.795524	344.627288	0.010788	5.1
174	0.000000	343.874826	0.000000	4.4
175	-0.875484	343.126729	0.021620	5.0
176	0.000000	342.382957	0.000000	8.2
177	0.000000	341.643469	0.000000	7.4
178	-0.947660	340.908224	0.009191	7.7
179	-0.894047	340.177184	0.008852	4.6
180	-0.910472	339.450309	0.007099	6.6
181	-0.344575	338.727561	0.004610	6.7
182	-0.141655	338.008902	0.009532	4.1
183	-0.570917	337.294295	0.017304	4.8
184	0.000000	336.583703	0.000000	4.1
185	0.000000	335.877089	0.000000	4.6
186	-0.487056	335.174416	0.013673	7.6
187	-1.172375	334.475651	0.017705	6.7
188	-0.910662	333.780756	0.022249	8.5
189	-0.406015	333.089698	0.007819	7.1
190	-0.724451	332.402443	0.015250	5.6
191	-0.642161	331.718955	0.012126	4.3
192	0.000000	331.039203	0.000000	3.5
193	0.000000	330.363153	0.000000	3.9
194	-0.634345	329.690771	0.008338	4.4
195	-0.487066	329.022027	0.006698	9.8
196	-0.626075	328.356888	0.009318	13.5
197	-0.758673	327.695322	0.006542	10.4
198	-0.570620	327.037299	0.007009	5.5
199	-0.317434	326.382787	0.005485	4.8
200	-0.373303	325.731758	0.005090	4.3
201	-0.573827	325.084179	0.007499	6.1
202	-0.274906	324.440023	0.004458	10.4
203	-1.117117	323.799258	0.021089	6.4
204	-0.867600	323.161858	0.014727	5.9
205	-0.591075	322.527792	0.006582	5.3
206	-0.605751	321.897034	0.018169	7.7
207	-1.315044	321.269554	0.034528	6.8
208	-1.029730	320.645325	0.012325	4.2
209	-0.804656	320.024320	0.013745	4.2
210	-0.895212	319.406512	0.012138	4.3
211	-0.796683	318.791875	0.010149	5.2
212	0.000000	318.180381	0.000000	6.0
213	-0.674409	317.572005	0.008031	4.4
214	0.000000	316.966721	0.000000	3.7
215	-0.608555	316.364504	0.007916	4.2
216	-1.141207	315.765329	0.013796	4.5
217	-0.400641	315.169170	0.012457	5.5
218	-1.067441	314.576003	0.008343	4.6
219	-0.014055	313.985804	0.002734	4.5
220	-0.900119	313.398548	0.011180	4.3
221	-0.166540	312.814213	0.006566	4.2
222	-0.256914	312.232773	0.002781	6.7
223	-0.717048	311.654207	0.026004	8.0
224	-0.755821	311.078491	0.014077	8.9
225	-0.248524	310.505602	0.004164	8.3
226	-0.234067	309.935518	0.004523	5.0
227	-0.339578	309.368217	0.004987	4.5
228	-0.700407	308.803676	0.009638	5.7
229	-0.720651	308.241874	0.011296	6.5
230	-1.076959	307.682789	0.008780	6.0
231	0.000000	307.126400	0.000000	5.8
232	-0.604828	306.572687	0.006235	8.0
233	-1.540366	306.021627	0.031455	6.0
234	-0.827049	305.473201	0.008457	4.8
235	-1.162653	304.927388	0.022130	4.8
236	-0.450941	304.384168	0.004838	7.4
237	-1.198654	303.843521	0.017319	4.6
238	-0.420998	303.305427	0.009886	4.1
239	0.000000	302.769867	0.000000	3.3
240	-0.802181	302.236821	0.008100	4.5
241	-0.250042	301.706270	0.003826	5.6
242	-0.129515	301.178196	0.002004	7.6
243	-0.060043	300.652580	0.000808	4.6
244	-0.465780	300.129402	0.005967	4.9
245	0.000000	299.608645	0.000000	4.3
246	0.000000	299.090291	0.000000	6.4
247	-0.937638	298.574321	0.009422	4.5
248	-0.000000	298.060718	0.000000	4.4
249	0.000000	297.549465	0.000000	4.2
250	-0.250925	297.040543	0.003647	5.6
251	-1.122394	296.533936	0.016578	9.7
252	-0.570089	296.029626	0.012947	6.9
253	0.000000	295.527597	0.000000	7.3
254	-0.547325	295.027832	0.007495	8.2
255	-0.548266	294.530315	0.009998	5.2
256	0.000000	294.035028	0.000000	4.1
257	-0.239151	293.541956	0.009189	5.1
258	-0.860981	293.051083	0.012361	17.1
259	-0.443396	292.562393	0.017602	6.2
260	-0.402791	292.075870	0.005006	5.7
261	-1.157246	291.591498	0.007693	5.3
262	-0.335884	291.109263	0.006554	4.9
263	-0.250411	290.629149	0.010115	4.9
264	-0.896704	290.151140	0.008393	6.3
265	-0.670779	289.675222	0.013629	5.0
266	-0.534473	289.201380	0.012892	4.4
267	-0.846344	288.729600	0.012494	4.3
268	-1.144462	288.259866	0.017643	3.7
269	-0.891785	287.792165	0.026457	9.6
270	-0.558826	287.326481	0.009079	5.6
271	-1.431751	286.862802	0.017774	4.3
272	-1.061594	286.401113	0.020940	5.0
273	0.000000	285.941400	0.000000	4.7
274	-1.034527	285.483649	0.019237	4.7
275	0.000000	285.027847	0.000000	3.6
276	-0.793303	284.573981	0.012128	4.2
277	-0.000000	284.122037	0.000000	5.6
278	-0.452648	283.672002	0.009392	5.6
279	-0.649378	283.223863	0.008505	4.7
280	-0.572416	282.777607	0.008029	5.9
281	-0.623083	282.333221	0.014367	5.1
282	-0.453094	281.890692	0.002828	5.4
283	-0.545972	281.450008	0.010768	4.4
284	-0.554338	281.011157	0.008299	4.3
285	0.000000	280.574125	0.000000	3.7
286	-0.630802	280.138901	0.008670	4.1
287	-0.357040	279.705473	0.003626	4.7
288	-0.582822	279.273829	0.008088	5.0
289	-1.394401	278.843956	0.039926	6.9
290	-0.805905	278.415844	0.016260	7.9
291	-0.903366	277.989479	0.020840	7.3
292	-0.671304	277.564851	0.016001	5.0
293	-0.522862	277.141949	0.005822	4.6
294	-0.454542	276.720761	0.008919	4.1
295	-0.294593	276.301275	0.005525	4.8
296	-0.575813	275.883480	0.011875	4.8
297	-0.613918	275.467366	0.012654	4.9
298	-0.439243	275.052922	0.019204	4.6
299	-0.586933	274.640136	0.009167	4.4
300	-1.341758	274.228998	0.027869	4.1
301	-0.095033	273.819497	0.001508	7.4
302	-0.779190	273.411623	0.010907	6.1
303	-0.285281	273.005365	0.006595	4.2
304	0.000000	272.600712	0.000000	3.7
305	-0.735788	272.197655	0.022415	4.7
306	-0.904299	271.796184	0.010515	5.1
307	-0.763851	271.396287	0.012830	4.2
308	-1.261391	270.997956	0.014158	4.9
309	-0.522461	270.601180	0.010345	4.7
310	-0.981263	270.205949	0.018510	5.2
311	-0.401414	269.812254	0.005181	4.7
312	0.000000	269.420085	0.000000	4.5
313	-0.979121	269.029432	0.010102	4.5
314	-0.882150	268.640287	0.006241	4.7
315	-0.599219	268.252638	0.005881	4.6
316	-0.402934	267.866478	0.006490	4.1
317	-0.836893	267.481796	0.019668	4.5
318	-0.539484	267.098584	0.004967	4.4
319	-0.673469	266.716833	0.006324	5.0
320	-0.478737	266.336533	0.006379	4.5
321	-0.418222	265.957676	0.004218	4.1
322	0.000000	265.580253	0.000000	3.9
323	-0.403466	265.204254	0.007166	4.2
324	-0.141829	264.829672	0.006509	9.0
325	-0.593484	264.456497	0.010775	11.2
326	-0.539856	264.084721	0.007990	6.0
327	0.000000	263.714335	0.000000	4.5
328	-0.948018	263.345332	0.025880	4.7
329	-0.524380	262.977702	0.004731	4.4
330	-1.024561	262.611438	0.021833	5.1
331	-0.912156	262.246531	0.005525	5.1
332	-1.136013	261.882973	0.015276	4.2
333	-0.910682	261.520756	0.005771	6.0
334	-0.797967	261.159871	0.006241	7.9
335	0.000000	260.800312	0.000000	4.9
336	-1.080482	260.442070	0.009263	4.5
337	-0.798964	260.085137	0.013764	5.7
338	-0.667688	259.729505	0.008502	4.6
339	-0.591257	259.375167	0.009020	4.2
340	0.000000	259.022116	0.000000	4.8
341	-1.012432	258.670343	0.027219	4.9
342	-0.738788	258.319841	0.008793	5.3
343	-0.080760	257.970602	0.002221	6.9
344	-0.653223	257.622620	0.021775	7.0
345	-0.742153	257.275887	0.007078	6.2
346	0.000000	256.930396	0.000000	4.3
347	-0.034894	256.586139	0.000203	4.3
348	0.000000	256.243109	0.000000	5.0
349	-1.618360	255.901300	0.044811	4.5
350	-1.101901	255.560703	0.004640	4.4
351	-0.017404	255.221313	0.001101	5.0
352	-0.000067	254.883122	0.000018	6.5
353	-0.704715	254.546124	0.009045	6.6
354	-0.790941	254.210311	0.010956	7.4
355	-0.759690	253.875677	0.019153	4.8
356	-0.679867	253.542215	0.008225	6.3
357	-0.050330	253.209918	0.002600	4.9
358	-0.847684	252.878781	0.009134	4.4
359	-1.034687	252.548795	0.012126	4.2
360	-0.686310	252.219956	0.004224	4.4
361	0.000000	251.892255	0.000000	3.3
362	0.000000	251.565688	0.000000	4.1
363	0.000000	251.240247	0.000000	4.1
364	-0.000000	250.915926	0.000000	4.5
365	-0.567757	250.592720	0.005666	6.0
366	-0.612905	250.270621	0.014370	7.1
367	-0.807393	249.949624	0.011322	4.3
368	-0.539486	249.629723	0.013306	3.8
369	-0.983277	249.310911	0.013514	5.8
370	-0.722085	248.993182	0.010812	4.5
371	-0.989927	248.676531	0.017120	4.3
372	-0.972936	248.360952	0.009494	4.9
373	-0.835149	248.046438	0.009494	4.5
374	-0.552017	247.732984	0.010319	4.4
375	-0.925815	247.420584	0.013217	4.2
376	-0.827635	247.109233	0.012446	4.5
377	-0.642908	246.798924	0.007469	4.3
378	-1.001676	246.489652	0.010346	4.7
379	-0.344689	246.181412	0.006758	4.3
380	-0.667008	245.874197	0.011654	4.7
381	-0.850908	245.568002	0.010252	4.1
382	-0.918308	245.262822	0.013362	4.8
383	-0.593801	244.958652	0.005457	4.3
384	0.000000	244.655485	0.000000	5.2
385	-0.238443	244.353317	0.005338	7.9
386	-0.412740	244.052142	0.006945	8.5
387	-0.395004	243.751955	0.010022	8.0
388	-0.172815	243.452750	0.003422	4.5
389	-0.549337	243.154523	0.008210	4.8
390	-0.625947	242.857268	0.011875	7.1
391	-0.501488	242.560980	0.005787	4.4
392	0.000000	242.265654	0.000000	4.6
393	0.000000	241.971285	0.000000	6.6
394	-0.845860	241.677868	0.008077	4.3
395	-0.515833	241.385397	0.008368	4.8
396	-0.887272	241.093869	0.009563	4.6
397	-1.094246	240.803278	0.018405	6.8
398	-0.704543	240.513619	0.009079	9.5
399	-0.467962	240.224887	0.006625	6.7
400	-1.093935	239.937077	0.018638	5.3
401	-0.496349	239.650186	0.005829	4.2
402	-0.958897	239.364207	0.007749	4.4
403	-0.554344	239.079136	0.006410	4.4
404	0.000000	238.794969	0.000000	4.2
405	-0.977126	238.511701	0.015103	4.6
406	-0.471177	238.229327	0.004853	4.4
407	-0.301424	237.947843	0.003733	5.1
408	-0.946430	237.667244	0.009599	5.3
409	-0.681744	237.387526	0.005915	4.9
410	-0.202512	237.108684	0.004184	4.1
411	-0.601508	236.830714	0.004970	4.2
412	-0.836924	236.553610	0.006912	4.1
413	-1.174077	236.277370	0.014631	4.6
414	0.000000	236.001989	0.000000	5.1
415	-1.019667	235.727461	0.009890	6.1
416	-0.733306	235.453784	0.015083	8.4
417	-0.591449	235.180952	0.009784	9.1
418	-0.769891	234.908962	0.007892	5.9
419	-0.515062	234.637809	0.009341	4.3
420	-1.064805	234.367488	0.013570	5.4
421	0.000000	234.097997	0.000000	7.4
422	-0.311531	233.829331	0.003280	8.0
423	-0.315492	233.561485	0.004677	7.4
424	-0.927444	233.294456	0.020824	4.6
425	-0.554734	233.028239	0.008827	4.2
426	-0.608775	232.762831	0.005729	6.2
427	-1.067213	232.498228	0.017967	5.1
428	-0.839173	232.234425	0.012909	6.3
429	-0.612083	231.971419	0.007583	11.7
430	-0.355683	231.709205	0.005635	4.5
431	-0.278129	231.447781	0.005080	4.4
432	-0.594864	231.187141	0.008370	5.0
433	-0.403097	230.927283	0.010221	4.4
434	-0.532269	230.668202	0.008225	4.5
435	0.000000	230.409895	0.000000	3.6
436	-1.139285	230.152358	0.012196	4.1
437	-0.822011	229.895587	0.012748	5.0
438	-0.191108	229.639578	0.008591	4.4
439	-0.309227	229.384329	0.014939	5.1
440	-1.104476	229.129834	0.006488	5.0
441	-0.437950	228.876091	0.005424	4.5
442	-0.988796	228.623096	0.009418	4.6
443	-0.419637	228.370846	0.007517	4.6
444	-1.337205	228.119336	0.019428	4.5
445	-0.753791	227.868563	0.009169	4.2
446	-0.518140	227.618525	0.007668	5.2
447	-0.594844	227.369216	0.006133	4.8
448	-0.732462	227.120635	0.010810	5.5
449	-0.421203	226.872777	0.007161	5.5
450	-0.896759	226.625638	0.011152	5.3
451	-0.574435	226.379217	0.007241	5.6
452	-0.000123	226.133509	0.000172	6.0
453	0.000000	225.888510	0.000000	4.9
454	-0.927485	225.644218	0.009232	5.2
455	-0.000000	225.400630	0.000000	6.2
456	-0.367287	225.157741	0.008366	6.0
457	-0.234903	224.915549	0.004435	7.0
458	-0.041876	224.674051	0.001658	5.9
459	-0.257196	224.433242	0.010674	5.4
460	-0.339643	224.193121	0.004653	5.7
461	-0.514423	223.953684	0.007223	6.8
462	-0.257874	223.714927	0.005761	4.5
463	-0.360337	223.476848	0.007895	4.6
464	-1.028893	223.239444	0.014562	4.6
465	-0.579791	223.002710	0.010872	4.4
466	0.000000	222.766645	0.000000	4.2
467	-0.603648	222.531245	0.008699	4.2
468	-0.240186	222.296508	0.004628	3.8
469	-0.143251	222.062429	0.003152	4.1
470	-0.528985	221.829007	0.005981	4.3
471	-0.647468	221.596238	0.015424	4.6
472	-0.886760	221.364119	0.009651	3.6
473	-0.269676	221.132647	0.007522	4.2
474	-0.961149	220.901820	0.009509	4.9
475	-1.102092	220.671634	0.014947	4.9
476	-0.682220	220.442086	0.008046	4.2
477	-0.363331	220.213174	0.010110	4.0
478	-1.122508	219.984895	0.021345	4.5
479	-0.303615	219.757246	0.005391	4.3
480	-0.858602	219.530224	0.013421	4.2
481	-0.516527	219.303826	0.004157	4.5
482	-0.336635	219.078050	0.004522	4.3
483	-0.216552	218.852893	0.002860	4.8
484	-0.153545	218.628352	0.003059	4.3
485	-0.284972	218.404424	0.011131	5.2
486	-0.464575	218.181106	0.009286	7.0
487	-0.619205	217.958397	0.006086	4.2
488	-0.645491	217.736292	0.008285	4.2
489	-0.438106	217.514790	0.007107	9.5
490	-0.889471	217.293888	0.009591	6.2
491	-0.465598	217.073584	0.009910	5.2
492	-0.424049	216.853873	0.009457	5.9
493	0.000000	216.634755	0.000000	6.2
494	0.000000	216.416227	0.000000	10.8
495	0.000000	216.198285	0.000000	10.9
496	-1.068297	215.980927	0.009379	5.0
497	-0.351414	215.764151	0.005782	4.8
498	-1.051785	215.547955	0.012395	3.9
499	-0.822925	215.332335	0.010718	4.3
500	-1.035048	215.117289	0.010127	4.6
501	-0.634114	214.902815	0.005207	4.3
502	-0.612300	214.688911	0.004370	4.5
503	-0.499767	214.475573	0.015743	4.3
504	-1.161688	214.262800	0.013567	4.5
505	-0.479526	214.050588	0.005860	4.4
506	-0.739963	213.838936	0.006686	4.5
507	-0.964516	213.627842	0.022818	4.7
508	-0.904368	213.417302	0.008894	12.4
509	-0.461858	213.207314	0.022152	15.8
510	-0.295961	212.997877	0.003394	6.2
511	-0.295079	212.788987	0.004223	7.0
512	-0.838290	212.580642	0.006243	7.9
513	-0.805333	212.372841	0.013982	8.2
514	-0.150701	212.165581	0.008309	4.2
515	-0.431966	211.958859	0.010305	7.8
516	-0.572126	211.752673	0.007491	5.3
517	-0.627011	211.547021	0.007487	5.2
518	-1.306595	211.341902	0.015269	5.1
519	-0.658065	211.137311	0.004146	7.1
520	-0.797864	210.933248	0.009375	5.2
521	0.000000	210.729710	0.000000	4.7
522	-0.705356	210.526695	0.013665	4.3
523	-1.061379	210.324200	0.013009	4.8
524	-0.509070	210.122224	0.010395	4.2
525	-0.008661	209.920765	0.000256	3.7
526	-0.007934	209.719820	0.001655	4.5
527	-0.013337	209.519387	0.001765	4.2
528	-0.000000	209.319463	0.000000	4.2
529	-1.286510	209.120048	0.030114	4.3
530	-0.287613	208.921139	0.004118	4.6
531	-0.492699	208.722733	0.004125	4.1
532	-0.601179	208.524829	0.019776	4.5
533	-0.831079	208.327425	0.009289	4.5
534	-0.827708	208.130518	0.012482	4.4
535	-1.085149	207.934107	0.013397	5.7
536	-0.966263	207.738189	0.004545	7.0
537	-0.302555	207.542762	0.003987	6.6
538	-0.021193	207.347825	0.001951	9.0
539	-0.552901	207.153376	0.008199	7.3
540	-0.907705	206.959412	0.006597	4.3
541	-0.476460	206.765932	0.005810	5.3
542	-0.533556	206.572933	0.008206	7.9
543	-1.297027	206.380414	0.021488	10.5
544	-0.161270	206.188373	0.001364	4.7
545	-1.328091	205.996807	0.012805	5.4
546	0.000000	205.805716	0.000000	6.7
547	0.000000	205.615096	0.000000	4.5
548	-0.395598	205.424946	0.015225	5.9
549	-0.172015	205.235265	0.005261	5.4
550	-0.740488	205.046050	0.005234	4.7
551	-0.730377	204.857299	0.012839	6.7
552	-0.892049	204.669011	0.010798	5.1
553	-0.495027	204.481184	0.009216	6.6
554	-0.139655	204.293816	0.004155	5.8
555	-0.542698	204.106905	0.006762	5.7
556	-0.995139	203.920449	0.014124	5.8
557	-0.853438	203.734447	0.005386	4.7
558	-1.035738	203.548896	0.009578	5.1
559	-0.589603	203.363795	0.009585	5.3
560	-0.948048	203.179143	0.004553	5.0
561	-0.362315	202.994937	0.004213	5.4
562	-0.322724	202.811176	0.008394	11.2
563	-0.400150	202.627857	0.008818	6.8
564	-0.944839	202.444980	0.022565	5.9
565	-0.258323	202.262543	0.006488	5.8
566	-0.509357	202.080543	0.011002	5.6
567	-0.517767	201.898979	0.010983	5.1
568	-0.784413	201.717849	0.006555	5.2
569	-0.335136	201.537153	0.004118	5.5
570	-0.388395	201.356887	0.007667	5.7
571	-0.928875	201.177050	0.009269	5.1
572	-0.745807	200.997642	0.014331	5.2
573	-0.871705	200.818659	0.018542	4.8
574	-0.799207	200.640100	0.016221	5.0
575	-1.377424	200.461965	0.030169	5.5
576	-0.995697	200.284250	0.007442	6.3
577	-0.279468	200.106955	0.009755	5.6
578	-0.000003	199.930078	0.000000	4.1
579	-0.973277	199.753617	0.015778	5.0
580	-0.763818	199.577571	0.005791	5.1
581	-1.436022	199.401938	0.027576	5.2
582	-1.290382	199.226717	0.040858	4.5
583	-0.914451	199.051905	0.010183	4.3
584	-0.552630	198.877502	0.007275	5.1
585	-0.269239	198.703506	0.004411	5.0
586	-1.192551	198.529916	0.009698	4.5
587	0.000000	198.356729	0.000000	4.3
588	-0.844000	198.183944	0.013247	4.4
589	-0.000000	198.011560	0.000000	3.7
590	-0.204714	197.839576	0.005096	4.4
591	-0.539303	197.667989	0.006609	4.4
592	-0.360066	197.496798	0.005876	6.2
593	0.000000	197.326002	0.000000	5.0
594	-0.589584	197.155600	0.007668	9.0
595	-0.044174	196.985589	0.003708	5.1
596	-0.746718	196.815969	0.007067	5.2
597	-0.468730	196.646738	0.003483	6.1
598	-1.095055	196.477894	0.009033	4.6
599	-0.661494	196.309436	0.009617	4.8
600	-0.361121	196.141363	0.013029	4.5
601	-1.001468	195.973673	0.012423	4.9
602	-0.522949	195.806365	0.007327	5.0
603	-0.517230	195.639437	0.021926	4.5
604	-0.539515	195.472888	0.005258	4.7
605	-0.904441	195.306717	0.005695	5.2
606	-0.574531	195.140922	0.009691	4.9
607	-0.863474	194.975501	0.009249	6.2
608	-0.630234	194.810454	0.011026	5.7
609	-0.263734	194.645779	0.003452	5.5
610	-0.361002	194.481475	0.004590	5.4
611	0.000000	194.317540	0.000000	8.1
612	-0.921595	194.153973	0.011419	6.3
613	-0.913173	193.990773	0.008286	5.3
614	-0.006457	193.827938	0.000221	4.4
615	0.000000	193.665467	0.000000	5.1
616	-0.000012	193.503358	0.000007	4.6
617	-0.482545	193.341611	0.006245	5.5
618	-0.001872	193.180224	0.002135	5.4
619	-0.673926	193.019196	0.008425	5.6
620	-0.438850	192.858525	0.006439	6.0
621	-0.604995	192.698210	0.017302	5.5
622	-0.872426	192.538251	0.007523	6.2
623	-0.999515	192.378644	0.012907	5.7
624	0.000000	192.219391	0.000000	4.7
625	-0.600002	192.060488	0.008564	6.1
626	-0.703935	191.901935	0.010632	5.7
627	-0.000000	191.743730	0.000000	5.4
628	-0.428598	191.585873	0.004643	4.5
629	-0.094416	191.428362	0.004897	4.9
630	0.000000	191.271196	0.000000	5.3
631	-0.403254	191.114374	0.006525	5.7
632	-0.578049	190.957893	0.019090	5.2
633	-0.777676	190.801755	0.021551	5.1
634	-0.798481	190.645956	0.010656	6.0
635	-0.701895	190.490495	0.009079	5.7
