1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
88	-0.715321	430.648479	0.008458	5.1
89	-0.349395	429.287101	0.010321	4.9
90	-0.000000	427.937140	0.000000	5.0
91	-0.612518	426.598440	0.014875	4.9
92	-0.000000	425.270849	0.000000	5.1
93	-0.000000	423.954220	0.000000	3.9
94	-0.366456	422.648404	0.008650	5.4
95	-0.000000	421.353259	0.000000	5.3
96	-0.727933	420.068643	0.014706	5.5
97	-0.955407	418.794419	0.005991	5.3
98	-0.703474	417.530451	0.019011	5.6
99	-0.000000	416.276604	0.000000	5.2
100	-0.139877	415.032748	0.006116	5.3
101	-0.323492	413.798754	0.002668	5.2
102	-1.239713	412.574495	0.023140	5.1
103	-0.000030	411.359849	0.000007	5.2
104	-0.737522	410.154691	0.004720	5.1
105	-0.000000	408.958904	0.000000	5.4
106	-0.800189	407.772368	0.024683	4.4
107	-0.700178	406.594968	0.007493	6.9
108	-0.383702	405.426590	0.008048	5.2
109	-1.356438	404.267122	0.023862	5.8
110	-0.224762	403.116456	0.002875	5.9
111	-0.549640	401.974481	0.008424	5.3
112	-1.064088	400.841093	0.016860	5.3
113	-0.002878	399.716187	0.001882	5.3
114	-0.767915	398.599660	0.008773	5.4
115	-0.266256	397.491411	0.007140	5.1
116	-0.529132	396.391342	0.012458	5.9
117	-0.596663	395.299353	0.008902	6.6
118	-0.000000	394.215350	0.000000	5.4
119	-0.000000	393.139238	0.000000	4.0
120	-0.658899	392.070924	0.007894	5.2
121	-0.471904	391.010316	0.006884	5.0
122	-0.743372	389.957325	0.009830	5.4
123	-0.515249	388.911862	0.007731	5.4
124	-0.330810	387.873839	0.006048	5.3
125	-0.536509	386.843173	0.005714	5.3
126	-1.047347	385.819777	0.015925	5.6
127	-0.000000	384.803569	0.000000	5.4
128	-0.988371	383.794468	0.012275	5.7
129	-0.012822	382.792393	0.001496	5.6
130	-0.366991	381.797264	0.005943	4.6
131	-0.409812	380.809005	0.003183	5.0
132	-1.011474	379.827537	0.011621	6.7
133	-1.001246	378.852786	0.016853	6.3
134	-1.348346	377.884678	0.032319	4.6
135	-0.000000	376.923138	0.000000	4.6
136	-0.705023	375.968095	0.010872	4.8
137	-0.940614	375.019479	0.015694	5.9
138	-0.606227	374.077218	0.005543	5.8
139	-0.608998	373.141244	0.007894	4.9
140	-0.800755	372.211489	0.008451	4.9
141	-0.095342	371.287887	0.001224	4.9
142	-1.046644	370.370370	0.006877	5.3
143	-1.093866	369.458876	0.026228	5.4
144	-0.683938	368.553338	0.019278	5.0
145	-0.303929	367.653696	0.007049	5.6
146	-0.370325	366.759885	0.004015	7.3
147	-0.552052	365.871846	0.012596	5.4
148	-0.739169	364.989518	0.015916	6.2
149	-0.946861	364.112841	0.015028	5.2
150	-0.156604	363.241757	0.001601	5.0
151	-0.000000	362.376208	0.000000	5.1
152	-0.924326	361.516137	0.014896	4.9
153	-0.000000	360.661488	0.000000	4.9
154	-0.678681	359.812206	0.023516	5.1
155	-1.286199	358.968236	0.020020	5.3
156	-0.518367	358.129524	0.010329	5.3
157	-0.694708	357.296018	0.008513	5.5
158	-1.262679	356.467665	0.015829	4.9
159	-0.548255	355.644414	0.006537	5.5
160	-0.752488	354.826213	0.015072	5.2
161	-0.975256	354.013012	0.017628	5.1
162	-0.777687	353.204763	0.017203	4.5
163	-0.537009	352.401415	0.007619	6.1
164	-0.652121	351.602922	0.014068	6.6
165	-0.508572	350.809235	0.005939	5.5
166	-0.070089	350.020308	0.000622	5.1
167	-0.326407	349.236095	0.003742	7.5
168	-0.188331	348.456550	0.003024	5.0
169	-0.000000	347.681627	0.000000	5.3
170	-0.448327	346.911283	0.010203	5.1
171	-0.371150	346.145474	0.007953	5.1
172	-1.304466	345.384157	0.021868	5.0
173	-1.023795	344.627288	0.006460	4.7
174	-0.603956	343.874826	0.009996	4.9
175	-0.893206	343.126729	0.009840	5.3
176	-0.000000	342.382957	0.000000	4.6
177	-0.397181	341.643469	0.009233	6.0
178	-0.556944	340.908224	0.012690	5.2
179	-0.024451	340.177184	0.004185	5.5
180	-1.074276	339.450309	0.026738	5.3
181	-0.753637	338.727561	0.008395	4.8
182	-0.614008	338.008902	0.005546	5.5
183	-0.631871	337.294295	0.020447	4.9
184	-0.000000	336.583703	0.000000	5.6
185	-0.722820	335.877089	0.006975	5.3
186	-0.510215	335.174416	0.019436	6.3
187	-0.098353	334.475651	0.000695	5.0
188	-0.492952	333.780756	0.005558	6.2
189	-0.209142	333.089698	0.003452	7.8
190	-0.599661	332.402443	0.011780	8.6
191	-0.791854	331.718955	0.014696	6.0
192	-1.149721	331.039203	0.026641	6.2
193	-1.453265	330.363153	0.028816	5.9
194	-0.315586	329.690771	0.002578	5.5
195	-0.345227	329.022027	0.005262	6.9
196	-0.424323	328.356888	0.004899	6.1
197	-0.576380	327.695322	0.011405	4.8
198	-0.591875	327.037299	0.013854	5.3
199	-0.819216	326.382787	0.006930	4.6
200	-0.000000	325.731758	0.000000	4.9
201	-0.563056	325.084179	0.006662	5.0
202	-0.430247	324.440023	0.007127	5.4
203	-0.863687	323.799258	0.021649	5.0
204	-1.076503	323.161858	0.009947	5.4
205	-0.938959	322.527792	0.017565	4.9
206	-1.513960	321.897034	0.032295	5.2
207	-0.836272	321.269554	0.013513	5.5
208	-0.584410	320.645325	0.007219	5.5
209	-0.744695	320.024320	0.010967	5.2
210	-0.216460	319.406512	0.002752	5.0
211	-0.447398	318.791875	0.006875	5.6
212	-0.240918	318.180381	0.011349	5.2
213	-0.871914	317.572005	0.013353	5.0
214	-0.088715	316.966721	0.002603	3.9
215	-0.521486	316.364504	0.008693	5.1
216	-1.495937	315.765329	0.018997	5.4
217	-0.898112	315.169170	0.006933	5.1
218	-0.475839	314.576003	0.006628	5.5
219	-0.379110	313.985804	0.005676	6.4
220	-0.670162	313.398548	0.007021	5.7
221	-0.380526	312.814213	0.008555	6.0
222	-0.502748	312.232773	0.014245	6.2
223	-0.643098	311.654207	0.008502	6.0
224	-0.000000	311.078491	0.000000	4.9
225	-0.000000	310.505602	0.000000	3.9
226	-0.872076	309.935518	0.008225	5.9
227	-0.000000	309.368217	0.000000	4.9
228	-1.479628	308.803676	0.017463	5.2
229	-0.213276	308.241874	0.005355	5.2
230	-0.382478	307.682789	0.004471	5.6
231	-0.417838	307.126400	0.004756	5.0
232	-1.073883	306.572687	0.013426	5.4
233	-0.712528	306.021627	0.012079	5.8
234	-0.668584	305.473201	0.011330	4.5
235	-0.783627	304.927388	0.006007	5.5
236	-1.059781	304.384168	0.006564	5.9
237	-0.721253	303.843521	0.021763	4.2
238	-0.673205	303.305427	0.007341	5.4
239	-0.000000	302.769867	0.000000	4.2
240	-0.913382	302.236821	0.010970	5.5
241	-0.689211	301.706270	0.004188	5.3
242	-0.496853	301.178196	0.007482	5.4
243	-0.777496	300.652580	0.003959	5.4
244	-0.376032	300.129402	0.004387	5.7
245	-0.033927	299.608645	0.003473	5.5
246	-1.342706	299.090291	0.031206	5.4
247	-0.516724	298.574321	0.007131	4.6
248	-0.700308	298.060718	0.010928	5.2
249	-1.046331	297.549465	0.014235	9.4
250	-0.418487	297.040543	0.007480	8.0
251	-0.243179	296.533936	0.008314	9.3
252	-0.896648	296.029626	0.029216	6.6
253	-0.341635	295.527597	0.005255	5.9
254	-0.450165	295.027832	0.006771	5.2
255	-0.743772	294.530315	0.005871	4.5
256	-1.300218	294.035028	0.012053	4.8
257	-0.834936	293.541956	0.013732	5.0
258	-1.056461	293.051083	0.010564	5.5
259	-1.155427	292.562393	0.007046	5.8
260	-0.545048	292.075870	0.006619	5.1
261	-0.546848	291.591498	0.010899	5.0
262	-1.084716	291.109263	0.018270	6.1
263	-0.000000	290.629149	0.000000	5.8
264	-0.737724	290.151140	0.007818	5.0
265	-0.777149	289.675222	0.010677	4.4
266	-0.429525	289.201380	0.003598	5.6
267	-1.259368	288.729600	0.016609	5.7
268	-0.000000	288.259866	0.000000	5.3
269	-0.529249	287.792165	0.006159	5.2
270	-0.574215	287.326481	0.014060	5.4
271	-0.550186	286.862802	0.022908	6.4
272	-0.787917	286.401113	0.009847	5.0
273	-0.495145	285.941400	0.017596	5.3
274	-0.010014	285.483649	0.002221	5.4
275	-1.185808	285.027847	0.012144	5.7
276	-1.126125	284.573981	0.011127	5.5
277	-0.000000	284.122037	0.000000	4.5
278	-0.000553	283.672002	0.000306	3.9
279	-0.590811	283.223863	0.016175	5.8
280	-0.345854	282.777607	0.006987	5.8
281	-0.830122	282.333221	0.013301	7.2
282	-0.220961	281.890692	0.011237	4.6
283	-0.918900	281.450008	0.006684	5.4
284	-0.724682	281.011157	0.019533	5.7
285	-0.000000	280.574125	0.000000	4.7
286	-0.995252	280.138901	0.008882	6.5
287	-0.651758	279.705473	0.009379	5.5
288	-0.045188	279.273829	0.002644	5.4
289	-0.000000	278.843956	0.000000	5.4
290	-0.000000	278.415844	0.000000	5.4
291	-0.667550	277.989479	0.014182	6.3
292	-0.936967	277.564851	0.012569	5.2
293	-1.128533	277.141949	0.012910	6.8
294	-0.216512	276.720761	0.011915	4.0
295	-1.254184	276.301275	0.028667	5.1
296	-1.132992	275.883480	0.013622	5.7
297	-0.000000	275.467366	0.000000	4.9
298	-1.320897	275.052922	0.014889	4.3
299	-1.038500	274.640136	0.021253	5.3
300	-0.768108	274.228998	0.010004	6.4
301	-0.606683	273.819497	0.013200	7.1
302	-0.860055	273.411623	0.007311	5.4
303	-0.352512	273.005365	0.002764	5.9
304	-1.039806	272.600712	0.009489	6.1
305	-0.677983	272.197655	0.006529	9.2
306	-1.378083	271.796184	0.009649	9.6
307	-0.631934	271.396287	0.013217	10.7
308	-1.081581	270.997956	0.009935	9.8
309	-0.621051	270.601180	0.018510	6.2
310	-0.382286	270.205949	0.006083	11.2
311	-0.000000	269.812254	0.000000	4.7
312	-0.422011	269.420085	0.006719	6.0
313	-0.403902	269.029432	0.006131	5.6
314	-0.464333	268.640287	0.005839	5.8
315	-0.176844	268.252638	0.002690	7.0
316	-0.768221	267.866478	0.027900	5.8
317	-0.757852	267.481796	0.011759	5.5
318	-0.940730	267.098584	0.009091	7.2
319	-0.899657	266.716833	0.010767	5.4
320	-0.662483	266.336533	0.006901	5.4
321	-0.592498	265.957676	0.008095	5.8
322	-0.000000	265.580253	0.000000	5.4
323	-0.748330	265.204254	0.016771	5.3
324	-0.422376	264.829672	0.008073	5.8
325	-0.232477	264.456497	0.010956	4.9
326	-0.442018	264.084721	0.003969	5.9
327	-0.841088	263.714335	0.012937	5.9
328	-0.628790	263.345332	0.008528	5.4
329	-0.464067	262.977702	0.010280	5.2
330	-0.961734	262.611438	0.016986	5.6
331	-0.521191	262.246531	0.008392	5.3
332	-1.148524	261.882973	0.012700	7.5
333	-0.965008	261.520756	0.009571	7.3
334	-0.749465	261.159871	0.007081	6.7
335	-0.879370	260.800312	0.016290	7.8
336	-0.700399	260.442070	0.004082	6.5
337	-0.950818	260.085137	0.021725	10.3
338	-0.000000	259.729505	0.000000	4.8
339	-0.249368	259.375167	0.005315	9.9
340	-0.483607	259.022116	0.006424	12.6
341	-0.824232	258.670343	0.010732	9.6
342	-0.856295	258.319841	0.004320	6.4
343	-0.026433	257.970602	0.001792	5.1
344	-0.744861	257.622620	0.006561	4.5
345	-1.125779	257.275887	0.012448	5.1
346	-0.458463	256.930396	0.002416	5.0
347	-0.859761	256.586139	0.013305	4.7
348	-0.986855	256.243109	0.015686	5.1
349	0.000000	255.901300	0.000000	4.5
350	-0.000000	255.560703	0.000000	5.0
351	-0.000000	255.221313	0.000000	4.9
352	-0.570073	254.883122	0.014386	5.4
353	-0.257507	254.546124	0.003028	5.1
354	-0.000513	254.210311	0.000587	5.3
355	-1.534780	253.875677	0.024992	4.6
356	-1.012668	253.542215	0.007001	5.1
357	-0.423681	253.209918	0.009343	4.5
358	-0.643160	252.878781	0.006327	5.0
359	-0.518713	252.548795	0.012002	5.9
360	-1.514499	252.219956	0.031392	5.7
361	-1.502984	251.892255	0.025655	5.0
362	-0.783032	251.565688	0.010976	5.7
363	-0.465450	251.240247	0.009883	6.0
364	-1.225989	250.915926	0.020319	5.3
365	-0.622415	250.592720	0.011707	5.8
366	-0.551459	250.270621	0.009601	5.6
367	-0.478457	249.949624	0.010815	5.5
368	-0.004443	249.629723	0.000831	5.2
369	-0.253168	249.310911	0.004915	4.5
370	-1.042057	248.993182	0.011903	6.6
371	-0.457521	248.676531	0.008477	6.0
372	-0.313035	248.360952	0.012530	5.5
373	-0.349049	248.046438	0.006462	5.2
374	-0.556349	247.732984	0.006293	5.6
375	-0.468114	247.420584	0.009591	4.5
376	-0.091034	247.109233	0.003874	4.5
377	-1.130098	246.798924	0.011989	5.3
378	-0.008506	246.489652	0.000103	4.9
379	-0.024837	246.181412	0.002068	4.4
380	-0.000000	245.874197	0.000000	5.1
381	-0.782354	245.568002	0.016104	5.2
382	-0.610040	245.262822	0.008008	5.0
383	-0.883982	244.958652	0.021184	5.1
384	-0.709398	244.655485	0.014943	5.2
385	-0.826478	244.353317	0.008836	5.4
386	-0.827683	244.052142	0.012991	5.0
387	-0.438921	243.751955	0.010507	4.3
388	-0.366734	243.452750	0.011567	5.4
389	-1.316974	243.154523	0.007422	5.0
390	-0.377808	242.857268	0.008619	5.2
391	-0.796379	242.560980	0.006191	5.0
392	-0.292795	242.265654	0.003316	5.0
393	-1.260170	241.971285	0.018282	5.3
394	-1.267324	241.677868	0.016301	5.1
395	-0.709306	241.385397	0.017540	5.1
396	-0.715091	241.093869	0.015620	5.1
397	-0.252148	240.803278	0.005771	4.4
398	-0.962795	240.513619	0.016040	5.3
399	-0.544628	240.224887	0.006105	5.7
400	-0.441748	239.937077	0.013403	6.5
401	-0.695640	239.650186	0.039307	5.8
402	-1.033915	239.364207	0.015881	6.1
403	-0.890736	239.079136	0.011263	6.2
404	-0.244626	238.794969	0.003183	7.7
405	-0.165110	238.511701	0.002545	7.2
406	-0.618146	238.229327	0.009038	5.5
407	-0.543447	237.947843	0.010652	5.5
408	-0.470133	237.667244	0.009406	6.1
409	-0.932648	237.387526	0.011183	5.4
410	-0.318506	237.108684	0.004049	6.2
411	-0.759407	236.830714	0.009295	5.4
412	-0.003262	236.553610	0.000184	5.0
413	-0.575684	236.277370	0.008537	5.4
414	-0.571881	236.001989	0.006869	5.4
415	-0.209040	235.727461	0.002536	5.1
416	-0.323174	235.453784	0.005876	5.0
417	-1.325841	235.180952	0.005890	5.6
418	-0.415879	234.908962	0.005003	8.8
419	-0.994456	234.637809	0.007438	7.1
420	-0.000007	234.367488	0.000002	6.0
421	-0.564968	234.097997	0.008541	6.6
422	-0.678622	233.829331	0.010825	5.3
423	-0.902990	233.561485	0.008172	5.2
424	-0.815864	233.294456	0.012958	5.7
425	-0.616393	233.028239	0.007693	5.2
426	-1.316201	232.762831	0.016531	5.7
427	-0.609430	232.498228	0.017709	5.3
428	-0.639731	232.234425	0.015553	4.8
429	-0.315317	231.971419	0.005330	5.1
430	-0.537864	231.709205	0.003513	5.2
431	-0.880125	231.447781	0.006928	5.6
432	-1.034953	231.187141	0.010072	5.6
433	-0.071695	230.927283	0.006202	4.1
434	-0.667301	230.668202	0.006396	5.7
435	-1.090251	230.409895	0.011535	6.0
436	-0.522614	230.152358	0.011955	5.1
437	-0.000000	229.895587	0.000000	4.4
438	-0.000000	229.639578	0.000000	4.1
439	-0.536746	229.384329	0.006347	5.9
440	-0.293845	229.129834	0.005720	5.0
441	-0.000000	228.876091	0.000000	5.1
442	-0.528397	228.623096	0.006092	4.9
443	-0.373101	228.370846	0.004151	5.7
444	-0.287338	228.119336	0.007279	5.3
445	-0.990632	227.868563	0.009260	4.5
446	-0.573064	227.618525	0.034847	4.8
447	-0.245207	227.369216	0.002427	4.9
448	-0.339788	227.120635	0.003123	4.9
449	-0.541686	226.872777	0.010780	5.3
450	-0.541673	226.625638	0.005435	6.2
451	-0.871819	226.379217	0.011705	6.2
452	-0.834319	226.133509	0.035316	6.0
453	-0.391077	225.888510	0.008743	5.9
454	-0.000000	225.644218	0.000000	5.4
455	-0.548772	225.400630	0.012612	5.1
456	-0.000000	225.157741	0.000000	4.7
457	-0.740555	224.915549	0.020187	5.9
458	-1.302722	224.674051	0.018136	5.8
459	-0.231465	224.433242	0.003401	6.4
460	-0.889055	224.193121	0.009008	6.8
461	-1.282827	223.953684	0.017712	7.2
462	-0.835052	223.714927	0.013331	6.2
463	-0.488754	223.476848	0.007480	6.6
464	-0.616751	223.239444	0.020495	5.7
465	-0.205587	223.002710	0.002917	4.8
466	-0.000000	222.766645	0.000000	4.4
467	-0.708321	222.531245	0.009254	5.0
468	-0.952114	222.296508	0.013726	5.5
469	-0.646421	222.062429	0.020781	4.6
470	-0.393616	221.829007	0.005783	4.9
471	-0.517957	221.596238	0.014507	4.9
472	-0.000000	221.364119	0.000000	3.8
473	-0.257581	221.132647	0.004671	5.0
474	-0.514675	220.901820	0.018236	6.0
475	-0.323743	220.671634	0.009168	4.9
476	-0.935274	220.442086	0.006651	4.9
477	-0.970816	220.213174	0.011593	5.5
478	-0.000000	219.984895	0.000000	4.9
479	-0.314154	219.757246	0.008640	5.8
480	-0.557138	219.530224	0.005160	6.3
481	-0.199963	219.303826	0.002463	5.2
482	-0.073427	219.078050	0.006288	4.4
483	-0.536790	218.852893	0.028540	4.9
484	-0.631112	218.628352	0.005898	5.8
485	-0.000000	218.404424	0.000000	5.2
486	-0.364273	218.181106	0.005934	5.6
487	-0.544304	217.958397	0.006324	5.1
488	-0.033575	217.736292	0.001747	4.9
489	-0.233933	217.514790	0.002455	5.8
490	-1.088423	217.293888	0.014213	5.0
491	-0.000000	217.073584	0.000000	5.1
492	-0.022885	216.853873	0.002193	5.5
493	-0.482373	216.634755	0.006636	6.7
494	-0.000000	216.416227	0.000000	4.9
495	-0.722719	216.198285	0.009427	6.2
496	-1.381819	215.980927	0.016247	5.8
497	-0.901691	215.764151	0.018345	3.8
498	-0.007151	215.547955	0.001859	4.6
499	-0.429926	215.332335	0.007682	5.2
500	-0.346328	215.117289	0.004842	6.2
501	-0.290893	214.902815	0.004410	5.2
502	-1.402467	214.688911	0.024669	4.9
503	-0.461368	214.475573	0.006794	5.0
504	-1.082610	214.262800	0.011527	5.4
505	-0.633043	214.050588	0.010455	5.5
506	-0.783559	213.838936	0.006603	5.0
507	-0.699486	213.627842	0.005237	5.0
508	-1.304322	213.417302	0.017010	5.1
509	-0.978120	213.207314	0.004537	5.0
510	-0.482720	212.997877	0.003046	5.4
511	-0.929396	212.788987	0.008523	4.9
512	-0.805628	212.580642	0.007199	4.9
513	-0.635536	212.372841	0.008281	5.0
514	-0.850760	212.165581	0.014668	5.1
515	-0.841432	211.958859	0.019906	5.2
516	-0.922514	211.752673	0.028016	5.0
517	-0.919067	211.547021	0.004169	5.1
518	-0.822684	211.341902	0.014328	5.2
519	-0.760363	211.137311	0.010424	4.9
520	-0.000000	210.933248	0.000000	5.2
521	-0.597517	210.729710	0.012213	5.9
522	-0.000000	210.526695	0.000000	4.1
523	-0.097624	210.324200	0.002354	5.8
524	-1.208796	210.122224	0.011449	5.3
525	-0.278381	209.920765	0.002952	5.8
526	-0.584361	209.719820	0.025766	5.9
527	-0.000000	209.519387	0.000000	6.1
528	-0.273464	209.319463	0.006093	5.6
529	-1.029744	209.120048	0.010654	5.2
530	-0.654112	208.921139	0.015839	5.6
531	-0.630972	208.722733	0.011896	5.4
532	-1.116165	208.524829	0.011227	5.7
533	-0.185983	208.327425	0.008649	5.4
534	-0.617866	208.130518	0.006233	5.5
535	-0.779170	207.934107	0.016207	5.3
536	-0.771510	207.738189	0.013091	5.4
537	-0.005280	207.542762	0.001030	5.2
538	-0.912903	207.347825	0.009996	4.5
539	-0.397686	207.153376	0.012015	5.1
540	-0.835494	206.959412	0.012465	5.1
541	-1.005310	206.765932	0.021523	5.1
542	-0.127614	206.572933	0.004210	5.1
543	-0.445226	206.380414	0.007767	5.6
544	-0.000874	206.188373	0.000460	5.4
545	-0.644648	205.996807	0.008938	5.3
546	-1.121048	205.805716	0.007985	6.5
547	-0.907594	205.615096	0.005806	5.9
548	-0.637615	205.424946	0.006332	6.4
549	-0.763138	205.235265	0.011253	6.2
550	-0.410538	205.046050	0.005752	6.4
551	-0.407566	204.857299	0.009085	5.6
552	-1.018027	204.669011	0.002948	7.5
553	-0.000000	204.481184	0.000000	6.2
554	-0.500499	204.293816	0.006969	5.3
555	-0.355990	204.106905	0.003185	5.9
556	-0.160701	203.920449	0.002160	5.9
557	-0.898096	203.734447	0.008658	5.9
558	-0.303102	203.548896	0.010407	5.7
559	-0.763178	203.363795	0.004547	5.3
560	-0.574546	203.179143	0.008536	6.0
561	-1.374645	202.994937	0.019683	6.5
562	-0.469536	202.811176	0.005729	5.8
563	-0.407098	202.627857	0.005833	5.2
564	-0.953311	202.444980	0.020583	6.0
565	-0.439853	202.262543	0.013507	5.5
566	-0.634119	202.080543	0.009524	4.2
567	-0.000000	201.898979	0.000000	4.6
568	-0.859030	201.717849	0.012322	5.5
569	-0.000000	201.537153	0.000000	5.8
570	-0.000000	201.356887	0.000000	5.1
571	-0.000000	201.177050	0.000000	5.4
572	-1.137461	200.997642	0.007744	5.7
573	-1.221001	200.818659	0.022658	5.9
574	-0.000000	200.640100	0.000000	5.6
575	-0.785402	200.461965	0.006194	6.0
576	-0.478063	200.284250	0.018828	6.0
577	-0.609679	200.106955	0.003057	6.2
578	-0.960745	199.930078	0.029369	7.2
579	-1.016657	199.753617	0.008810	5.9
580	-0.450327	199.577571	0.009682	5.9
581	-0.620967	199.401938	0.007853	5.8
582	-0.430002	199.226717	0.005880	6.8
583	-0.618273	199.051905	0.013587	5.8
584	-1.244918	198.877502	0.013314	5.1
585	-0.000000	198.703506	0.000000	6.1
586	-0.000000	198.529916	0.000000	5.5
587	-1.312131	198.356729	0.019207	5.7
588	-0.751341	198.183944	0.009821	4.1
589	-0.226294	198.011560	0.003043	5.7
590	-0.523796	197.839576	0.010637	4.9
591	-0.616720	197.667989	0.004498	6.9
592	-0.602320	197.496798	0.012195	5.8
593	-0.567932	197.326002	0.011288	6.2
594	-0.000000	197.155600	0.000000	6.7
595	-0.000000	196.985589	0.000000	6.1
596	-0.000000	196.815969	0.000000	6.3
597	-0.673326	196.646738	0.017288	5.4
598	-0.432982	196.477894	0.005718	5.2
599	-0.916069	196.309436	0.008165	5.4
600	-0.658254	196.141363	0.013918	4.7
601	-1.112417	195.973673	0.011665	4.8
602	-0.009147	195.806365	0.000618	4.7
603	-0.650268	195.639437	0.010376	5.1
604	-0.488719	195.472888	0.004351	5.0
605	-0.584178	195.306717	0.010161	6.0
606	-0.548345	195.140922	0.011169	4.9
607	-0.350127	194.975501	0.002230	4.7
608	-1.112985	194.810454	0.017994	5.5
609	-0.418460	194.645779	0.004081	5.5
610	-0.000000	194.481475	0.000000	5.6
611	-0.745083	194.317540	0.013313	4.9
612	-0.475304	194.153973	0.006557	5.8
613	-1.162500	193.990773	0.014659	6.5
614	-1.389613	193.827938	0.012602	5.5
615	-0.235695	193.665467	0.003108	5.7
616	-0.440065	193.503358	0.004718	5.2
617	-0.827212	193.341611	0.013733	5.0
618	-0.640751	193.180224	0.009356	5.4
619	-0.000265	193.019196	0.000138	5.3
620	0.000000	192.858525	0.000000	6.7
621	-0.426357	192.698210	0.014007	5.5
622	-0.604891	192.538251	0.005312	5.9
623	-1.165856	192.378644	0.014719	6.7
624	-0.832770	192.219391	0.009248	5.9
625	-0.950407	192.060488	0.017212	5.7
626	-1.269858	191.901935	0.022775	6.2
627	-0.713079	191.743730	0.015325	4.0
628	-0.000000	191.585873	0.000000	5.8
629	-0.738687	191.428362	0.005351	5.5
630	-0.455205	191.271196	0.014235	5.5
631	-0.674904	191.114374	0.008542	5.1
632	-0.000000	190.957893	0.000000	6.8
