1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
54	-0.697164	27.263520	21.020070	0.005255	9.1
55	-0.700716	26.620750	21.303792	0.005520	8.1
56	-0.689991	25.977979	21.595279	0.005655	7.9
57	-0.688506	26.976150	21.145977	0.004751	8.0
58	-0.673922	27.976149	20.714216	0.004594	8.2
59	-0.687060	28.973093	20.300976	0.007279	11.2
60	-0.688736	29.973093	19.902707	0.006440	10.1
61	-0.680213	30.973093	19.519765	0.005111	8.8
62	-0.670803	31.936699	19.164447	0.007025	8.3
63	-0.690752	32.936699	18.809133	0.004121	8.8
64	-0.694836	32.293928	19.035987	0.005936	8.1
65	-0.698806	33.293862	18.685400	0.005757	9.0
66	-0.696685	32.653449	18.908431	0.005346	8.5
67	-0.696374	33.653449	18.562462	0.004385	8.0
68	-0.700252	33.010679	18.783370	0.009516	7.8
69	-0.693844	32.403647	18.996878	0.006516	7.9
70	-0.693066	31.761195	19.228195	0.006519	8.7
71	-0.696607	32.761103	18.870568	0.004968	8.6
72	-0.700851	33.761103	18.525970	0.006293	8.4
73	-0.695155	33.118350	18.745999	0.005957	8.5
74	-0.692736	32.475579	18.971324	0.005593	8.2
75	-0.688200	31.832810	19.202131	0.006381	8.0
76	-0.714041	31.190040	19.438624	0.004607	8.0
77	-0.682710	32.190040	19.073168	0.004051	7.9
78	-0.701330	31.547872	19.306254	0.005539	8.0
79	-0.693158	30.905162	19.545311	0.005019	8.0
80	-0.692342	31.133938	19.459542	0.006296	7.8
81	-0.693108	30.494937	19.701015	0.005747	8.4
82	-0.697887	29.852183	19.950029	0.002240	7.9
83	-0.689866	30.852173	19.565285	0.005019	10.3
84	-0.691454	30.209591	19.810792	0.005030	9.1
85	-0.692521	29.570929	20.060983	0.007243	9.1
86	-0.687668	30.538819	19.684241	0.004645	8.3
87	-0.682151	31.538819	19.309580	0.005231	7.8
88	-0.698190	32.519282	18.955833	0.006488	8.4
89	-0.681770	31.876512	19.186261	0.004107	8.4
90	-0.700906	31.233743	19.422360	0.005888	8.1
91	-0.710181	30.743167	19.606503	0.006514	7.9
92	-0.707741	30.100739	19.852992	0.005823	8.0
93	-0.703824	31.100739	19.471942	0.008100	8.5
94	-0.691210	32.020952	19.133994	0.005734	7.8
95	-0.694062	33.020952	18.779798	0.006118	8.1
96	-0.696197	32.378181	19.005941	0.004001	8.1
97	-0.688478	33.378179	18.656427	0.005140	8.1
98	-0.698239	32.735409	18.879591	0.006465	8.0
99	-0.701302	32.092639	19.108158	0.007600	8.1
100	-0.704698	33.073865	18.761421	0.007305	8.2
101	-0.690206	34.073862	18.420763	0.005999	9.2
102	-0.694294	33.431092	18.638291	0.005551	8.4
103	-0.707453	32.788322	18.861019	0.004383	8.8
104	-0.694065	33.788322	18.516766	0.003188	8.4
105	-0.698933	33.145561	18.736578	0.008770	8.2
106	-0.706642	32.502791	18.961675	0.006385	9.0
107	-0.694657	31.860021	19.192247	0.004942	8.2
108	-0.690491	31.217251	19.428494	0.005717	7.8
109	-0.711848	30.574481	19.670630	0.005506	7.7
110	-0.696049	30.876180	19.556231	0.004055	7.7
111	-0.694448	31.871837	19.187957	0.005166	7.7
112	-0.701553	31.240515	19.419842	0.003006	7.7
113	-0.704027	31.910153	19.174062	0.005624	8.1
114	-0.699053	31.267384	19.409859	0.007356	8.2
115	-0.687593	30.624614	19.651528	0.007697	8.0
116	-0.681810	29.981844	19.899291	0.005962	7.9
117	-0.679062	30.981844	19.516479	0.003277	7.9
118	-0.687793	30.339074	19.760827	0.005184	7.9
119	-0.669036	29.926445	19.920938	0.003861	7.8
120	-0.696223	30.926444	19.537301	0.005269	8.4
121	-0.693804	30.284332	19.781920	0.007141	9.2
122	-0.689360	31.284331	19.403568	0.005706	8.5
123	-0.692745	32.284331	19.039416	0.006276	8.6
124	-0.696108	31.645710	19.270375	0.006444	9.1
125	-0.698821	32.645710	18.911159	0.006323	8.5
126	-0.689386	33.645710	18.565091	0.007204	9.3
127	-0.706090	33.002940	18.786062	0.004356	9.2
128	-0.702103	34.002862	18.444541	0.003865	8.0
129	-0.690137	33.360253	18.662580	0.005734	7.9
130	-0.687182	32.717482	18.885892	0.006603	10.8
131	-0.689437	33.717482	18.540739	0.006378	9.4
132	-0.705532	33.074712	18.761127	0.007242	9.2
133	-0.687563	34.074712	18.420478	0.005926	9.3
134	-0.697244	33.431942	18.638000	0.004292	8.4
135	-0.681396	32.789395	18.860643	0.008089	8.2
136	-0.694127	32.146624	19.088749	0.005888	8.1
137	-0.693222	32.803973	18.855532	0.004553	7.8
138	-0.695487	33.803973	18.511478	0.006206	8.1
139	-0.690481	33.161203	18.731167	0.006614	8.4
140	-0.692539	32.581027	18.933988	0.009683	8.7
141	-0.709143	31.938257	19.163883	0.004757	8.1
142	-0.705523	32.938257	18.808590	0.005135	8.3
143	-0.686061	33.938204	18.466249	0.006089	8.8
144	-0.686801	33.295434	18.684860	0.007702	9.1
145	-0.693907	32.652756	18.908675	0.005879	8.7
146	-0.689121	33.652756	18.562697	0.003262	8.5
147	-0.693549	34.532045	18.268777	0.008004	8.0
148	-0.698177	33.889275	18.482710	0.008210	7.9
149	-0.687656	34.889022	18.152090	0.005818	7.7
150	-0.695113	35.889021	17.833011	0.008812	7.7
151	-0.692733	35.246251	18.036803	0.003369	8.1
152	-0.695845	34.603481	18.245306	0.006408	8.1
153	-0.684111	33.960817	18.458651	0.005081	8.6
154	-0.681465	34.960759	18.128820	0.003720	8.0
155	-0.692060	34.347739	18.329612	0.005172	7.6
156	-0.698322	35.347739	18.004317	0.005641	7.9
157	-0.690907	34.704969	18.212066	0.006048	7.8
158	-0.701814	35.704969	17.890893	0.006090	7.9
159	-0.695442	35.062198	18.096018	0.004655	8.2
160	-0.680246	34.419428	18.305901	0.007214	8.0
161	-0.686741	34.986640	18.120440	0.007038	7.8
162	-0.708871	34.343869	18.330893	0.006402	8.2
163	-0.706629	35.343869	18.005553	0.004517	8.8
164	-0.691895	34.701099	18.213331	0.006092	8.6
165	-0.700493	35.701099	17.892114	0.004923	8.0
166	-0.677704	36.701099	17.582032	0.006470	8.6
167	-0.693103	37.646325	17.298655	0.004135	8.3
168	-0.705275	38.646325	17.008635	0.006322	8.3
169	-0.687760	39.637021	16.730745	0.004481	8.4
170	-0.686459	38.994399	16.909955	0.007608	8.7
171	-0.708868	39.994249	16.632757	0.005337	8.8
172	-0.703439	39.351482	16.809903	0.004323	8.8
173	-0.683914	38.708712	16.990863	0.006078	8.9
174	-0.701820	39.708712	16.710988	0.005349	8.8
175	-0.697724	40.708712	16.440184	0.008180	8.3
176	-0.694259	41.708712	16.178016	0.007194	8.0
177	-0.686495	41.072168	16.343920	0.004876	8.3
178	-0.697170	40.429401	16.514935	0.008283	8.6
179	-0.700234	41.429401	16.250397	0.004003	8.4
180	-0.683753	41.715114	16.176365	0.003793	8.3
181	-0.696911	41.072355	16.343871	0.006631	8.2
182	-0.694880	40.429585	16.514885	0.007202	8.3
183	-0.705167	40.182659	16.581538	0.006966	8.6
184	-0.702122	39.595638	16.742171	0.006056	9.1
185	-0.717093	40.595638	16.470364	0.007855	8.2
186	-0.695579	39.952868	16.644050	0.004607	8.1
187	-0.678375	39.310098	16.821438	0.010037	8.8
188	-0.705511	40.310098	16.547071	0.005141	9.8
189	-0.696641	41.305959	16.282593	0.005495	9.4
190	-0.700859	40.895971	16.390446	0.009062	8.9
191	-0.696622	40.253552	16.562346	0.005050	8.1
192	-0.694244	41.253552	16.296300	0.007189	8.3
193	-0.692915	42.253332	16.038721	0.005604	8.5
194	-0.705251	41.610562	16.203377	0.005295	8.4
195	-0.688522	42.051499	16.090063	0.004655	8.6
196	-0.698543	43.051498	15.838857	0.007864	9.3
197	-0.694583	42.408728	15.999415	0.007061	12.8
198	-0.690656	41.765958	16.163261	0.003915	8.8
199	-0.688261	42.765958	15.909783	0.006109	8.5
200	-0.698964	42.295933	16.027926	0.006951	8.3
201	-0.697009	43.295933	15.778643	0.010173	8.1
202	-0.687576	42.653696	15.937842	0.005639	8.8
203	-0.703504	43.119174	15.822140	0.005600	9.3
204	-0.693096	44.119174	15.579168	0.006881	7.9
205	-0.684629	43.476404	15.734478	0.006240	8.0
206	-0.697894	44.476404	15.494170	0.004645	8.0
207	-0.669850	45.476404	15.261093	0.007201	8.3
208	-0.695772	46.476404	15.034923	0.004676	7.9
209	-0.699343	47.471570	14.816406	0.005485	7.9
210	-0.700713	46.828800	14.956811	0.006114	7.7
211	-0.694113	47.828494	14.739572	0.005265	7.8
212	-0.696759	48.828408	14.528508	0.005780	7.8
213	-0.708197	48.187163	14.663162	0.004917	7.9
214	-0.695863	47.544393	14.800664	0.006536	7.7
215	-0.706123	46.901626	14.940770	0.005718	8.3
216	-0.685592	46.276320	15.079638	0.005581	7.8
217	-0.683014	47.276320	14.858776	0.005392	8.4
218	-0.685706	46.633550	14.999990	0.005829	7.9
219	-0.685068	45.990796	15.143909	0.009133	8.4
220	-0.693223	46.990796	14.921175	0.004367	7.9
221	-0.704864	46.348026	15.063583	0.005713	8.6
222	-0.695076	45.705256	15.208735	0.005221	8.1
223	-0.688762	46.414767	15.048669	0.007566	8.6
224	-0.699639	47.414767	14.828707	0.003723	8.4
225	-0.695096	46.771997	14.969347	0.005493	8.3
226	-0.688668	46.129227	15.112680	0.006670	8.2
227	-0.689004	45.486511	15.258773	0.004448	8.4
228	-0.693637	45.023069	15.365880	0.005032	8.2
229	-0.713819	44.449509	15.500537	0.005373	7.9
230	-0.685848	45.449509	15.267269	0.007458	7.9
231	-0.694428	44.806739	15.416393	0.007182	8.0
232	-0.682360	44.163969	15.568459	0.004083	7.9
233	-0.690955	45.161340	15.333767	0.005275	7.6
234	-0.690767	46.161340	15.105454	0.005689	7.8
235	-0.693257	45.518570	15.251419	0.007875	9.1
236	-0.694289	45.733624	15.202270	0.005398	8.5
237	-0.686378	46.733623	14.977828	0.003899	8.3
238	-0.697915	46.090853	15.121324	0.007278	8.3
239	-0.694711	47.090850	14.899249	0.006261	7.9
240	-0.692562	46.448080	15.041237	0.004132	8.4
241	-0.696580	47.402716	14.831320	0.005861	8.5
242	-0.695869	46.780953	14.967369	0.006398	8.5
243	-0.688859	47.780953	14.749760	0.005275	9.8
244	-0.702807	48.780952	14.538388	0.005308	9.2
245	-0.693850	49.780952	14.332988	0.006437	8.6
246	-0.698431	50.780952	14.133312	0.005219	8.9
247	-0.693012	51.780952	13.939122	0.006826	9.1
248	-0.700896	51.138181	14.063323	0.004698	8.4
249	-0.682177	52.138181	13.871039	0.004379	7.7
250	-0.707190	51.495570	13.993994	0.004427	7.7
251	-0.700658	52.475350	13.807386	0.004584	7.7
252	-0.701514	53.475350	13.621991	0.004872	7.7
253	-0.688320	52.832580	13.740581	0.007488	7.8
254	-0.697979	53.832580	13.556964	0.005720	7.8
255	-0.699159	54.831842	13.378319	0.005446	8.8
256	-0.702283	55.831840	13.204194	0.004879	8.1
257	-0.693536	56.778331	13.043511	0.006340	8.2
258	-0.679299	57.778331	12.877939	0.003714	8.0
259	-0.714953	58.778308	12.716521	0.006916	7.8
260	-0.698791	58.158600	12.816075	0.008155	8.3
261	-0.702450	57.515829	12.920994	0.004706	8.4
262	-0.697139	58.515829	12.758498	0.007923	8.0
263	-0.696287	59.415890	12.615698	0.004568	9.2
264	-0.698583	60.239935	12.487732	0.003973	8.3
265	-0.688238	59.606801	12.585818	0.009437	8.1
266	-0.695441	60.606801	12.431593	0.004477	8.1
267	-0.685868	61.606787	12.281104	0.007005	8.0
268	-0.695009	60.964017	12.377414	0.005628	7.8
269	-0.684708	61.964008	12.228225	0.007860	8.3
270	-0.682285	62.958597	12.083367	0.005238	8.2
271	-0.692140	62.315827	12.176589	0.006404	8.7
272	-0.699908	63.315827	12.032172	0.005535	9.2
273	-0.686764	62.673057	12.124602	0.005905	9.1
274	-0.693240	63.673057	11.981409	0.004637	8.1
275	-0.695431	63.043663	12.071137	0.005897	8.2
276	-0.690791	64.043662	11.929196	0.005386	7.9
277	-0.678437	65.043662	11.790555	0.004318	8.7
278	-0.696736	65.114627	11.780839	0.005561	9.1
279	-0.693982	64.471865	11.869433	0.003311	9.8
280	-0.708126	63.829095	11.959370	0.004132	9.7
281	-0.699741	63.267048	12.039137	0.006996	9.2
282	-0.694070	64.267048	11.897944	0.006756	9.5
283	-0.695712	64.258759	11.899101	0.005955	8.9
284	-0.690284	65.253350	11.761892	0.006378	9.3
285	-0.698349	64.610781	11.850173	0.005328	8.6
286	-0.693867	64.003051	11.934896	0.006045	8.7
287	-0.681454	63.360281	12.025832	0.006523	8.1
288	-0.691931	62.725094	12.117067	0.006417	8.1
289	-0.697073	63.725089	11.974051	0.007042	8.0
290	-0.691265	63.305600	12.033632	0.005798	8.2
291	-0.694572	62.662830	12.126085	0.003786	8.1
292	-0.690118	63.662830	11.982857	0.005491	7.9
293	-0.690802	64.662830	11.842973	0.003431	8.0
294	-0.699716	64.224769	11.903846	0.009080	9.3
295	-0.702120	65.224769	11.765790	0.006687	8.2
296	-0.690454	64.588877	11.853206	0.004956	9.3
297	-0.689282	64.944481	11.804162	0.005109	8.0
298	-0.702471	65.944481	11.668395	0.005495	8.5
299	-0.698525	65.301822	11.755286	0.006864	9.3
300	-0.686054	66.301822	11.620634	0.003626	8.6
301	-0.697709	67.301822	11.489033	0.005581	8.8
302	-0.700620	66.659052	11.573278	0.007118	8.9
303	-0.691517	66.016281	11.658767	0.005725	8.2
304	-0.705001	67.016281	11.526306	0.007174	7.9
305	-0.696758	66.390067	11.608900	0.005969	9.0
306	-0.703726	67.389431	11.477645	0.009279	9.2
307	-0.693904	68.389350	11.349255	0.006869	8.0
308	-0.690755	69.389350	11.223696	0.004952	8.1
309	-0.688308	70.389266	11.100894	0.005422	8.5
310	-0.708355	69.746555	11.179516	0.003460	9.4
311	-0.688266	70.746550	11.057664	0.005354	8.8
312	-0.697994	70.103784	11.135680	0.004685	8.4
313	-0.690753	71.103784	11.014776	0.004958	8.8
314	-0.704684	72.103784	10.896470	0.006332	8.3
315	-0.684012	71.461014	10.972220	0.004695	7.9
316	-0.700928	70.818243	11.049030	0.006097	7.8
317	-0.674644	70.696625	11.063685	0.005101	9.3
318	-0.692660	71.696625	10.944331	0.004297	8.9
319	-0.694842	71.053855	11.020750	0.005053	8.2
320	-0.704547	72.053816	10.902321	0.006328	8.2
321	-0.692204	73.053808	10.786406	0.006081	9.3
322	-0.694234	74.053808	10.672929	0.010258	8.0
323	-0.694931	75.053808	10.561815	0.005651	7.8
324	-0.686223	74.411206	10.632950	0.006377	8.0
325	-0.685321	73.768436	10.705068	0.006052	9.5
326	-0.703089	74.768436	10.593287	0.005247	9.4
327	-0.694158	74.125669	10.664866	0.006612	8.1
328	-0.690806	73.482955	10.737413	0.005813	7.9
329	-0.700891	74.011921	10.677634	0.006321	7.9
330	-0.699086	73.369151	10.750362	0.005736	8.4
331	-0.690301	72.726381	10.824088	0.005093	7.8
332	-0.679426	73.726381	10.709821	0.004132	8.7
333	-0.700265	74.726380	10.597941	0.004982	10.6
334	-0.682568	74.733576	10.597145	0.005376	8.4
335	-0.694761	74.193608	10.657255	0.007771	7.8
336	-0.693181	74.841354	10.585228	0.006158	8.9
337	-0.698920	74.198584	10.656698	0.005257	8.0
338	-0.691577	75.198584	10.545920	0.006464	7.8
339	-0.691996	74.555814	10.616858	0.004463	8.1
340	-0.687356	73.913044	10.688758	0.006228	8.2
341	-0.696000	74.912852	10.577337	0.005155	8.4
342	-0.694424	75.614695	10.500499	0.005094	8.3
343	-0.690311	76.581149	10.396501	0.004677	8.1
344	-0.697653	75.939360	10.465332	0.004811	8.2
345	-0.684502	76.939349	10.358478	0.004181	8.8
346	-0.701520	77.939349	10.253782	0.004709	9.2
347	-0.681418	78.932632	10.151865	0.004007	8.3
348	-0.694331	78.289924	10.217578	0.006965	7.8
349	-0.698509	77.647154	10.284154	0.008656	8.4
350	-0.704793	78.647154	10.180949	0.006011	9.6
351	-0.681519	79.647153	10.079794	0.003576	8.7
352	-0.675004	79.004417	10.144577	0.005485	10.4
353	-0.689731	80.004406	10.044142	0.005574	9.1
354	-0.704889	79.708670	10.073637	0.006298	8.9
355	-0.671806	80.708670	9.974593	0.006192	8.7
356	-0.687265	80.065935	10.038027	0.006471	8.1
357	-0.700293	81.065935	9.939678	0.007895	8.1
358	-0.699307	80.423165	10.002671	0.005957	8.0
359	-0.677874	79.780394	10.066467	0.003888	8.0
360	-0.699379	80.780394	9.967564	0.004666	8.0
361	-0.702392	80.178494	10.026860	0.005908	7.8
362	-0.710306	81.178111	9.928766	0.004925	7.7
363	-0.707592	82.178111	9.832537	0.006278	7.9
364	-0.703188	81.535341	9.894174	0.006998	8.2
365	-0.689577	82.535341	9.798611	0.006585	8.5
366	-0.671100	81.892571	9.859823	0.007639	8.4
367	-0.694823	82.892571	9.764919	0.004626	8.3
368	-0.699058	83.892571	9.671825	0.005703	8.1
369	-0.704163	83.254438	9.731025	0.006003	8.0
370	-0.690907	84.254438	9.638573	0.005800	8.1
371	-0.697283	85.248742	9.548372	0.007754	8.7
372	-0.693096	86.248725	9.459344	0.004665	8.5
373	-0.701905	85.606100	9.516365	0.007829	9.4
374	-0.694290	84.963330	9.574091	0.003787	9.7
375	-0.703176	84.320559	9.632522	0.006315	10.2
376	-0.688882	83.677789	9.691670	0.006816	8.6
377	-0.693734	84.644463	9.602988	0.005096	8.2
378	-0.685349	85.644463	9.512942	0.005679	8.0
379	-0.696201	86.643418	9.424659	0.004468	8.0
380	-0.700408	86.013381	9.480147	0.006701	7.9
381	-0.695259	87.013381	9.392378	0.005695	8.9
382	-0.688326	86.370611	9.448606	0.009487	8.4
383	-0.694514	85.727841	9.505510	0.008895	8.2
384	-0.692420	86.727841	9.417274	0.003558	8.2
385	-0.686544	86.085071	9.473800	0.003817	8.1
386	-0.697852	85.442553	9.530987	0.008760	7.9
387	-0.692316	86.442552	9.442279	0.004340	11.0
388	-0.691394	85.799782	9.499107	0.004516	8.1
389	-0.703217	85.157012	9.556623	0.004513	8.3
390	-0.678769	85.970029	9.483989	0.003621	8.9
391	-0.696947	85.327259	9.541321	0.003119	8.8
392	-0.686137	86.218668	9.461995	0.005952	9.6
393	-0.694791	86.766582	9.413888	0.004215	9.9
394	-0.689838	86.123819	9.470373	0.004224	10.1
395	-0.693865	85.742306	9.504222	0.004174	9.0
396	-0.689224	85.099552	9.561799	0.004082	9.0
397	-0.689926	84.457728	9.619993	0.005849	8.3
398	-0.689300	85.457119	9.529683	0.008448	8.0
399	-0.695114	84.814349	9.587571	0.007981	8.3
400	-0.698108	84.171681	9.646157	0.006949	9.0
401	-0.684895	85.171681	9.555303	0.004336	7.9
402	-0.683328	84.536707	9.612793	0.008296	7.9
403	-0.690781	83.893937	9.671699	0.004110	8.0
404	-0.694467	84.874293	9.582142	0.004702	8.1
405	-0.672989	85.874293	9.492484	0.003502	7.8
406	-0.696150	85.265208	9.546893	0.005852	8.2
407	-0.701061	86.265190	9.457892	0.005723	7.9
408	-0.693990	85.622990	9.514857	0.007311	7.8
409	-0.686725	84.980220	9.572565	0.004603	8.8
410	-0.703420	85.980220	9.483085	0.006418	8.3
411	-0.696479	85.337664	9.540388	0.006638	8.6
412	-0.683514	86.337664	9.451506	0.005051	8.8
413	-0.688580	87.337664	9.364265	0.006421	9.3
414	-0.686487	88.337664	9.278619	0.006998	9.0
415	-0.709497	89.337656	9.194527	0.007244	8.9
416	-0.696652	90.337656	9.111945	0.005314	9.2
417	-0.678894	91.337656	9.030832	0.003966	9.0
418	-0.693738	90.703997	9.082061	0.006820	8.5
419	-0.683487	90.502482	9.098475	0.004388	8.4
420	-0.693213	91.502481	9.017602	0.007967	7.9
421	-0.699939	92.502481	8.938153	0.005792	7.8
422	-0.694040	93.464269	8.863050	0.004738	7.7
423	-0.698065	93.707745	8.844238	0.004339	7.8
424	-0.694896	94.707743	8.767802	0.007633	7.8
425	-0.694982	95.707743	8.692676	0.006093	7.8
426	-0.696112	96.707743	8.618826	0.004500	7.7
427	-0.690127	97.707332	8.546250	0.006583	9.5
428	-0.700087	97.064739	8.592765	0.006304	8.3
429	-0.701500	96.696392	8.619657	0.004867	8.0
430	-0.698626	96.053692	8.666985	0.006116	8.0
431	-0.695438	95.411465	8.714799	0.007812	8.4
432	-0.681786	94.768695	8.763186	0.005298	8.9
433	-0.688221	94.125928	8.812112	0.006599	8.8
434	-0.711883	93.483421	8.861567	0.006504	8.4
435	-0.709890	94.483421	8.784833	0.006517	8.7
436	-0.702432	93.840651	8.834002	0.005264	7.8
437	-0.692680	94.840651	8.757742	0.004995	8.3
438	-0.695888	95.840650	8.682788	0.003690	10.0
439	-0.705916	96.838319	8.609275	0.005093	8.2
440	-0.708063	97.838319	8.536830	0.006659	8.0
441	-0.691116	97.195549	8.583255	0.006168	7.8
442	-0.697476	98.195547	8.511245	0.004253	7.8
443	-0.699345	97.552777	8.557392	0.006552	7.9
444	-0.703269	97.421516	8.566877	0.005452	8.5
445	-0.689858	98.421516	8.495140	0.005509	9.6
446	-0.679954	97.968493	8.527489	0.004722	8.4
447	-0.698300	98.968493	8.456408	0.005670	8.6
448	-0.678517	99.949220	8.387839	0.005113	10.1
449	-0.700177	100.949218	8.319057	0.006551	9.5
450	-0.713055	100.306448	8.363138	0.005304	10.3
451	-0.696701	99.663678	8.407688	0.005623	9.6
452	-0.682446	99.020908	8.452715	0.004283	10.4
453	-0.684026	98.390003	8.497383	0.005312	9.2
454	-0.692237	99.389868	8.426810	0.006056	8.9
455	-0.700745	98.747097	8.472043	0.004193	8.6
456	-0.687622	98.104359	8.517762	0.007626	10.4
457	-0.696851	97.461589	8.563979	0.005752	9.4
458	-0.711847	98.461589	8.492291	0.008080	9.3
459	-0.696106	99.461589	8.421793	0.005391	9.1
460	-0.681786	98.820115	8.466880	0.005374	10.0
461	-0.702889	99.820115	8.396802	0.004436	11.4
462	-0.691348	99.177345	8.441712	0.005167	10.1
463	-0.698426	98.534594	8.487104	0.005085	9.8
464	-0.684841	99.534594	8.416692	0.007327	8.8
465	-0.696511	98.895309	8.461570	0.006073	9.0
466	-0.675634	98.252539	8.507178	0.005930	9.0
467	-0.693529	99.252539	8.436434	0.005072	9.4
468	-0.685538	100.252525	8.366857	0.005023	9.6
469	-0.690253	101.251821	8.298466	0.006739	8.8
470	-0.703658	100.609050	8.342328	0.007686	8.3
471	-0.685863	101.609050	8.274288	0.006101	9.2
472	-0.704471	100.969991	8.317641	0.006651	8.8
473	-0.682447	100.327221	8.361706	0.004705	9.9
474	-0.700704	101.327221	8.293351	0.005962	9.0
475	-0.693332	102.327221	8.226104	0.003996	8.5
476	-0.688566	101.684562	8.269195	0.004630	7.8
477	-0.699173	101.041792	8.312747	0.006316	8.0
478	-0.698404	102.041792	8.245187	0.004868	7.9
479	-0.681219	103.041792	8.178716	0.005891	7.8
480	-0.711567	104.020727	8.114675	0.007278	7.9
481	-0.707654	103.377957	8.156611	0.008652	9.1
482	-0.688318	104.377957	8.091554	0.006743	8.8
483	-0.703499	103.986771	8.116879	0.005822	8.8
484	-0.710362	103.344001	8.158838	0.006924	8.3
485	-0.687410	104.343916	8.093752	0.006996	8.1
486	-0.692317	103.701145	8.135471	0.007959	8.1
487	-0.693308	103.413637	8.154271	0.004882	8.3
488	-0.695849	104.413637	8.089252	0.004271	8.2
489	-0.686366	104.072141	8.111339	0.006369	8.5
490	-0.697038	105.072141	8.047000	0.005690	8.7
491	-0.706725	106.072140	7.983674	0.004446	8.8
492	-0.709081	107.072129	7.921337	0.006002	7.9
493	-0.683984	106.429359	7.961294	0.004409	8.7
494	-0.695491	107.429359	7.899304	0.005105	9.3
495	-0.708644	106.826256	7.936574	0.004806	8.7
496	-0.691496	107.826255	7.874967	0.005073	8.2
497	-0.694727	108.824928	7.814390	0.005194	8.0
498	-0.696957	109.314561	7.785028	0.005630	8.0
499	-0.694681	108.671791	7.823618	0.005472	8.2
