1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
194	-1.165882	329.690771	0.018886	5.0
195	-0.664515	329.022027	0.013585	4.8
196	-0.000000	328.356888	0.000000	4.7
197	-0.000000	327.695322	0.000000	4.8
198	-0.858165	327.037299	0.008498	4.9
199	-0.745318	326.382787	0.016738	4.2
200	-0.336720	325.731758	0.006340	4.7
201	-0.388235	325.084179	0.004353	4.9
202	-0.186879	324.440023	0.007173	4.1
203	-0.000000	323.799258	0.000000	4.0
204	-0.000000	323.161858	0.000000	4.3
205	-0.743767	322.527792	0.013696	6.2
206	-0.479065	321.897034	0.007278	4.9
207	-0.824773	321.269554	0.012736	4.9
208	-0.815484	320.645325	0.019077	4.9
209	-0.000000	320.024320	0.000000	4.3
210	-0.222126	319.406512	0.002184	5.5
211	-0.201136	318.791875	0.004229	5.7
212	-0.475482	318.180381	0.005111	6.2
213	-0.000000	317.572005	0.000000	4.4
214	-0.448650	316.966721	0.011732	5.3
215	-1.067259	316.364504	0.006634	4.9
216	-0.892413	315.765329	0.026138	5.0
217	-0.546473	315.169170	0.014846	5.2
218	-0.544039	314.576003	0.008539	5.3
219	-0.964690	313.985804	0.020001	6.1
220	-0.565678	313.398548	0.010807	6.1
221	-0.402932	312.814213	0.008665	5.7
222	-0.938224	312.232773	0.026920	5.9
223	-1.387073	311.654207	0.007401	5.9
224	-0.821574	311.078491	0.013795	6.2
225	-0.053395	310.505602	0.004225	5.8
226	-0.000000	309.935518	0.000000	4.0
227	-0.000000	309.368217	0.000000	5.0
228	-0.830797	308.803676	0.009880	5.0
229	-0.000000	308.241874	0.000000	4.8
230	-0.568404	307.682789	0.009382	5.0
231	-0.781978	307.126400	0.006244	5.2
232	-0.467302	306.572687	0.007025	4.4
233	-1.170053	306.021627	0.007710	5.1
234	-0.296066	305.473201	0.011781	5.0
235	-0.302914	304.927388	0.014724	4.8
236	-1.333019	304.384168	0.006743	5.3
237	-1.599445	303.843521	0.007131	5.1
238	-0.778125	303.305427	0.013214	5.0
239	-0.766031	302.769867	0.015076	4.8
240	-0.663284	302.236821	0.014625	4.1
241	-0.622972	301.706270	0.010431	5.1
242	-0.864544	301.178196	0.025993	5.3
243	-0.768329	300.652580	0.006449	5.4
244	-0.865720	300.129402	0.011477	5.0
245	-0.579298	299.608645	0.005339	4.3
246	-1.034144	299.090291	0.014022	5.6
247	-0.942588	298.574321	0.006556	5.0
248	-0.307712	298.060718	0.007390	5.0
249	-0.114565	297.549465	0.005007	5.2
250	-0.470244	297.040543	0.002405	5.1
251	-1.240791	296.533936	0.010672	5.1
252	-0.438535	296.029626	0.008339	5.6
253	-0.529969	295.527597	0.006719	6.1
254	-0.000014	295.027832	0.000008	6.1
255	-0.220504	294.530315	0.006063	6.0
256	-0.000000	294.035028	0.000000	5.9
257	-0.000075	293.541956	0.000077	5.6
258	-1.045732	293.051083	0.013693	4.8
259	-0.516132	292.562393	0.014630	5.0
260	-0.421071	292.075870	0.003318	5.5
261	-1.184459	291.591498	0.013204	5.0
262	-0.528268	291.109263	0.019694	4.9
263	-0.788225	290.629149	0.009159	5.1
264	-0.825180	290.151140	0.028043	5.5
265	-1.010129	289.675222	0.014013	4.7
266	-0.755702	289.201380	0.007884	5.0
267	-0.070557	288.729600	0.008774	4.5
268	-0.607904	288.259866	0.004299	4.5
269	-0.523803	287.792165	0.012504	4.8
270	-0.000000	287.326481	0.000000	4.9
271	-0.873443	286.862802	0.017753	5.0
272	-1.380952	286.401113	0.005318	5.5
273	-0.862171	285.941400	0.014942	5.1
274	-1.007535	285.483649	0.016271	5.3
275	-0.560087	285.027847	0.010605	5.3
276	-0.000000	284.573981	0.000000	4.2
277	-0.645148	284.122037	0.016380	5.0
278	-0.342443	283.672002	0.009003	3.7
279	-0.000000	283.223863	0.000000	5.0
280	-0.472908	282.777607	0.008850	5.1
281	-0.497442	282.333221	0.016709	5.2
282	-0.196285	281.890692	0.008772	5.0
283	-0.594377	281.450008	0.012523	4.8
284	-0.417580	281.011157	0.004252	4.6
