1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
100	-0.642894	8.336887	5.582169	0.007295	8.1
101	-0.636264	9.270019	5.410088	0.008112	8.3
102	-0.646159	8.322163	5.584972	0.004222	8.1
103	-0.638975	7.439048	5.758402	0.007246	8.7
104	-0.659623	7.381611	5.770056	0.005918	8.6
105	-0.636302	7.990076	5.648949	0.008030	8.5
106	-0.642974	8.990048	5.460594	0.008616	8.0
107	-0.626012	8.042880	5.638679	0.008424	7.9
108	-0.659076	7.242874	5.798400	0.005323	9.0
109	-0.643110	8.142234	5.619455	0.006968	8.5
110	-0.659731	7.950499	5.656672	0.009229	7.8
111	-0.643484	7.003296	5.848007	0.008220	7.7
112	-0.644807	6.053258	6.053373	0.006376	7.9
113	-0.625153	6.735018	5.904574	0.007303	8.9
114	-0.637072	5.819202	6.106202	0.005333	8.3
115	-0.648970	5.323638	6.221156	0.006759	8.0
116	-0.638873	6.301426	5.998349	0.008347	8.8
117	-0.623787	6.731139	5.905400	0.009106	8.3
118	-0.652507	7.700585	5.705928	0.006985	8.7
119	-0.632382	6.751133	5.901145	0.005187	10.8
120	-0.663241	6.702568	5.911491	0.008625	10.1
121	-0.647628	7.321807	5.782240	0.009142	7.9
122	-0.655465	6.371778	5.982932	0.008273	8.0
123	-0.627750	5.421740	6.198058	0.008288	10.9
124	-0.646170	6.421585	5.972064	0.012379	8.9
125	-0.663199	7.421585	5.761940	0.009755	8.1
126	-0.654713	8.377542	5.574444	0.009178	7.9
127	-0.654227	8.936980	5.470274	0.007165	8.0
128	-0.636261	9.874037	5.304245	0.007923	8.6
129	-0.652196	10.873352	5.137943	0.008479	7.8
130	-0.639283	9.923366	5.295784	0.009393	8.3
131	-0.641633	10.923359	5.129895	0.007506	7.8
132	-0.629336	11.854228	4.984548	0.009499	8.5
133	-0.646634	12.854228	4.837312	0.005828	8.1
134	-0.654509	11.904203	4.976977	0.005099	8.0
135	-0.638674	12.575739	4.877435	0.006269	8.9
136	-0.648235	11.738679	5.002141	0.009694	8.0
137	-0.642390	12.738567	4.853895	0.008509	8.8
138	-0.637456	13.737448	4.714321	0.007412	9.2
139	-0.655320	14.513645	4.611283	0.006281	8.1
140	-0.654193	13.865503	4.697006	0.007304	7.8
141	-0.651140	14.798324	4.574613	0.009974	7.7
142	-0.632329	13.854907	4.698434	0.003546	8.5
143	-0.640665	14.419537	4.623535	0.009474	8.9
144	-0.655415	15.417531	4.496831	0.007110	8.5
145	-0.646916	14.467498	4.617283	0.008307	8.6
146	-0.640879	13.680277	4.722092	0.005117	9.3
147	-0.656242	14.677399	4.590118	0.006066	8.8
148	-0.657266	14.328129	4.635498	0.007808	8.4
149	-0.649923	15.258083	4.516606	0.009669	8.1
150	-0.637137	14.313149	4.637464	0.007988	7.8
151	-0.657807	13.539481	4.741341	0.008458	8.2
152	-0.648945	14.538093	4.608111	0.008244	7.9
153	-0.663368	13.589654	4.734464	0.007109	7.8
154	-0.632943	12.643636	4.867591	0.010010	8.6
155	-0.629340	11.791234	4.994123	0.006007	7.9
156	-0.653239	12.788611	4.846706	0.008334	7.8
157	-0.661359	12.204275	4.932000	0.009601	8.1
158	-0.646702	13.122978	4.799214	0.004533	8.3
159	-0.655202	12.173280	4.936608	0.006371	7.9
160	-0.644519	11.397048	5.054889	0.005089	7.8
161	-0.627603	10.574469	5.186579	0.008753	8.7
162	-0.623934	11.574428	5.027363	0.009253	8.7
163	-0.654081	10.627736	5.177844	0.007073	9.8
164	-0.645808	10.129128	5.260779	0.008794	9.0
165	-0.644751	9.179438	5.426326	0.006396	9.0
166	-0.647156	8.229570	5.602664	0.006371	8.2
167	-0.632269	7.903790	5.665813	0.008415	9.0
168	-0.644349	7.133785	5.820883	0.006443	9.3
169	-0.639472	6.209372	6.018642	0.007535	8.2
170	-0.654901	6.677729	5.916796	0.006275	9.1
171	-0.642467	7.674101	5.711198	0.007226	7.9
172	-0.633259	6.784238	5.894114	0.003696	7.8
173	-0.643260	5.913571	6.084792	0.008429	8.0
174	-0.641909	6.857484	5.878617	0.006859	7.9
175	-0.636039	7.857296	5.674942	0.005541	7.9
176	-0.629182	6.985448	5.851737	0.010819	7.8
177	-0.633930	7.897611	5.667024	0.011001	8.9
178	-0.646071	8.897598	5.477479	0.005434	7.9
179	-0.652112	9.376363	5.391148	0.005449	7.8
180	-0.636521	9.975212	5.286920	0.006663	10.5
181	-0.644131	9.367293	5.392758	0.007037	9.6
182	-0.647261	8.423592	5.565720	0.004959	9.4
183	-0.656636	8.514475	5.548582	0.004844	9.0
184	-0.657798	8.417668	5.566841	0.005630	8.3
185	-0.642587	9.329701	5.399442	0.005066	10.8
186	-0.636743	8.391649	5.571769	0.009565	8.8
187	-0.643938	9.381019	5.390322	0.009924	9.1
188	-0.634452	8.430983	5.564322	0.005958	9.5
189	-0.649410	9.175815	5.426978	0.007507	8.7
190	-0.642315	10.173486	5.253294	0.008575	8.3
191	-0.642128	9.224648	5.418209	0.009250	8.7
192	-0.639240	8.298522	5.589479	0.006441	8.0
193	-0.658939	7.353468	5.775783	0.005997	7.8
194	-0.658223	7.589033	5.728192	0.006881	7.9
195	-0.639885	8.528034	5.546034	0.009967	9.3
196	-0.651507	7.580378	5.729927	0.006091	8.1
197	-0.669977	8.440838	5.562460	0.008437	7.9
198	-0.650200	9.434358	5.380875	0.005952	8.5
199	-0.660619	10.389761	5.217098	0.007259	8.6
200	-0.644068	9.585297	5.354320	0.010635	9.2
201	-0.652309	10.580806	5.185538	0.004623	8.5
202	-0.637192	9.636918	5.345299	0.005585	8.5
203	-0.645199	10.594346	5.183316	0.005828	8.7
204	-0.671998	11.593031	5.024493	0.007443	8.8
205	-0.639578	12.543051	4.882188	0.006580	8.0
206	-0.631560	11.597715	5.023771	0.006358	8.5
207	-0.664381	10.770910	5.154510	0.005026	9.3
208	-0.652685	10.350117	5.223696	0.007559	8.1
209	-0.643448	9.490024	5.371051	0.006186	7.9
210	-0.645115	8.546084	5.542646	0.008203	8.6
211	-0.648480	9.542115	5.361890	0.007971	8.0
212	-0.637294	10.541999	5.191918	0.007336	7.9
213	-0.645742	11.541146	5.032505	0.009961	9.4
214	-0.650508	10.600863	5.182247	0.009661	9.9
215	-0.631551	11.526190	5.034819	0.006952	8.9
216	-0.638579	10.579369	5.185774	0.012790	8.2
217	-0.650141	9.777800	5.320831	0.005612	8.9
218	-0.648844	10.644129	5.175161	0.006501	9.9
219	-0.642249	10.670919	5.170784	0.010701	9.7
220	-0.635735	11.669421	5.012745	0.007571	9.4
221	-0.654833	12.669421	4.863864	0.007842	8.5
222	-0.651731	13.576158	4.736312	0.007112	8.7
223	-0.634353	14.576126	4.603185	0.009319	8.1
224	-0.650294	15.189828	4.525124	0.004536	7.8
225	-0.645356	16.170894	4.405691	0.009957	7.9
226	-0.646808	17.117299	4.296303	0.008671	8.1
227	-0.646527	18.117299	4.186472	0.008937	8.5
228	-0.633074	17.167262	4.290679	0.005991	10.5
229	-0.646765	17.330883	4.272364	0.004693	7.9
230	-0.636395	18.079978	4.190470	0.006512	7.9
231	-0.656235	17.377991	4.267119	0.008673	7.8
232	-0.651762	17.340111	4.271335	0.005779	8.0
233	-0.650192	18.334079	4.163399	0.007581	8.7
234	-0.649535	17.406173	4.263988	0.007204	8.7
235	-0.643392	16.667028	4.347661	0.008103	8.0
236	-0.632364	17.537923	4.249411	0.009908	10.1
237	-0.638501	18.537923	4.141934	0.006360	10.2
238	-0.639387	19.537749	4.039777	0.006062	8.9
239	-0.631649	18.764625	4.118321	0.006734	9.5
240	-0.649534	19.636455	4.029965	0.007680	8.6
241	-0.638890	18.694122	4.125635	0.008415	9.4
242	-0.635539	19.689582	4.024703	0.008816	9.9
243	-0.641329	18.750199	4.119815	0.010669	8.4
244	-0.643902	17.800181	4.220688	0.009997	8.4
245	-0.638412	16.850143	4.326628	0.008290	8.3
246	-0.657004	15.900126	4.438019	0.007374	9.1
247	-0.649441	16.689729	4.345042	0.005467	8.2
248	-0.641097	17.622499	4.240106	0.009064	9.2
249	-0.650621	16.672850	4.346989	0.006559	9.0
250	-0.657549	16.085532	4.415832	0.006323	8.4
251	-0.641129	15.689579	4.463487	0.008000	8.0
252	-0.649343	16.570703	4.358808	0.005857	10.4
253	-0.661396	15.822155	4.447417	0.007447	8.8
254	-0.636172	14.985725	4.550790	0.005357	8.6
255	-0.644832	15.981532	4.428250	0.009444	8.9
256	-0.645501	16.826603	4.329320	0.008360	8.3
257	-0.647209	15.876571	4.440854	0.009126	9.0
258	-0.643721	15.301316	4.511227	0.010180	8.6
259	-0.632901	14.351310	4.632458	0.006359	9.7
260	-0.628928	13.500799	4.746657	0.007077	9.7
261	-0.652469	14.500686	4.612966	0.003863	11.7
262	-0.643630	14.467845	4.617238	0.007763	9.8
263	-0.663170	13.598343	4.733275	0.006727	9.2
264	-0.646590	12.781776	4.847687	0.006205	8.3
265	-0.637756	13.629004	4.729084	0.006420	9.8
266	-0.654293	14.252676	4.645420	0.006771	10.1
267	-0.655516	13.307806	4.773359	0.011421	10.6
268	-0.625705	12.369565	4.907570	0.005457	9.2
269	-0.658459	11.450255	5.046600	0.008262	9.0
270	-0.656333	11.865264	4.982874	0.009710	8.4
271	-0.642014	12.719321	4.856666	0.004891	8.5
272	-0.651868	12.158948	4.938741	0.005583	9.2
273	-0.639893	13.005697	4.815766	0.007924	9.0
274	-0.648624	13.923920	4.689149	0.007759	9.4
275	-0.646205	12.975075	4.820106	0.007647	9.1
276	-0.647760	12.089083	4.949169	0.009375	8.3
277	-0.648614	13.089080	4.803986	0.005575	8.0
278	-0.636319	13.619551	4.730375	0.007366	8.5
279	-0.652122	12.676280	4.862873	0.009188	9.2
280	-0.633815	11.727106	5.003909	0.007913	8.1
281	-0.643802	12.726651	4.855610	0.009052	9.8
282	-0.640316	11.808209	4.991540	0.008650	10.2
283	-0.640804	10.932274	5.128463	0.005248	9.7
284	-0.648844	11.468419	5.043777	0.008607	8.8
285	-0.651372	12.406645	4.902123	0.008544	8.4
286	-0.630930	13.362301	4.765789	0.004958	8.2
287	-0.637903	14.362232	4.631028	0.006448	8.4
288	-0.636076	13.510677	4.745299	0.006617	8.5
289	-0.652621	13.813475	4.704025	0.009389	8.8
290	-0.651402	13.336124	4.769422	0.006606	9.5
291	-0.639475	12.387336	4.904958	0.007394	9.1
292	-0.630239	13.361847	4.765852	0.006508	9.7
293	-0.648651	13.756246	4.711771	0.007517	8.4
294	-0.637793	12.810868	4.843516	0.008491	7.8
295	-0.649390	12.410737	4.901522	0.007082	7.8
296	-0.646907	13.410625	4.759096	0.007191	8.1
297	-0.642151	13.451622	4.753433	0.009355	8.5
298	-0.656899	12.565081	4.878983	0.008286	9.0
299	-0.646236	13.564628	4.737892	0.007378	8.7
300	-0.638033	14.034326	4.674372	0.004842	8.7
301	-0.650771	13.155619	4.794628	0.008238	8.4
302	-0.648674	13.181882	4.790944	0.008636	8.7
303	-0.643075	12.466697	4.893326	0.006794	9.5
304	-0.659205	11.576797	5.026997	0.006407	8.0
305	-0.644077	10.627275	5.177919	0.007115	8.6
306	-0.661842	11.195938	5.086464	0.004889	8.0
307	-0.641350	12.111306	4.945848	0.008493	8.0
308	-0.636404	11.176472	5.089541	0.006022	8.1
309	-0.646845	12.176467	4.936134	0.005360	8.1
310	-0.630564	11.233291	5.080569	0.007053	10.5
311	-0.634931	12.227873	4.928497	0.007302	9.3
312	-0.649821	11.278077	5.073520	0.005139	8.2
313	-0.639028	11.604509	5.022725	0.012554	8.1
314	-0.640376	10.967543	5.122804	0.009216	9.0
315	-0.639134	10.017922	5.279640	0.009764	9.3
316	-0.653434	11.006748	5.116529	0.008704	8.4
317	-0.649495	11.847805	4.985523	0.004473	9.7
318	-0.647567	11.460838	5.044955	0.008274	9.4
319	-0.622477	10.634317	5.176767	0.008320	8.7
320	-0.644965	11.634289	5.018141	0.008365	8.3
321	-0.626888	10.844680	5.142569	0.011447	8.7
322	-0.644090	11.844557	4.986016	0.009456	9.6
323	-0.629716	10.894520	5.134533	0.007859	7.9
324	-0.646016	9.954303	5.290491	0.007312	7.9
325	-0.630545	9.399075	5.387120	0.007128	7.9
326	-0.659402	10.390600	5.216959	0.004750	7.6
327	-0.653270	9.473158	5.374024	0.011708	8.0
328	-0.639246	8.533333	5.545039	0.007931	8.2
329	-0.656231	8.416159	5.567126	0.008099	9.1
330	-0.643822	9.412119	5.384810	0.008108	8.1
331	-0.654213	8.462126	5.558440	0.005624	8.2
332	-0.643660	7.585253	5.728950	0.008610	7.8
333	-0.654120	8.581180	5.536070	0.007317	9.7
334	-0.656101	7.632527	5.719491	0.010712	8.9
335	-0.642743	8.591784	5.534086	0.009204	8.0
336	-0.649784	9.591780	5.353185	0.004334	8.6
337	-0.627998	10.066837	5.271328	0.006181	9.5
338	-0.651581	10.863554	5.139523	0.007090	8.8
339	-0.655947	9.913873	5.297410	0.006325	8.6
340	-0.649907	10.571128	5.187128	0.008316	8.8
341	-0.657166	11.536245	5.033263	0.005781	8.8
342	-0.653419	12.523693	4.885007	0.007688	8.0
343	-0.652806	13.523048	4.743598	0.007590	8.1
344	-0.645889	14.466883	4.617363	0.007110	7.8
345	-0.647378	13.518172	4.744268	0.006804	8.3
346	-0.639106	12.605821	4.873069	0.006532	8.7
347	-0.656962	13.546759	4.740343	0.005150	9.6
348	-0.641876	14.396559	4.626536	0.003982	9.1
349	-0.639987	14.191507	4.653494	0.009256	10.7
350	-0.646488	14.539478	4.607931	0.006174	10.8
351	-0.646124	13.744107	4.713417	0.005164	10.9
352	-0.647910	14.720847	4.584535	0.006168	11.0
353	-0.628258	15.201839	4.523623	0.006027	10.2
354	-0.641211	14.549825	4.606590	0.005586	10.1
355	-0.647111	13.711387	4.717860	0.008076	9.6
356	-0.652912	13.013222	4.814700	0.006731	10.5
357	-0.640792	12.153321	4.939580	0.005296	9.5
358	-0.645375	13.152932	4.795005	0.005217	9.5
359	-0.642594	12.243472	4.926184	0.008058	9.4
360	-0.650626	13.230120	4.784192	0.004992	8.9
361	-0.639450	12.775107	4.848644	0.005847	8.4
362	-0.647357	11.831194	4.988045	0.006083	8.6
363	-0.660842	11.589685	5.025009	0.011163	9.9
364	-0.634827	11.095265	5.102418	0.005968	9.6
365	-0.636779	12.095260	4.948245	0.004096	9.6
366	-0.652541	12.913031	4.828925	0.005835	10.6
367	-0.652631	13.684685	4.721492	0.005603	8.1
368	-0.626654	13.573140	4.736725	0.008707	8.8
369	-0.637106	12.624274	4.870394	0.006650	8.9
370	-0.639974	13.624224	4.729737	0.008594	8.0
371	-0.650159	14.613511	4.598352	0.008283	7.8
372	-0.642806	13.663479	4.724381	0.007944	7.8
373	-0.656392	12.768133	4.849645	0.009272	8.0
374	-0.650724	11.822288	4.989398	0.006164	8.3
375	-0.642520	10.900828	5.133518	0.006306	8.5
376	-0.646035	11.859567	4.983738	0.004400	8.0
377	-0.654491	12.423677	4.899625	0.004653	8.0
378	-0.636321	12.541702	4.882384	0.006219	8.5
379	-0.636859	13.464673	4.751633	0.006753	7.9
380	-0.645653	13.826088	4.702322	0.007820	7.9
381	-0.649161	14.541388	4.607684	0.008265	8.5
382	-0.639664	13.973118	4.682553	0.010898	8.3
383	-0.662578	14.973118	4.552385	0.007641	9.3
384	-0.649683	14.023080	4.675873	0.005518	9.3
385	-0.640850	14.984835	4.550902	0.008949	9.4
386	-0.647368	14.040274	4.673579	0.009035	9.1
387	-0.632923	13.772393	4.709583	0.009783	8.5
388	-0.632771	14.770762	4.578138	0.005394	8.6
389	-0.653139	13.829018	4.701926	0.007831	8.2
390	-0.625433	14.427511	4.622494	0.008401	9.5
391	-0.640609	15.425020	4.495906	0.008387	8.9
392	-0.623879	16.424889	4.375790	0.005246	7.7
393	-0.651660	15.894172	4.438736	0.005678	7.6
394	-0.645863	16.820261	4.330046	0.008614	7.9
395	-0.636711	17.793563	4.221408	0.009373	8.1
396	-0.652150	16.852654	4.326341	0.005890	8.3
397	-0.645760	17.736652	4.227610	0.010358	8.1
398	-0.645283	18.529954	4.142769	0.006920	7.7
399	-0.630587	17.579919	4.244785	0.004899	8.1
400	-0.647875	16.815174	4.330629	0.006633	8.2
401	-0.633982	15.958549	4.431004	0.005913	8.1
402	-0.643810	15.800420	4.450044	0.005779	10.8
403	-0.653942	16.796259	4.332796	0.007391	9.5
404	-0.639973	15.936445	4.433656	0.007057	9.5
405	-0.643235	16.846645	4.327027	0.009517	9.1
406	-0.642432	17.840909	4.216263	0.010934	9.7
407	-0.637540	18.840909	4.110435	0.006053	8.7
408	-0.644959	17.893699	4.210540	0.009897	8.4
409	-0.630812	18.882626	4.106136	0.006614	9.6
410	-0.652516	17.932713	4.206321	0.006290	8.2
411	-0.643921	18.930973	4.101164	0.006379	8.0
412	-0.646256	17.984591	4.200723	0.007391	7.9
413	-0.648526	18.436985	4.152535	0.005634	7.7
414	-0.633272	17.498166	4.253799	0.007293	8.1
415	-0.640300	17.985954	4.200576	0.009007	8.2
416	-0.642213	18.982117	4.095918	0.007527	8.8
417	-0.651267	18.132655	4.184829	0.008128	7.9
418	-0.639468	19.120549	4.081785	0.006013	8.3
419	-0.657330	19.859874	4.007929	0.004896	9.3
420	-0.653723	19.164204	4.077349	0.007575	8.1
421	-0.665347	20.163616	3.978355	0.004088	8.0
422	-0.646451	21.149815	3.885271	0.004845	10.2
423	-0.636098	20.421846	3.953553	0.008130	10.5
424	-0.643448	19.540208	4.039532	0.003931	8.8
425	-0.637221	19.832154	4.010650	0.005057	9.4
426	-0.643334	20.671080	3.929907	0.007765	9.1
427	-0.646583	19.725974	4.021106	0.005544	8.6
428	-0.641721	18.860946	4.108369	0.007987	8.2
429	-0.656345	17.958204	4.203568	0.007831	8.8
430	-0.650385	18.373356	4.159246	0.008029	8.1
431	-0.628023	19.361568	4.057411	0.007318	8.0
432	-0.641295	20.050005	3.989365	0.009556	7.8
433	-0.631960	21.049968	3.894497	0.006802	8.0
434	-0.649036	20.210898	3.973790	0.010730	8.4
435	-0.643133	20.749016	3.922571	0.007947	8.6
436	-0.637168	21.749016	3.830813	0.007383	8.1
437	-0.638897	20.802715	3.917532	0.007473	7.8
438	-0.643835	20.470876	3.948879	0.007907	8.3
439	-0.643104	21.051417	3.894363	0.005611	7.7
440	-0.641786	22.048573	3.804156	0.006212	8.1
441	-0.631945	23.042140	3.718336	0.005403	9.1
442	-0.644588	23.763640	3.658404	0.004510	8.9
443	-0.648966	23.798121	3.655588	0.007658	9.5
444	-0.627482	24.766692	3.578224	0.006447	8.2
445	-0.647860	23.816665	3.654075	0.010280	9.0
446	-0.655604	22.866786	3.733200	0.004591	9.1
447	-0.654873	23.866617	3.650007	0.006152	9.0
448	-0.649720	22.932725	3.727596	0.007533	8.0
449	-0.662981	23.932713	3.644638	0.006537	7.8
450	-0.640097	23.031208	3.719259	0.007523	7.7
451	-0.646731	24.030067	3.636758	0.007885	7.9
452	-0.653811	24.937920	3.564887	0.006839	8.1
453	-0.640142	24.039842	3.635969	0.004599	8.0
454	-0.643315	25.021248	3.558432	0.007186	8.5
455	-0.643903	25.903194	3.491521	0.005567	9.5
456	-0.635412	25.513080	3.520805	0.005982	8.7
457	-0.655505	26.494933	3.448020	0.006650	8.5
458	-0.643325	25.545347	3.518364	0.012009	7.9
459	-0.646225	26.545347	3.444364	0.007669	7.9
460	-0.650075	25.595313	3.514591	0.006352	9.1
461	-0.648867	24.651139	3.587281	0.007821	8.6
462	-0.649315	25.651130	3.510386	0.008797	8.5
463	-0.631215	26.197431	3.469754	0.004475	9.4
464	-0.633247	26.749150	3.429663	0.004127	9.5
465	-0.651335	27.349494	3.387077	0.009682	8.5
466	-0.649299	27.197173	3.397782	0.009378	8.5
467	-0.652867	28.185580	3.329502	0.003627	8.3
468	-0.640093	27.446651	3.380285	0.004788	10.3
469	-0.644793	27.800082	3.355803	0.005987	8.9
470	-0.648270	28.775581	3.290036	0.006126	8.2
471	-0.640455	27.864889	3.351353	0.006316	8.8
472	-0.648193	27.893338	3.349403	0.007705	8.9
473	-0.656039	28.798384	3.288530	0.006867	8.3
474	-0.642311	29.408723	3.248713	0.006420	8.2
475	-0.621506	29.784722	3.224660	0.006612	8.0
476	-0.638312	30.721390	3.166262	0.007080	7.9
477	-0.649582	29.774097	3.225335	0.008911	7.7
478	-0.650182	28.825150	3.286763	0.006788	8.0
479	-0.650818	29.825125	3.222097	0.007126	8.5
480	-0.651571	30.267607	3.194287	0.005952	8.0
481	-0.643815	30.255036	3.195071	0.007413	7.8
482	-0.651264	29.431055	3.247274	0.007153	8.1
483	-0.635568	30.419499	3.184852	0.005215	7.9
484	-0.656270	31.401663	3.125158	0.008132	9.4
485	-0.630277	30.515254	3.178932	0.004603	8.8
486	-0.641967	29.574309	3.238076	0.006877	8.0
487	-0.634095	30.502886	3.179695	0.007060	8.4
488	-0.636996	31.227868	3.135557	0.005558	8.7
489	-0.646692	32.227452	3.076673	0.008390	9.1
490	-0.659005	31.452925	3.122104	0.006300	7.9
491	-0.636797	30.780727	3.162634	0.006990	9.4
492	-0.643660	30.557254	3.176342	0.008759	8.6
493	-0.639001	31.449683	3.122297	0.009018	8.6
494	-0.637157	32.449291	3.063904	0.006254	8.1
495	-0.636212	33.449248	3.007635	0.006792	9.2
496	-0.636216	32.845571	3.041355	0.007077	8.1
497	-0.651983	33.812677	2.987693	0.009469	7.8
498	-0.644849	33.129198	3.025418	0.005695	8.1
499	-0.656484	32.180004	3.079418	0.008604	8.2
